loopId	typeAnchorA	typeAnchorB	nearestDistanceToGeneAnchorA	nearestDistanceToGeneAnchorB	nearestTargetGeneAnchorA	nearestTargetGeneAnchorB
loop_chr17-chr17-7692|activate_100m	Promoter	Enhancer	1901	15455	chr17:59784813-59785035|+|AC040904.1	chr17:59841266-59841337|+|MIR21
loop_chr17-chr17-7697|activate_100m	Promoter	Enhancer	844	3668	chr17:45148502-45152101|+|HEXIM1	chr17:45148502-45152101|+|HEXIM1
loop_chr17-chr17-7698|activate_100m	Enhancer	Enhancer	17896	19129	chr17:29644796-29645847|-|AC104564.5	chr17:29644796-29645847|-|AC104564.5
loop_chr17-chr17-7707|activate_100m	Enhancer	Promoter	3412	827	chr17:78674048-78782297|-|CYTH1	chr17:78674048-78782297|-|CYTH1
loop_chr17-chr17-7709|activate_100m	Promoter	Promoter	548	833	chr17:49966075-49966176|-|RNU6-1313P	chr17:49969190-49974959|+|DLX4
loop_chr17-chr17-7715|activate_100m	Enhancer	Enhancer	10635	4005	chr17:76202644-76202796|-|ATP5MGP6	chr17:76202644-76202796|-|ATP5MGP6
loop_chr17-chr17-7722|activate_100m	Enhancer	Enhancer	33292	26446	chr17:64542282-64662307|-|SMURF2	chr17:64542282-64662307|-|SMURF2
loop_chr17-chr17-7723|activate_100m	Enhancer	Enhancer	60762	64970	chr17:80801640-80805632|-|AC016245.1	chr17:80801640-80805632|-|AC016245.1
loop_chr17-chr17-7727|activate_100m	Promoter	Promoter	1478	1210	chr17:42268587-42269807|+|AC099811.4	chr17:42270517-42272683|-|AC099811.1
loop_chr17-chr17-7731|activate_100m	Enhancer	Enhancer	5941	2997	chr17:30378927-30469989|+|CPD	chr17:30378927-30469989|+|CPD
loop_chr17-chr17-7739|activate_100m	Enhancer	Enhancer	24304	13931	chr17:17843511-17972420|-|TOM1L2	chr17:17843511-17972420|-|TOM1L2
loop_chr17-chr17-7741|activate_100m	Promoter	Promoter	1391	80	chr17:82418318-82442645|+|HEXD	chr17:82418318-82442645|+|HEXD
loop_chr17-chr17-7762|activate_100m	Enhancer	Enhancer	4110	2884	chr17:55550931-55551649|-|GARSP1	chr17:55550931-55551649|-|GARSP1
loop_chr17-chr17-7764|activate_100m	Enhancer	Enhancer	5706	4865	chr17:80260866-80398786|+|AC124319.1	chr17:80260866-80398786|+|AC124319.1
loop_chr17-chr17-7772|activate_100m	Enhancer	Promoter	2067	0	chr17:59859479-59892945|-|TUBD1	chr17:59893046-59950574|+|RPS6KB1,chr17:59859479-59892945|-|TUBD1
loop_chr17-chr17-7774|activate_100m	Enhancer	Enhancer	6850	8080	chr17:28319200-28328685|+|TMEM97	chr17:28328325-28335489|-|IFT20
loop_chr17-chr17-7776|activate_100m	Enhancer	Enhancer	9412	11071	chr17:82293716-82294910|+|AC132872.1	chr17:82314868-82317608|-|CD7
loop_chr17-chr17-7780|activate_100m	Enhancer	Enhancer	49775	53491	chr17:14069496-14208677|+|COX10	chr17:14069496-14208677|+|COX10
loop_chr17-chr17-7789|activate_100m	Enhancer	Enhancer	13882	16736	chr17:55325757-55327791|-|AC007638.1	chr17:55325757-55327791|-|AC007638.1
loop_chr17-chr17-7799|activate_100m	Enhancer	Promoter	4597	1097	chr17:59362665-59363278|+|AC091059.2	chr17:59362665-59363278|+|AC091059.2
loop_chr17-chr17-7801|activate_100m	Enhancer	Enhancer	24215	21823	chr17:65051909-65053308|+|AC037487.2	chr17:65051909-65053308|+|AC037487.2
loop_chr17-chr17-7802|activate_100m	Enhancer	Enhancer	40641	38555	chr17:64319415-64390860|-|PECAM1	chr17:64319415-64390860|-|PECAM1
loop_chr17-chr17-7804|activate_100m	Promoter	Enhancer	1456	3953	chr17:76561634-76561705|+|SNORD1A	chr17:76561634-76561705|+|SNORD1A
loop_chr17-chr17-7826|activate_100m	Enhancer	Enhancer	7432	8492	chr17:58335976-58336022|-|MIR4736	chr17:58335976-58336022|-|MIR4736
loop_chr17-chr17-7835|activate_100m	Enhancer	Promoter	15542	1553	chr17:42268587-42269807|+|AC099811.4	chr17:42268587-42269807|+|AC099811.4
loop_chr17-chr17-7836|activate_100m	Enhancer	Enhancer	25569	16181	chr17:67457023-67457290|-|RN7SL756P	chr17:67457023-67457290|-|RN7SL756P
loop_chr17-chr17-7839|activate_100m	Enhancer	Enhancer	2988	5610	chr17:78008421-78008855|+|AC015804.1	chr17:78008421-78008855|+|AC015804.1
loop_chr17-chr17-7843|activate_100m	Enhancer	Promoter	3445	1958	chr17:30360463-30360566|+|RNU6-990P	chr17:30378927-30469989|+|CPD
loop_chr17-chr17-7845|activate_100m	Enhancer	Enhancer	7486	3904	chr17:35231450-35242963|-|AC022916.1	chr17:35231450-35242963|-|AC022916.1
loop_chr17-chr17-7855|activate_100m	Promoter	Enhancer	0	5744	chr17:81239318-81241310|+|NDUFAF8	chr17:81239318-81241310|+|NDUFAF8
loop_chr17-chr17-7859|activate_100m	Enhancer	Enhancer	9481	6865	chr17:29761103-29787836|+|AC023389.1	chr17:29761103-29787836|+|AC023389.1
loop_chr17-chr17-7860|activate_100m	Enhancer	Enhancer	9557	7580	chr17:82101470-82212813|-|CCDC57	chr17:82101470-82212813|-|CCDC57
loop_chr17-chr17-7863|activate_100m	Enhancer	Enhancer	33366	37349	chr17:55392622-55421835|-|MMD	chr17:55392622-55421835|-|MMD
loop_chr17-chr17-7865|activate_100m	Enhancer	Enhancer	10465	2282	chr17:76202644-76202796|-|ATP5MGP6	chr17:76202644-76202796|-|ATP5MGP6
loop_chr17-chr17-7880|activate_100m	Enhancer	Enhancer	9041	11749	chr17:43221429-43303256|-|CCDC200	chr17:43221429-43303256|-|CCDC200
loop_chr17-chr17-7881|activate_100m	Enhancer	Enhancer	4751	3540	chr17:75318076-75405709|-|GRB2	chr17:75318076-75405709|-|GRB2
loop_chr17-chr17-7890|activate_100m	Promoter	Enhancer	772	2341	chr17:17167946-17185554|-|AC055811.1	chr17:17167946-17185554|-|AC055811.1
loop_chr17-chr17-7891|activate_100m	Promoter	Enhancer	1853	4587	chr17:80260866-80398786|+|AC124319.1	chr17:80260866-80398786|+|AC124319.1
loop_chr17-chr17-7909|activate_100m	Enhancer	Enhancer	50276	53839	chr17:66398069-66416854|-|PRKCA-AS1	chr17:66398069-66416854|-|PRKCA-AS1
loop_chr17-chr17-7912|activate_100m	Enhancer	Enhancer	94298	97458	chr17:66398069-66416854|-|PRKCA-AS1	chr17:66398069-66416854|-|PRKCA-AS1
loop_chr17-chr17-7917|activate_100m	Enhancer	Enhancer	58350	57116	chr17:68267026-68291127|-|SLC16A6	chr17:68413740-68428763|+|AC007780.1
loop_chr17-chr17-7942|activate_100m	Enhancer	Promoter	3566	1091	chr17:59362665-59363278|+|AC091059.2	chr17:59362665-59363278|+|AC091059.2
loop_chr17-chr17-7967|activate_100m	Enhancer	Enhancer	9220	4329	chr17:78674048-78782297|-|CYTH1	chr17:78674048-78782297|-|CYTH1
loop_chr17-chr17-7969|activate_100m	Enhancer	Enhancer	44450	43180	chr17:8878917-8965712|-|PIK3R5	chr17:8878917-8965712|-|PIK3R5
loop_chr17-chr17-7972|activate_100m	Enhancer	Enhancer	5469	6589	chr17:51336737-51445793|+|LINC02073	chr17:51336737-51445793|+|LINC02073
loop_chr17-chr17-7974|activate_100m	Enhancer	Promoter	3320	1384	chr17:19737984-19748393|-|ALDH3A1	chr17:19737984-19748393|-|ALDH3A1
loop_chr17-chr17-7982|activate_100m	Enhancer	Promoter	2430	1150	chr17:57988180-57988760|+|AC015813.7	chr17:57988180-57988760|+|AC015813.7
loop_chr17-chr17-7994|activate_100m	Enhancer	Enhancer	3427	2022	chr17:64147227-64263301|-|TEX2	chr17:64147227-64263301|-|TEX2
loop_chr17-chr17-7995|activate_100m	Enhancer	Enhancer	54874	56070	chr17:77590532-77680687|+|AC021683.5	chr17:77590532-77680687|+|AC021683.5
loop_chr17-chr17-7997|activate_100m	Enhancer	Enhancer	7219	6221	chr17:60231516-60231646|-|SCARNA20	chr17:60231516-60231646|-|SCARNA20
loop_chr17-chr17-7999|activate_100m	Promoter	Enhancer	693	2930	chr17:44070735-44076304|+|G6PC3	chr17:44070735-44076304|+|G6PC3
loop_chr17-chr17-8000|activate_100m	Enhancer	Enhancer	21601	22970	chr17:68267026-68291127|-|SLC16A6	chr17:68267026-68291127|-|SLC16A6
loop_chr17-chr17-8006|activate_100m	Enhancer	Enhancer	31975	29968	chr17:17759154-17770821|-|RAI1-AS1	chr17:17759154-17770821|-|RAI1-AS1
loop_chr17-chr17-8008|activate_100m	Enhancer	Enhancer	9033	10804	chr17:39953263-39977766|+|GSDMA	chr17:39953263-39977766|+|GSDMA
loop_chr17-chr17-8010|activate_100m	Enhancer	Enhancer	5305	10483	chr17:35164243-35167012|-|AC022916.4	chr17:35164243-35167012|-|AC022916.4
loop_chr17-chr17-8011|activate_100m	Enhancer	Enhancer	60471	61765	chr17:56593699-56595590|+|NOG	chr17:56593699-56595590|+|NOG
loop_chr17-chr17-8012|activate_100m	Enhancer	Enhancer	9694	10660	chr17:19615789-19633825|+|SLC47A1P2	chr17:19615789-19633825|+|SLC47A1P2
loop_chr17-chr17-8013|activate_100m	Enhancer	Enhancer	15106	16274	chr17:78532813-78533055|-|RN7SL454P	chr17:78532813-78533055|-|RN7SL454P
loop_chr17-chr17-8016|activate_100m	Enhancer	Enhancer	50520	52016	chr17:5772926-6080792|+|AC007846.2	chr17:5772926-6080792|+|AC007846.2
loop_chr17-chr17-8017|activate_100m	Enhancer	Enhancer	7602	9257	chr17:32280387-32280953|-|AC026620.1	chr17:32280387-32280953|-|AC026620.1
loop_chr17-chr17-8018|activate_100m	Enhancer	Promoter	2163	756	chr17:12990149-12990610|-|AC005277.1	chr17:12990149-12990610|-|AC005277.1
loop_chr17-chr17-8030|activate_100m	Enhancer	Enhancer	13766	25435	chr17:67377281-67697261|+|PITPNC1	chr17:67457023-67457290|-|RN7SL756P
loop_chr17-chr17-8034|activate_100m	Enhancer	Promoter	4097	1634	chr17:44034635-44067619|-|LSM12	chr17:44034635-44067619|-|LSM12
loop_chr17-chr17-8035|activate_100m	Enhancer	Enhancer	11819	13378	chr17:57196081-57213300|-|AC003950.1	chr17:57196081-57213300|-|AC003950.1
loop_chr17-chr17-8037|activate_100m	Promoter	Enhancer	705	2123	chr17:8511125-8511188|+|RNU7-43P	chr17:8511125-8511188|+|RNU7-43P
loop_chr17-chr17-8040|activate_100m	Enhancer	Enhancer	9400	11166	chr17:41688885-41692668|+|EIF1	chr17:41712331-41715969|+|GAST
loop_chr17-chr17-8044|activate_100m	Promoter	Enhancer	1552	10728	chr17:2255719-2256157|+|AL450226.2	chr17:2255719-2256157|+|AL450226.2
loop_chr17-chr17-8045|activate_100m	Promoter	Promoter	1813	628	chr17:17383377-17384012|-|RPL13P12	chr17:17383377-17384012|-|RPL13P12
loop_chr17-chr17-8046|activate_100m	Enhancer	Enhancer	9780	11203	chr17:4619749-4619852|-|RNU6-955P	chr17:4619749-4619852|-|RNU6-955P
loop_chr17-chr17-8048|activate_100m	Promoter	Enhancer	884	3302	chr17:72642731-72644490|+|AC080037.1	chr17:72642731-72644490|+|AC080037.1
loop_chr17-chr17-8053|activate_100m	Promoter	Promoter	81	1089	chr17:27629798-27649560|+|LGALS9	chr17:27629798-27649560|+|LGALS9
loop_chr17-chr17-8058|activate_100m	Enhancer	Promoter	2942	1081	chr17:50271406-50281485|+|TMEM92	chr17:50271406-50281485|+|TMEM92
loop_chr17-chr17-8059|activate_100m	Enhancer	Enhancer	20971	22228	chr17:47209035-47223679|+|MYL4	chr17:47253846-47311816|+|ITGB3
loop_chr17-chr17-8070|activate_100m	Enhancer	Enhancer	38983	37375	chr17:27237859-27241661|-|AC129926.1	chr17:27237859-27241661|-|AC129926.1
loop_chr17-chr17-8072|activate_100m	Promoter	Enhancer	787	4850	chr17:63182166-63182817|+|AC006270.2	chr17:63182166-63182817|+|AC006270.2
loop_chr17-chr17-8073|activate_100m	Enhancer	Enhancer	40532	42562	chr17:49575858-49582290|+|NXPH3	chr17:49575858-49582290|+|NXPH3
loop_chr17-chr17-8076|activate_100m	Enhancer	Enhancer	3875	2110	chr17:13776632-14069495|-|COX10-AS1	chr17:13776632-14069495|-|COX10-AS1
loop_chr17-chr17-8077|activate_100m	Enhancer	Enhancer	24423	32263	chr17:59400488-59403303|-|AC091059.1	chr17:59400488-59403303|-|AC091059.1
loop_chr17-chr17-8081|activate_100m	Promoter	Enhancer	397	3360	chr17:78360453-78373911|+|AC061992.1	chr17:78378649-78424659|+|PGS1
loop_chr17-chr17-8082|activate_100m	Enhancer	Enhancer	251735	250277	chr17:65635537-66192133|-|CEP112	chr17:65635537-66192133|-|CEP112
loop_chr17-chr17-8085|activate_100m	Promoter	Enhancer	0	3084	chr17:8186945-8187004|+|MIR4521	chr17:8220642-8224043|-|LINC00324
loop_chr17-chr17-8087|activate_100m	Enhancer	Enhancer	22364	2022	chr17:59784813-59785035|+|AC040904.1	chr17:59784813-59785035|+|AC040904.1
loop_chr17-chr17-8092|activate_100m	Enhancer	Enhancer	26553	19286	chr17:43360041-43361361|-|AC109326.1	chr17:43360041-43361361|-|AC109326.1
loop_chr17-chr17-8093|activate_100m	Promoter	Promoter	1019	0	chr17:8095900-8119047|-|ALOXE3	chr17:8186945-8187004|+|MIR4521
loop_chr17-chr17-8094|activate_100m	Enhancer	Enhancer	11343	15064	chr17:57448218-57450291|+|AC015883.1	chr17:57448218-57450291|+|AC015883.1
loop_chr17-chr17-8100|activate_100m	Enhancer	Enhancer	2573	4941	chr17:8176812-8182812|+|AC129492.5	chr17:8186945-8187004|+|MIR4521
loop_chr17-chr17-8101|activate_100m	Enhancer	Enhancer	6540	5106	chr17:40012226-40014705|-|AC090844.3	chr17:40012226-40014705|-|AC090844.3
loop_chr17-chr17-8103|activate_100m	Promoter	Enhancer	1847	4004	chr17:44372183-44389505|-|ITGA2B	chr17:44372183-44389505|-|ITGA2B
loop_chr17-chr17-8108|activate_100m	Enhancer	Enhancer	111824	113647	chr17:51761260-51763397|-|AC002090.1	chr17:51761260-51763397|-|AC002090.1
loop_chr17-chr17-8115|activate_100m	Promoter	Promoter	577	1872	chr17:60564547-60586623|+|LINC01999	chr17:60564740-60565671|-|RPSAP66
loop_chr17-chr17-8116|activate_100m	Enhancer	Promoter	6499	1554	chr17:42268587-42269807|+|AC099811.4	chr17:42268587-42269807|+|AC099811.4
loop_chr17-chr17-8123|activate_100m	Enhancer	Enhancer	61015	64546	chr17:80801640-80805632|-|AC016245.1	chr17:80940418-80942033|-|AC127496.3
loop_chr17-chr17-8127|activate_100m	Enhancer	Enhancer	5675	4451	chr17:47682417-47682683|-|AC015674.1	chr17:47682417-47682683|-|AC015674.1
loop_chr17-chr17-8130|activate_100m	Enhancer	Enhancer	5613	4553	chr17:1420689-1456232|-|CRK	chr17:1420689-1456232|-|CRK
loop_chr17-chr17-8131|activate_100m	Promoter	Promoter	0	1502	chr17:7058934-7059204|+|AC120057.1	chr17:7058934-7059204|+|AC120057.1
loop_chr17-chr17-8134|activate_100m	Enhancer	Enhancer	139345	141048	chr17:51761260-51763397|-|AC002090.1	chr17:51761260-51763397|-|AC002090.1
loop_chr17-chr17-8138|activate_100m	Enhancer	Enhancer	93265	91975	chr17:52390515-52535701|+|LINC01982	chr17:52390515-52535701|+|LINC01982
loop_chr17-chr17-8141|activate_100m	Promoter	Promoter	0	1685	chr17:2683305-2685088|-|AC005696.2	chr17:2688473-2688960|+|AC005696.3
loop_chr17-chr17-8148|activate_100m	Enhancer	Enhancer	10615	9213	chr17:10579040-10623036|+|AC005323.1	chr17:10579040-10623036|+|AC005323.1
loop_chr17-chr17-8154|activate_100m	Enhancer	Enhancer	8118	4937	chr17:21284672-21315240|+|MAP2K3	chr17:21284672-21315240|+|MAP2K3
loop_chr17-chr17-8156|activate_100m	Promoter	Enhancer	763	2781	chr17:50508384-50531500|+|MYCBPAP	chr17:50508384-50531500|+|MYCBPAP
loop_chr17-chr17-8160|activate_100m	Enhancer	Enhancer	4028	5328	chr17:7041630-7043923|-|SLC16A11	chr17:7041630-7043923|-|SLC16A11
loop_chr17-chr17-8167|activate_100m	Enhancer	Enhancer	37894	28886	chr17:65051909-65053308|+|AC037487.2	chr17:65051909-65053308|+|AC037487.2
loop_chr17-chr17-8170|activate_100m	Enhancer	Enhancer	10556	12364	chr17:47695264-47712050|+|TBKBP1	chr17:47733236-47746122|+|TBX21
loop_chr17-chr17-8175|activate_100m	Enhancer	Enhancer	31002	22339	chr17:59784813-59785035|+|AC040904.1	chr17:59784813-59785035|+|AC040904.1
loop_chr17-chr17-8176|activate_100m	Enhancer	Promoter	12073	1485	chr17:78795653-78840887|-|USP36	chr17:78795653-78840887|-|USP36
loop_chr17-chr17-8179|activate_100m	Promoter	Enhancer	284	2119	chr17:82442586-82450829|-|CYBC1	chr17:82458185-82490537|+|NARF
loop_chr17-chr17-8188|activate_100m	Enhancer	Enhancer	7724	3316	chr17:58325450-58353719|+|TSPOAP1-AS1	chr17:58325450-58353719|+|TSPOAP1-AS1
loop_chr17-chr17-8189|activate_100m	Enhancer	Enhancer	95888	90822	chr17:66638271-66638374|+|RNU6-928P	chr17:66638271-66638374|+|RNU6-928P
loop_chr17-chr17-8190|activate_100m	Enhancer	Enhancer	8539	7410	chr17:15443639-15444191|+|RPL9P2	chr17:15443639-15444191|+|RPL9P2
loop_chr17-chr17-8193|activate_100m	Enhancer	Enhancer	16520	8781	chr17:66639269-66639383|+|RNA5SP445	chr17:66676372-66677404|+|AC006947.1
loop_chr17-chr17-8201|activate_100m	Promoter	Enhancer	1367	6523	chr17:2255719-2256157|+|AL450226.2	chr17:2255719-2256157|+|AL450226.2
loop_chr17-chr17-8211|activate_100m	Enhancer	Enhancer	5061	2553	chr17:39637141-39664201|+|STARD3	chr17:39637141-39664201|+|STARD3
loop_chr17-chr17-8217|activate_100m	Promoter	Enhancer	1181	5689	chr17:19496943-19497528|+|RPL17P43	chr17:19496943-19497528|+|RPL17P43
loop_chr17-chr17-8218|activate_100m	Promoter	Enhancer	102	19706	chr17:76558791-76558868|+|SNORD1C	chr17:76624763-76643757|-|ST6GALNAC1
loop_chr17-chr17-8220|activate_100m	Promoter	Promoter	832	766	chr17:7717354-7833744|+|DNAH2	chr17:7717354-7833744|+|DNAH2
loop_chr17-chr17-8224|activate_100m	Promoter	Enhancer	1313	10279	chr17:64966550-64975576|-|AMZ2P1	chr17:64966550-64975576|-|AMZ2P1
loop_chr17-chr17-8230|activate_100m	Enhancer	Promoter	26948	481	chr17:43360041-43361361|-|AC109326.1	chr17:43360041-43361361|-|AC109326.1
loop_chr17-chr17-8236|activate_100m	Enhancer	Enhancer	25291	26443	chr17:69707193-69707373|-|AC002545.1	chr17:69707193-69707373|-|AC002545.1
loop_chr17-chr17-8242|activate_100m	Enhancer	Enhancer	23048	17394	chr17:48133442-48430219|-|SKAP1	chr17:48133442-48430219|-|SKAP1
loop_chr17-chr17-8246|activate_100m	Enhancer	Enhancer	6582	2620	chr17:8144994-8145071|-|MIR6883	chr17:8140472-8156360|-|AC129492.1
loop_chr17-chr17-8247|activate_100m	Enhancer	Enhancer	10900	16619	chr17:2255719-2256157|+|AL450226.2	chr17:2255719-2256157|+|AL450226.2
loop_chr17-chr17-8251|activate_100m	Enhancer	Promoter	32330	689	chr17:39737938-39747291|+|GRB7	chr17:39868164-39877896|+|ZPBP2
loop_chr17-chr17-8256|activate_100m	Enhancer	Promoter	2970	0	chr17:4731428-4733607|+|MED11	chr17:4731428-4733607|+|MED11
loop_chr17-chr17-8263|activate_100m	Enhancer	Enhancer	10768	12411	chr17:59059226-59059493|+|RN7SL716P	chr17:59059226-59059493|+|RN7SL716P
loop_chr17-chr17-8267|activate_100m	Enhancer	Enhancer	5493	9149	chr17:40818117-40822614|-|KRT10	chr17:40818117-40822614|-|KRT10
loop_chr17-chr17-8273|activate_100m	Enhancer	Enhancer	24716	26768	chr17:66398069-66416854|-|PRKCA-AS1	chr17:66398069-66416854|-|PRKCA-AS1
loop_chr17-chr17-8275|activate_100m	Enhancer	Enhancer	6936	15306	chr17:57448218-57450291|+|AC015883.1	chr17:57448218-57450291|+|AC015883.1
loop_chr17-chr17-8286|activate_100m	Enhancer	Promoter	32303	1992	chr17:59784813-59785035|+|AC040904.1	chr17:59841266-59841337|+|MIR21
loop_chr17-chr17-8296|activate_100m	Enhancer	Enhancer	3008	6638	chr17:48874860-48908983|-|SUMO2P17	chr17:48874860-48908983|-|SUMO2P17
loop_chr17-chr17-8297|activate_100m	Enhancer	Enhancer	35219	31241	chr17:49598884-49678163|-|SPOP	chr17:49598884-49678163|-|SPOP
loop_chr17-chr17-8298|activate_100m	Enhancer	Enhancer	3098	46933	chr17:80602549-80602926|-|RPL31P7	chr17:80602549-80602926|-|RPL31P7
loop_chr17-chr17-8303|activate_100m	Enhancer	Enhancer	32383	3551	chr17:59784813-59785035|+|AC040904.1	chr17:59841266-59841337|+|MIR21
loop_chr17-chr17-8305|activate_100m	Enhancer	Enhancer	27946	25152	chr17:29929903-30108452|+|EFCAB5	chr17:29929903-30108452|+|EFCAB5
loop_chr17-chr17-8306|activate_100m	Enhancer	Enhancer	2535	9347	chr17:35243071-35273655|+|SLFN5	chr17:35243071-35273655|+|SLFN5
loop_chr17-chr17-8307|activate_100m	Enhancer	Enhancer	6333	10001	chr17:67471489-67471585|-|MIR548D2	chr17:67471489-67471585|-|MIR548D2
loop_chr17-chr17-8312|activate_100m	Enhancer	Enhancer	28222	23506	chr17:60662333-60662437|-|RNU6-623P	chr17:60662333-60662437|-|RNU6-623P
loop_chr17-chr17-8316|activate_100m	Promoter	Enhancer	847	4128	chr17:43360041-43361361|-|AC109326.1	chr17:43360041-43361361|-|AC109326.1
loop_chr17-chr17-8320|activate_100m	Enhancer	Enhancer	22097	6934	chr17:4222091-4223828|+|RYKP1	chr17:4222091-4223828|+|RYKP1
loop_chr17-chr17-8321|activate_100m	Enhancer	Enhancer	2432	4293	chr17:78360453-78373911|+|AC061992.1	chr17:78360453-78373911|+|AC061992.1
loop_chr17-chr17-8326|activate_100m	Enhancer	Enhancer	40671	46791	chr17:64002594-64020634|-|ICAM2	chr17:64002594-64020634|-|ICAM2
loop_chr17-chr17-8347|activate_100m	Enhancer	Enhancer	22350	15997	chr17:66364029-66364320|+|RN7SL735P	chr17:66364029-66364320|+|RN7SL735P
loop_chr17-chr17-8350|activate_100m	Enhancer	Enhancer	39845	43282	chr17:39737938-39747291|+|GRB7	chr17:39835037-39836080|-|KRT8P34
loop_chr17-chr17-8356|activate_100m	Promoter	Enhancer	0	4208	chr17:39671122-39688057|-|PGAP3	chr17:39671122-39688057|-|PGAP3
loop_chr17-chr17-8363|activate_100m	Promoter	Promoter	1413	1178	chr17:68248004-68257164|+|AMZ2	chr17:68259182-68422731|+|ARSG
loop_chr17-chr17-8364|activate_100m	Enhancer	Enhancer	11381	9999	chr17:28926275-28944749|+|AC024267.4	chr17:28926275-28944749|+|AC024267.4
loop_chr17-chr17-8370|activate_100m	Enhancer	Enhancer	8317	9720	chr17:49575858-49582290|+|NXPH3	chr17:49575858-49582290|+|NXPH3
loop_chr17-chr17-8373|activate_100m	Enhancer	Promoter	5099	0	chr17:43640389-43661922|-|MEOX1	chr17:43640389-43661922|-|MEOX1
loop_chr17-chr17-8374|activate_100m	Enhancer	Enhancer	19203	21228	chr17:32280387-32280953|-|AC026620.1	chr17:32280387-32280953|-|AC026620.1
loop_chr17-chr17-8375|activate_100m	Promoter	Enhancer	0	2578	chr17:40374089-40374176|+|RNA5SP441	chr17:40374089-40374176|+|RNA5SP441
loop_chr17-chr17-8382|activate_100m	Enhancer	Enhancer	11531	12061	chr17:47695264-47712050|+|TBKBP1	chr17:47733236-47746122|+|TBX21
loop_chr17-chr17-8393|activate_100m	Promoter	Enhancer	0	3593	chr17:76558791-76558868|+|SNORD1C	chr17:76561634-76561705|+|SNORD1A
loop_chr17-chr17-8400|activate_100m	Enhancer	Promoter	3742	1460	chr17:35231450-35242963|-|AC022916.1	chr17:35243071-35273655|+|SLFN5
loop_chr17-chr17-8406|activate_100m	Enhancer	Enhancer	27036	25587	chr17:53353427-53354134|-|AC005341.1	chr17:53353427-53354134|-|AC005341.1
loop_chr17-chr17-8407|activate_100m	Enhancer	Enhancer	32749	34072	chr17:69961674-69994845|+|LINC01497	chr17:69961674-69994845|+|LINC01497
loop_chr17-chr17-8410|activate_100m	Enhancer	Enhancer	16964	11741	chr17:66639269-66639383|+|RNA5SP445	chr17:66676372-66677404|+|AC006947.1
loop_chr17-chr17-8413|activate_100m	Enhancer	Enhancer	2303	4663	chr17:50563203-50563783|-|AC021491.3	chr17:50563203-50563783|-|AC021491.3
loop_chr17-chr17-8419|activate_100m	Enhancer	Enhancer	5399	2651	chr17:20290257-20290358|+|RNU6-1057P	chr17:20290257-20290358|+|RNU6-1057P
loop_chr17-chr17-8422|activate_100m	Enhancer	Enhancer	10253	14977	chr17:47695264-47712050|+|TBKBP1	chr17:47733236-47746122|+|TBX21
loop_chr17-chr17-8424|activate_100m	Enhancer	Enhancer	4625	10920	chr17:82293716-82294910|+|AC132872.1	chr17:82314868-82317608|-|CD7
loop_chr17-chr17-8426|activate_100m	Enhancer	Promoter	22132	1647	chr17:59784813-59785035|+|AC040904.1	chr17:59784813-59785035|+|AC040904.1
