Promoter	PromoterTarget	directEnhancer	indirectEnhancer	directPromoter	indirectPromoter	directEnhancerHub	indirectEnhancerHub
chr10:92291138-92291318|Promoter	chr10:92291167-92353964|+|MARCH5			chr10:92292221-92292485|Promoter			
chr10:92292221-92292485|Promoter	chr10:92291167-92353964|+|MARCH5			chr10:92291138-92291318|Promoter			
chr10:92574473-92575273|Promoter	chr10:92451684-92574076|-|IDE	chr10:92517012-92517534|Enhancer		chr10:92592965-92593266|Promoter			
chr10:92592965-92593266|Promoter	chr10:92593130-92655395|+|KIF11		chr10:92517012-92517534|Enhancer	chr10:92574473-92575273|Promoter			
chr10:95693990-95694255|Promoter	chr10:95663396-95694143|-|TCTN3	chr10:95865277-95865415|Enhancer					
chr10:97401451-97401537|Promoter	chr10:97401115-97419524|+|AL355490.2	chr10:97418416-97420026|Enhancer			chr10:97446018-97446299|Promoter,chr10:97424036-97426229|Promoter		
chr10:97424036-97426229|Promoter	chr10:97426191-97433444|+|PGAM1,chr10:97356701-97426074|-|RRP12	chr10:97418416-97420026|Enhancer		chr10:97446018-97446299|Promoter	chr10:97401451-97401537|Promoter		
chr10:97446018-97446299|Promoter	chr10:97446170-97457370|+|ZDHHC16		chr10:97418416-97420026|Enhancer	chr10:97424036-97426229|Promoter	chr10:97401451-97401537|Promoter		
chr10:98134518-98134736|Promoter	chr10:98134624-98244897|+|R3HCC1L	chr10:98138093-98138412|Enhancer,chr10:98132309-98132566|Enhancer			chr10:98135381-98135677|Promoter	chr10:98138093-98138412|Enhancer	
chr10:98135381-98135677|Promoter	chr10:98134624-98244897|+|R3HCC1L	chr10:98138093-98138412|Enhancer	chr10:98132309-98132566|Enhancer		chr10:98134518-98134736|Promoter		
chr10:988276-988977|Promoter	chr10:971146-988341|-|AL359878.1,chr10:988434-1019932|+|GTPBP4		chr10:1044878-1045316|Enhancer,chr10:1051916-1051943|Enhancer,chr10:1046072-1046440|Enhancer,chr10:1043493-1044010|Enhancer	chr10:1048961-1049955|Promoter	chr10:1050543-1051406|Promoter		chr10:1043493-1044010|Enhancer
chr10:99620651-99620802|Promoter	chr10:99610522-99620439|-|SLC25A28	chr10:99612278-99612491|Enhancer					
chr11:102294165-102294254|Promoter	chr11:102295060-102295806|+|AP000942.1	chr11:102321818-102323032|Enhancer	chr11:102300967-102301490|Enhancer,chr11:102320800-102320935|Enhancer	chr11:102305906-102307038|Promoter,chr11:102316753-102317985|Promoter	chr11:102313201-102313626|Promoter		chr11:102300967-102301490|Enhancer
chr11:102305906-102307038|Promoter	chr11:102306112-102306271|+|AP000942.3	chr11:102300967-102301490|Enhancer	chr11:102320800-102320935|Enhancer,chr11:102321818-102323032|Enhancer	chr11:102313201-102313626|Promoter,chr11:102316753-102317985|Promoter,chr11:102294165-102294254|Promoter			chr11:102321818-102323032|Enhancer
chr11:102313201-102313626|Promoter	chr11:102313722-102313829|+|RNU6-952P		chr11:102300967-102301490|Enhancer,chr11:102320800-102320935|Enhancer,chr11:102321818-102323032|Enhancer	chr11:102305906-102307038|Promoter,chr11:102316753-102317985|Promoter	chr11:102294165-102294254|Promoter		chr11:102300967-102301490|Enhancer
chr11:102316753-102317985|Promoter	chr11:102317450-102339403|+|BIRC3		chr11:102300967-102301490|Enhancer,chr11:102320800-102320935|Enhancer,chr11:102321818-102323032|Enhancer	chr11:102313201-102313626|Promoter,chr11:102305906-102307038|Promoter,chr11:102294165-102294254|Promoter			chr11:102300967-102301490|Enhancer
chr11:102451570-102452185|Promoter	chr11:102396332-102452839|-|TMEM123	chr11:102447242-102447501|Enhancer,chr11:102414931-102415822|Enhancer,chr11:102421347-102421774|Enhancer	chr11:102417100-102417319|Enhancer,chr11:102413603-102413848|Enhancer			chr11:102414931-102415822|Enhancer	chr11:102413603-102413848|Enhancer
chr11:105033319-105034189|Promoter	chr11:105025508-105035250|-|CASP1	chr11:105044425-105045389|Enhancer		chr11:105035065-105035470|Promoter			
chr11:105035065-105035470|Promoter	chr11:105025508-105035250|-|CASP1		chr11:105044425-105045389|Enhancer	chr11:105033319-105034189|Promoter			
chr11:106022370-106022560|Promoter	chr11:106007899-106022240|-|MSANTD4	chr11:106025428-106025686|Enhancer					
chr11:107457346-107458139|Promoter	chr11:107326345-107457844|-|CWF19L2	chr11:107424283-107426669|Enhancer					
chr11:10806568-10809126|Promoter	chr11:10797050-10808926|-|EIF4G2	chr11:10796396-10797631|Enhancer	chr11:10865546-10865901|Enhancer,chr11:10878567-10879118|Enhancer	chr11:10857586-10859244|Promoter			chr11:10878567-10879118|Enhancer
chr11:108121405-108121911|Promoter	chr11:108121516-108147776|+|ACAT1,chr11:108105074-108121684|-|AP002433.1	chr11:108124250-108125406|Enhancer					
chr11:108222574-108223257|Promoter	chr11:108222832-108369102|+|ATM,chr11:108157215-108222638|-|NPAT	chr11:108238186-108239582|Enhancer,chr11:108237105-108237405|Enhancer	chr11:108217181-108217266|Enhancer,chr11:108242923-108243168|Enhancer		chr11:108223756-108224400|Promoter	chr11:108238186-108239582|Enhancer	chr11:108242923-108243168|Enhancer
chr11:108223756-108224400|Promoter	chr11:108222832-108369102|+|ATM	chr11:108217181-108217266|Enhancer,chr11:108238186-108239582|Enhancer	chr11:108237105-108237405|Enhancer,chr11:108242923-108243168|Enhancer		chr11:108222574-108223257|Promoter	chr11:108238186-108239582|Enhancer	chr11:108242923-108243168|Enhancer
chr11:10857586-10859244|Promoter	chr11:10858259-10879276|+|ZBED5-AS1,chr11:10852704-10858073|-|ZBED5	chr11:10865546-10865901|Enhancer,chr11:10878567-10879118|Enhancer	chr11:10796396-10797631|Enhancer	chr11:10806568-10809126|Promoter		chr11:10878567-10879118|Enhancer	
chr11:111379150-111379260|Promoter	chr11:111352255-111379275|-|POU2AF1	chr11:111374726-111375128|Enhancer					
chr11:111446436-111446718|Promoter	chr11:111448450-111475397|+|AP002008.2	chr11:111436814-111437011|Enhancer					
chr11:111777460-111777517|Promoter	chr11:111768668-111778306|-|AP001781.1	chr11:111586532-111586858|Enhancer					
chr11:112024302-112024353|Promoter	chr11:112024814-112064390|+|DLAT			chr11:112025356-112025585|Promoter			
chr11:112025356-112025585|Promoter	chr11:112024814-112064390|+|DLAT			chr11:112024302-112024353|Promoter			
chr11:117096540-117097271|Promoter	chr11:116843415-117098437|-|SIK3	chr11:117094826-117095896|Enhancer					
chr11:117985737-117987473|Promoter	chr11:117986348-118001479|+|IL10RA	chr11:117952513-117953616|Enhancer,chr11:117991418-117991838|Enhancer	chr11:118045502-118046807|Enhancer,chr11:118051174-118051699|Enhancer,chr11:118006481-118008573|Enhancer,chr11:117950400-117952131|Enhancer,chr11:118042991-118043118|Enhancer,chr11:118044880-118045131|Enhancer			chr11:117952513-117953616|Enhancer	chr11:118051174-118051699|Enhancer
chr11:118224749-118225275|Promoter	chr11:118193740-118225094|-|JAML	chr11:118229578-118230475|Enhancer,chr11:118227724-118228839|Enhancer		chr11:118226373-118227471|Promoter		chr11:118227724-118228839|Enhancer	
chr11:118226373-118227471|Promoter	chr11:118193740-118225094|-|JAML	chr11:118227724-118228839|Enhancer	chr11:118229578-118230475|Enhancer	chr11:118224749-118225275|Promoter			
chr11:118304485-118306306|Promoter	chr11:118304545-118316175|+|CD3E	chr11:118338423-118339649|Enhancer,chr11:118316768-118317156|Enhancer,chr11:118307425-118307849|Enhancer	chr11:118340156-118340805|Enhancer		chr11:118343829-118344831|Promoter,chr11:118345385-118345531|Promoter,chr11:118341749-118342238|Promoter,chr11:118359501-118359851|Promoter	chr11:118338423-118339649|Enhancer	
chr11:118341749-118342238|Promoter	chr11:118338954-118342744|-|CD3D	chr11:118340156-118340805|Enhancer	chr11:118338423-118339649|Enhancer,chr11:118316768-118317156|Enhancer,chr11:118307425-118307849|Enhancer	chr11:118343829-118344831|Promoter	chr11:118345385-118345531|Promoter,chr11:118359501-118359851|Promoter,chr11:118304485-118306306|Promoter		chr11:118338423-118339649|Enhancer
chr11:118343829-118344831|Promoter	chr11:118344344-118355161|+|CD3G	chr11:118338423-118339649|Enhancer	chr11:118340156-118340805|Enhancer,chr11:118316768-118317156|Enhancer,chr11:118307425-118307849|Enhancer	chr11:118345385-118345531|Promoter,chr11:118341749-118342238|Promoter,chr11:118359501-118359851|Promoter	chr11:118304485-118306306|Promoter		chr11:118316768-118317156|Enhancer
chr11:118345385-118345531|Promoter	chr11:118344344-118355161|+|CD3G		chr11:118338423-118339649|Enhancer,chr11:118340156-118340805|Enhancer,chr11:118316768-118317156|Enhancer,chr11:118307425-118307849|Enhancer	chr11:118343829-118344831|Promoter	chr11:118341749-118342238|Promoter,chr11:118359501-118359851|Promoter,chr11:118304485-118306306|Promoter		chr11:118338423-118339649|Enhancer
chr11:118359501-118359851|Promoter	chr11:118359585-118399211|+|UBE4A		chr11:118338423-118339649|Enhancer,chr11:118340156-118340805|Enhancer,chr11:118316768-118317156|Enhancer,chr11:118307425-118307849|Enhancer	chr11:118343829-118344831|Promoter	chr11:118345385-118345531|Promoter,chr11:118341749-118342238|Promoter,chr11:118304485-118306306|Promoter		chr11:118338423-118339649|Enhancer
chr11:11841638-11841966|Promoter	chr11:11841423-11959323|+|USP47		chr11:11849407-11849617|Enhancer	chr11:11855256-11857312|Promoter			
chr11:11855256-11857312|Promoter	chr11:11856490-11856859|-|AC104383.1	chr11:11849407-11849617|Enhancer		chr11:11841638-11841966|Promoter			
chr11:118699603-118700018|Promoter	chr11:118700427-118708848|+|AP002954.1	chr11:118704429-118705506|Enhancer,chr11:118692498-118692789|Enhancer	chr11:118693611-118694089|Enhancer			chr11:118692498-118692789|Enhancer	
chr11:118788685-118790430|Promoter	chr11:118747763-118791164|-|DDX6	chr11:118876491-118878853|Enhancer	chr11:118892480-118892722|Enhancer,chr11:118872417-118873311|Enhancer,chr11:118879507-118879748|Enhancer	chr11:118790492-118790566|Promoter			chr11:118879507-118879748|Enhancer
chr11:118790492-118790566|Promoter	chr11:118747763-118791164|-|DDX6		chr11:118892480-118892722|Enhancer,chr11:118872417-118873311|Enhancer,chr11:118879507-118879748|Enhancer,chr11:118876491-118878853|Enhancer	chr11:118788685-118790430|Promoter			chr11:118876491-118878853|Enhancer
chr11:118908938-118909045|Promoter	chr11:118910708-118910787|+|MIR4492	chr11:118919738-118920134|Enhancer	chr11:118907139-118907203|Enhancer,chr11:118927991-118928388|Enhancer				chr11:118927991-118928388|Enhancer
chr11:121450693-121451938|Promoter	chr11:121452314-121633763|+|SORL1	chr11:121459164-121459870|Enhancer,chr11:121463968-121464954|Enhancer,chr11:121418574-121419562|Enhancer	chr11:121417060-121417717|Enhancer,chr11:121462886-121463148|Enhancer,chr11:121463371-121463542|Enhancer			chr11:121459164-121459870|Enhancer	chr11:121463371-121463542|Enhancer
chr11:122851742-122851872|Promoter	chr11:122751147-122851617|-|AP002762.1	chr11:122843437-122843994|Enhancer			chr11:122852416-122852803|Promoter		
chr11:122852416-122852803|Promoter	chr11:122751147-122851617|-|AP002762.1	chr11:122843437-122843994|Enhancer			chr11:122851742-122851872|Promoter		
chr11:124673749-124673877|Promoter	chr11:124673798-124697518|+|SPA17	chr11:124670909-124671046|Enhancer					
chr11:124758420-124758498|Promoter	chr11:124759129-124765936|+|AP000866.2	chr11:124755883-124756165|Enhancer					
chr11:126269039-126269142|Promoter	chr11:126269133-126278124|+|FOXRED1	chr11:126271687-126271908|Enhancer					
chr11:128525691-128526231|Promoter	chr11:128526142-128530389|+|ETS1-AS1			chr11:128526739-128527807|Promoter			
chr11:128526739-128527807|Promoter	chr11:128526142-128530389|+|ETS1-AS1			chr11:128525691-128526231|Promoter			
chr11:128694077-128696073|Promoter	chr11:128691672-128696023|-|SENCR	chr11:128730603-128731367|Enhancer	chr11:128740214-128740405|Enhancer,chr11:128735976-128736727|Enhancer,chr11:128738633-128739276|Enhancer,chr11:128728798-128729684|Enhancer,chr11:128733686-128733983|Enhancer,chr11:128716789-128717894|Enhancer,chr11:128718732-128718989|Enhancer,chr11:128726881-128727386|Enhancer				chr11:128728798-128729684|Enhancer
chr11:129813977-129814885|Promoter	chr11:129815819-129860003|+|TMEM45B	chr11:129860591-129861561|Enhancer	chr11:129862190-129867050|Enhancer,chr11:129853566-129854185|Enhancer,chr11:129858850-129859570|Enhancer,chr11:129846204-129847230|Enhancer				chr11:129853566-129854185|Enhancer
chr11:1309068-1309789|Promoter	chr11:1309769-1310707|+|TOLLIP-AS1,chr11:1274371-1309654|-|TOLLIP			chr11:1311127-1311706|Promoter			
chr11:1311127-1311706|Promoter	chr11:1309769-1310707|+|TOLLIP-AS1			chr11:1309068-1309789|Promoter			
chr11:13464547-13464797|Promoter	chr11:13388001-13463297|-|BTBD10	chr11:13465814-13466106|Enhancer					
chr11:13869072-13870209|Promoter	chr11:13844862-13870616|-|LINC02545	chr11:13939965-13941080|Enhancer,chr11:14075109-14075443|Enhancer,chr11:13859989-13860459|Enhancer	chr11:13861374-13861753|Enhancer,chr11:13938673-13939735|Enhancer,chr11:14074084-14074235|Enhancer		chr11:13924161-13924401|Promoter	chr11:13939965-13941080|Enhancer	chr11:13938673-13939735|Enhancer
chr11:13924161-13924401|Promoter	chr11:13921450-13924863|-|AC022240.1	chr11:13939965-13941080|Enhancer	chr11:13938673-13939735|Enhancer,chr11:13859989-13860459|Enhancer,chr11:13861374-13861753|Enhancer,chr11:14074084-14074235|Enhancer,chr11:14075109-14075443|Enhancer		chr11:13869072-13870209|Promoter		chr11:14075109-14075443|Enhancer
chr11:14499811-14499965|Promoter	chr11:14457506-14499895|-|COPB1			chr11:14520275-14520491|Promoter			
chr11:14520275-14520491|Promoter	chr11:14493783-14520344|-|AC018523.2			chr11:14499811-14499965|Promoter			
chr11:14645259-14645489|Promoter	chr11:14643804-14872044|+|PDE3B	chr11:14578330-14579341|Enhancer	chr11:14579909-14582411|Enhancer,chr11:14537301-14537792|Enhancer,chr11:14554282-14555313|Enhancer,chr11:14569695-14569798|Enhancer				chr11:14554282-14555313|Enhancer
chr11:14892162-14892585|Promoter	chr11:14877440-14892252|-|CYP2R1	chr11:14764666-14765574|Enhancer	chr11:14768345-14768718|Enhancer				
chr11:17276580-17276648|Promoter	chr11:17276741-17332211|+|NUCB2	chr11:17285751-17286421|Enhancer	chr11:17286981-17287639|Enhancer				
chr11:17353053-17353156|Promoter	chr11:17351726-17377341|+|NCR3LG1	chr11:17354158-17354446|Enhancer					
chr11:18012095-18012435|Promoter	chr11:17788048-18013047|-|SERGEF			chr11:18013215-18013645|Promoter			
chr11:18013215-18013645|Promoter	chr11:17788048-18013047|-|SERGEF			chr11:18012095-18012435|Promoter			
chr11:18394340-18395211|Promoter	chr11:18394562-18408425|+|LDHA	chr11:18383429-18383752|Enhancer		chr11:18395922-18396381|Promoter			
chr11:18395922-18396381|Promoter	chr11:18394562-18408425|+|LDHA		chr11:18383429-18383752|Enhancer	chr11:18394340-18395211|Promoter			
chr11:1850841-1851347|Promoter	chr11:1852970-1892263|+|LSP1	chr11:1843943-1844700|Enhancer,chr11:1845566-1845986|Enhancer		chr11:1889392-1890890|Promoter		chr11:1845566-1845986|Enhancer	
chr11:18634076-18634500|Promoter	chr11:18606403-18634342|-|SPTY2D1	chr11:18618145-18618236|Enhancer		chr11:18727772-18727994|Promoter			
chr11:18727772-18727994|Promoter	chr11:18704305-18726180|-|IGSF22		chr11:18618145-18618236|Enhancer	chr11:18634076-18634500|Promoter			
chr11:1889392-1890890|Promoter	chr11:1888577-1891895|-|PRR33		chr11:1843943-1844700|Enhancer,chr11:1845566-1845986|Enhancer	chr11:1850841-1851347|Promoter			chr11:1845566-1845986|Enhancer
chr11:19713263-19713266|Promoter	chr11:19710934-19712619|-|AC009549.1	chr11:94648293-94648295|Enhancer					
chr11:20387167-20387312|Promoter	chr11:20387716-20509338|+|PRMT3	chr11:20381767-20381983|Enhancer					
chr11:236873-237030|Promoter	chr11:236976-252984|+|PSMD13	chr11:269015-269722|Enhancer			chr11:287080-287413|Promoter,chr11:314032-314368|Promoter,chr11:308135-308621|Promoter		
chr11:27506181-27506614|Promoter	chr11:27494418-27506769|-|LIN7C	chr11:27497445-27498055|Enhancer					
chr11:287080-287413|Promoter	chr11:288038-288987|+|AC136475.3	chr11:269015-269722|Enhancer			chr11:236873-237030|Promoter,chr11:314032-314368|Promoter,chr11:308135-308621|Promoter		
chr11:308135-308621|Promoter	chr11:307631-309395|+|IFITM2		chr11:269015-269722|Enhancer	chr11:314032-314368|Promoter	chr11:287080-287413|Promoter,chr11:236873-237030|Promoter		
chr11:314032-314368|Promoter	chr11:313506-315272|+|IFITM1	chr11:269015-269722|Enhancer		chr11:308135-308621|Promoter	chr11:287080-287413|Promoter,chr11:236873-237030|Promoter		
chr11:32583695-32583868|Promoter	chr11:32583831-32606264|+|EIF3M			chr11:32584796-32585344|Promoter			
chr11:32584796-32585344|Promoter	chr11:32583831-32606264|+|EIF3M			chr11:32583695-32583868|Promoter			
chr11:33015003-33017055|Promoter	chr11:33015878-33033582|+|DEPDC7	chr11:33019185-33019233|Enhancer,chr11:33005294-33005856|Enhancer	chr11:33011629-33011775|Enhancer			chr11:33005294-33005856|Enhancer	
chr11:34916659-34916661|Promoter	chr11:34882295-34916379|-|APIP	chr11:35235367-35236423|Enhancer	chr11:35149625-35150322|Enhancer,chr11:35165205-35166353|Enhancer,chr11:35257244-35257473|Enhancer,chr11:35247395-35248302|Enhancer,chr11:35238261-35238452|Enhancer,chr11:35177130-35177651|Enhancer,chr11:35216762-35217662|Enhancer,chr11:35173731-35174172|Enhancer		chr11:35214422-35214523|Promoter,chr11:35209700-35211848|Promoter		chr11:35165205-35166353|Enhancer
chr11:35209700-35211848|Promoter	chr11:35212550-35214007|+|AL133330.1	chr11:35216762-35217662|Enhancer,chr11:35177130-35177651|Enhancer	chr11:35149625-35150322|Enhancer,chr11:35165205-35166353|Enhancer,chr11:35235367-35236423|Enhancer,chr11:35257244-35257473|Enhancer,chr11:35247395-35248302|Enhancer,chr11:35238261-35238452|Enhancer,chr11:35173731-35174172|Enhancer		chr11:35214422-35214523|Promoter,chr11:34916659-34916661|Promoter	chr11:35216762-35217662|Enhancer	chr11:35165205-35166353|Enhancer
chr11:35214422-35214523|Promoter	chr11:35210343-35214985|-|CD44-AS1	chr11:35216762-35217662|Enhancer	chr11:35149625-35150322|Enhancer,chr11:35165205-35166353|Enhancer,chr11:35235367-35236423|Enhancer,chr11:35257244-35257473|Enhancer,chr11:35247395-35248302|Enhancer,chr11:35177130-35177651|Enhancer,chr11:35238261-35238452|Enhancer,chr11:35173731-35174172|Enhancer		chr11:35209700-35211848|Promoter,chr11:34916659-34916661|Promoter		chr11:35165205-35166353|Enhancer
chr11:3841514-3842370|Promoter	chr11:3826978-3840959|-|RHOG	chr11:3836968-3837363|Enhancer,chr11:3845698-3845790|Enhancer	chr11:3849364-3849615|Enhancer,chr11:3882785-3882857|Enhancer	chr11:3852609-3853495|Promoter	chr11:3854113-3855166|Promoter	chr11:3845698-3845790|Enhancer	chr11:3882785-3882857|Enhancer
chr11:3852609-3853495|Promoter	chr11:3854612-3855399|+|AC090587.2		chr11:3845698-3845790|Enhancer,chr11:3849364-3849615|Enhancer,chr11:3836968-3837363|Enhancer,chr11:3882785-3882857|Enhancer	chr11:3841514-3842370|Promoter,chr11:3854113-3855166|Promoter			chr11:3845698-3845790|Enhancer
chr11:3854113-3855166|Promoter	chr11:3854612-3855399|+|AC090587.2	chr11:3849364-3849615|Enhancer,chr11:3882785-3882857|Enhancer	chr11:3836968-3837363|Enhancer,chr11:3845698-3845790|Enhancer	chr11:3852609-3853495|Promoter	chr11:3841514-3842370|Promoter	chr11:3882785-3882857|Enhancer	chr11:3845698-3845790|Enhancer
chr11:4094403-4095100|Promoter	chr11:4094799-4138932|+|RRM1	chr11:4090072-4090905|Enhancer,chr11:4092069-4092751|Enhancer		chr11:4095910-4096236|Promoter		chr11:4092069-4092751|Enhancer	
chr11:4095910-4096236|Promoter	chr11:4094799-4138932|+|RRM1		chr11:4090072-4090905|Enhancer,chr11:4092069-4092751|Enhancer	chr11:4094403-4095100|Promoter			chr11:4092069-4092751|Enhancer
