Promoter	PromoterTarget	directEnhancer	indirectEnhancer	directPromoter	indirectPromoter	directEnhancerHub	indirectEnhancerHub
chr11:47515028-47515787|Promoter	chr11:47513605-47514889|-|AC090559.2	chr11:47539834-47540584|Enhancer,chr11:47509202-47509548|Enhancer		chr11:47513535-47513604|Promoter		chr11:47509202-47509548|Enhancer	
chr11:50171553-50171556|Promoter	chr11:50170156-50190441|+|AC109635.5	chr11:91191576-91191578|Enhancer					
chr11:5689600-5690205|Promoter	chr11:5689790-5710863|+|TRIM22	chr11:5694467-5695091|Enhancer					
chr11:57382097-57382098|Promoter	chr11:57376769-57381150|-|PRG3	chr11:57383861-57383863|Enhancer					
chr11:57530994-57530998|Promoter	chr11:57528464-57530803|-|TIMM10	chr11:57322825-57322827|Enhancer					
chr11:57568104-57568110|Promoter	chr11:57551656-57568284|-|UBE2L6			chr11:57569638-57569640|Promoter			
chr11:57569638-57569640|Promoter	chr11:57551656-57568284|-|UBE2L6			chr11:57568104-57568110|Promoter			
chr11:57742145-57742149|Promoter	chr11:57742163-57793243|+|AP001931.1	chr11:57744795-57744797|Enhancer					
chr11:58576547-58578327|Promoter	chr11:58526871-58578220|-|LPXN	chr11:58591897-58594070|Enhancer,chr11:58597200-58598183|Enhancer	chr11:58573434-58574390|Enhancer		chr11:58580447-58580688|Promoter	chr11:58591897-58594070|Enhancer	
chr11:58580447-58580688|Promoter	chr11:58579172-58624566|+|ZFP91-CNTF	chr11:58591897-58594070|Enhancer	chr11:58573434-58574390|Enhancer,chr11:58597200-58598183|Enhancer		chr11:58576547-58578327|Promoter		chr11:58597200-58598183|Enhancer
chr11:58612302-58614198|Promoter	chr11:58611119-58612642|-|AP001350.1	chr11:58606711-58607105|Enhancer					
chr11:58686245-58686697|Promoter	chr11:58685086-58691861|+|AP000445.1	chr11:58688941-58689887|Enhancer					
chr11:59565313-59566445|Promoter	chr11:59561146-59566074|-|AP000442.1	chr11:59555775-59557839|Enhancer	chr11:59560176-59561100|Enhancer,chr11:59550449-59550964|Enhancer				chr11:59550449-59550964|Enhancer
chr11:60906539-60906726|Promoter	chr11:60890547-60906585|-|PRPF19	chr11:60909888-60909952|Enhancer					
chr11:60985247-60986652|Promoter	chr11:60985061-60985167|-|RNU6-933P	chr11:61060505-61061839|Enhancer,chr11:60982809-60982951|Enhancer	chr11:61002505-61003037|Enhancer,chr11:61023596-61024144|Enhancer,chr11:61037489-61038073|Enhancer,chr11:61116628-61117838|Enhancer,chr11:61048726-61049622|Enhancer,chr11:60991407-60992096|Enhancer,chr11:61026822-61029082|Enhancer,chr11:60978713-60979388|Enhancer,chr11:60987951-60988243|Enhancer,chr11:60993478-60994251|Enhancer	chr11:61053962-61056479|Promoter		chr11:61060505-61061839|Enhancer	chr11:61026822-61029082|Enhancer
chr11:61053962-61056479|Promoter	chr11:61055737-61067535|+|AP003721.2	chr11:61023596-61024144|Enhancer,chr11:61026822-61029082|Enhancer,chr11:61048726-61049622|Enhancer,chr11:61060505-61061839|Enhancer	chr11:61002505-61003037|Enhancer,chr11:61037489-61038073|Enhancer,chr11:61116628-61117838|Enhancer,chr11:60991407-60992096|Enhancer,chr11:60978713-60979388|Enhancer,chr11:60987951-60988243|Enhancer,chr11:60993478-60994251|Enhancer,chr11:60982809-60982951|Enhancer	chr11:60985247-60986652|Promoter		chr11:61060505-61061839|Enhancer	chr11:60993478-60994251|Enhancer
chr11:61103300-61105415|Promoter	chr11:61102489-61127852|+|CD5	chr11:61083362-61084017|Enhancer					
chr11:62788126-62788128|Promoter	chr11:62787402-62790400|+|TMEM179B			chr11:65144096-65144105|Promoter			
chr11:62851720-62852195|Promoter	chr11:62852910-62853035|-|SNORD22	chr11:62850541-62850731|Enhancer					
chr11:63032193-63032307|Promoter	chr11:63032503-63033103|-|AP001858.2			chr11:63033285-63033899|Promoter			
chr11:63033285-63033899|Promoter	chr11:63032503-63033103|-|AP001858.2			chr11:63032193-63032307|Promoter			
chr11:63536670-63536839|Promoter	chr11:63536808-63546458|+|RARRES3		chr11:63567108-63567587|Enhancer,chr11:63566538-63566737|Enhancer	chr11:63563814-63564439|Promoter			chr11:63566538-63566737|Enhancer
chr11:63563814-63564439|Promoter	chr11:63552770-63563379|-|HRASLS2	chr11:63567108-63567587|Enhancer,chr11:63566538-63566737|Enhancer		chr11:63536670-63536839|Promoter		chr11:63566538-63566737|Enhancer	
chr11:64304731-64305320|Promoter	chr11:64305524-64316743|+|ESRRA	chr11:64310815-64311163|Enhancer					
chr11:64880258-64882549|Promoter	chr11:64881535-64881945|+|AP001187.1	chr11:64887799-64887978|Enhancer,chr11:64869543-64869736|Enhancer,chr11:64864326-64865914|Enhancer				chr11:64864326-64865914|Enhancer	
chr11:65083346-65084106|Promoter	chr11:65077453-65084047|-|CDCA5	chr11:65068823-65068865|Enhancer					
chr11:65144096-65144105|Promoter	chr11:65145691-65145972|-|HIGD1AP10			chr11:62788126-62788128|Promoter			
chr11:65455228-65455315|Promoter	chr11:65455258-65466720|+|AP000769.1			chr11:65456398-65456795|Promoter			
chr11:65456398-65456795|Promoter	chr11:65455258-65466720|+|AP000769.1			chr11:65455228-65455315|Promoter			
chr11:65559194-65559818|Promoter	chr11:65538805-65558228|-|LTBP3			chr11:65569705-65570072|Promoter			
chr11:65569705-65570072|Promoter	chr11:65569660-65570273|-|SSSCA1-AS1			chr11:65559194-65559818|Promoter			
chr11:66071024-66071035|Promoter	chr11:66070272-66244744|+|PACS1	chr11:66118868-66118869|Enhancer					
chr11:66318296-66318300|Promoter	chr11:66314494-66317044|-|CD248			chr11:67606495-67606498|Promoter			
chr11:66480321-66480776|Promoter	chr11:66473490-66480233|-|AP002748.3	chr11:66482369-66483597|Enhancer					
chr11:66510344-66511292|Promoter	chr11:66510635-66533598|+|BBS1			chr11:66512453-66512553|Promoter			
chr11:66512453-66512553|Promoter	chr11:66510635-66533598|+|BBS1			chr11:66510344-66511292|Promoter			
chr11:66727182-66727359|Promoter	chr11:66685248-66728959|-|SPTBN2	chr11:66725978-66726113|Enhancer					
chr11:67264914-67265172|Promoter	chr11:67266473-67286556|+|GRK2	chr11:67262824-67263138|Enhancer					
chr11:67606495-67606498|Promoter	chr11:67602880-67606706|-|C11orf72			chr11:66318296-66318300|Promoter			
chr11:68459888-68460118|Promoter	chr11:68460731-68615334|+|PPP6R3	chr11:68456569-68456864|Enhancer					
chr11:70203638-70205236|Promoter	chr11:70203163-70207390|+|FADD	chr11:70210383-70210727|Enhancer					
chr11:72112825-72112954|Promoter	chr11:72106378-72112780|-|ANAPC15	chr11:72115263-72115282|Enhancer					
chr11:72794816-72794818|Promoter	chr11:72754729-72793681|-|STARD10	chr11:72798860-72798863|Enhancer					
chr11:73759900-73759909|Promoter	chr11:73760563-73761070|+|AP002770.1	chr11:73732747-73732749|Enhancer					
chr11:73874858-73876485|Promoter	chr11:73876699-73931124|+|PAAF1	chr11:73866522-73867171|Enhancer					
chr11:74170412-74170414|Promoter	chr11:74012714-74171019|-|C2CD3	chr11:74167854-74167856|Enhancer					
chr11:74398754-74398947|Promoter	chr11:74399237-74399333|+|MIR548AL	chr11:74390713-74390926|Enhancer					
chr11:74948403-74949130|Promoter	chr11:74840230-74949187|-|XRRA1	chr11:74943291-74944163|Enhancer					
chr11:74988958-74990632|Promoter	chr11:74988279-75018893|+|NEU3	chr11:74998905-75000077|Enhancer					
chr11:75352512-75352514|Promoter	chr11:75260122-75351705|-|ARRB1	chr11:75355091-75355094|Enhancer					
chr11:75404406-75404566|Promoter	chr11:75404421-75404566|+|SNORD15B	chr11:75406502-75406744|Enhancer					
chr11:75597481-75597489|Promoter	chr11:75596144-75597270|-|AP001922.6	chr11:75594766-75594770|Enhancer					
chr11:75741515-75741594|Promoter	chr11:75742129-75742426|+|RN7SL786P			chr11:75742518-75742557|Promoter			
chr11:75742518-75742557|Promoter	chr11:75742129-75742426|+|RN7SL786P			chr11:75741515-75741594|Promoter			
chr11:76627685-76628465|Promoter	chr11:76625462-76626834|-|AP001189.6	chr11:76559812-76560387|Enhancer					
chr11:77636603-77636981|Promoter	chr11:77614530-77637805|-|CLNS1A	chr11:77634652-77635126|Enhancer					
chr11:78430508-78430510|Promoter	chr11:78423982-78429836|-|AP003086.1	chr11:79196925-79196929|Enhancer					
chr11:83191708-83191807|Promoter	chr11:83193739-83256099|+|ANKRD42			chr11:83193440-83193668|Promoter			
chr11:83193440-83193668|Promoter	chr11:83193739-83256099|+|ANKRD42			chr11:83191708-83191807|Promoter			
chr11:86242768-86245232|Promoter	chr11:86244753-86278813|+|EED	chr11:86230455-86232707|Enhancer,chr11:86228265-86229298|Enhancer	chr11:86247849-86249740|Enhancer,chr11:86218198-86218238|Enhancer,chr11:86232736-86233474|Enhancer,chr11:86219416-86219734|Enhancer,chr11:86222485-86223249|Enhancer,chr11:86214615-86215698|Enhancer			chr11:86228265-86229298|Enhancer	chr11:86214615-86215698|Enhancer
chr11:86277114-86277169|Promoter	chr11:86278333-86278398|+|MIR6755			chr11:86278351-86278391|Promoter			
chr11:86278351-86278391|Promoter	chr11:86278333-86278398|+|MIR6755			chr11:86277114-86277169|Promoter			
chr11:86800507-86800587|Promoter	chr11:86800521-86952910|+|PRSS23	chr11:86802651-86802948|Enhancer					
chr11:87120303-87120674|Promoter	chr11:87121058-87121596|+|AP002967.1	chr11:87117575-87118352|Enhancer					
chr11:88336513-88336894|Promoter	chr11:88293592-88337761|-|CTSC	chr11:88334370-88334624|Enhancer	chr11:88327741-88328337|Enhancer,chr11:88332191-88332471|Enhancer				chr11:88332191-88332471|Enhancer
chr11:88337710-88338806|Promoter	chr11:88293592-88337761|-|CTSC	chr11:88353976-88354353|Enhancer					
chr11:94510903-94511030|Promoter	chr11:94512432-94532123|+|C11orf97			chr11:94512371-94512502|Promoter			
chr11:94512371-94512502|Promoter	chr11:94512432-94532123|+|C11orf97			chr11:94510903-94511030|Promoter			
chr11:95697649-95698401|Promoter	chr11:95698086-95700623|+|AP000820.1			chr11:95699274-95699611|Promoter			
chr11:95699274-95699611|Promoter	chr11:95698086-95700623|+|AP000820.1			chr11:95697649-95698401|Promoter			
chr11:96342759-96343672|Promoter	chr11:95976598-96343195|-|MAML2	chr11:96337964-96338362|Enhancer					
chr11:97084829-97084938|Promoter	chr11:97086160-97086682|-|AP001836.1	chr11:97083589-97083685|Enhancer					
chr12:100141723-100141861|Promoter	chr12:100037072-100142874|-|UHRF1BP1L	chr12:100140390-100140516|Enhancer					
chr12:101773759-101775536|Promoter	chr12:101773114-101773755|-|AC063950.1			chr12:101830491-101832216|Promoter			
chr12:101793703-101795558|Promoter	chr12:101796410-101796502|-|RNU6-172P	chr12:101804537-101804999|Enhancer					
chr12:101830491-101832216|Promoter	chr12:101745499-101830959|-|GNPTAB			chr12:101773759-101775536|Promoter			
chr12:102197918-102198070|Promoter	chr12:102196459-102197833|-|PMCH	chr12:102200271-102200590|Enhancer					
chr12:10304052-10304255|Promoter	chr12:10304446-10329608|+|KLRD1	chr12:10301150-10301514|Enhancer					
chr12:103504756-103505667|Promoter	chr12:103505411-103506174|-|AC084364.2	chr12:103499167-103500124|Enhancer		chr12:103506518-103506744|Promoter			
chr12:103506518-103506744|Promoter	chr12:103505411-103506174|-|AC084364.2		chr12:103499167-103500124|Enhancer	chr12:103504756-103505667|Promoter			
chr12:103928138-103928465|Promoter	chr12:103843749-103930211|-|TTC41P	chr12:103925371-103925848|Enhancer					
chr12:103967276-103968224|Promoter	chr12:103965845-103988874|+|TDG	chr12:103957520-103957577|Enhancer					
chr12:106774047-106774193|Promoter	chr12:106774640-106889316|+|RIC8B			chr12:106775253-106775455|Promoter			
chr12:106775253-106775455|Promoter	chr12:106496410-106774926|-|AC079385.1			chr12:106774047-106774193|Promoter			
chr12:109061475-109061528|Promoter	chr12:109059986-109060100|+|RNA5SP372	chr12:109062788-109062793|Enhancer					
chr12:109572165-109572208|Promoter	chr12:109553715-109573580|-|MMAB			chr12:109573201-109573286|Promoter			
chr12:109573201-109573286|Promoter	chr12:109553715-109573580|-|MMAB			chr12:109572165-109572208|Promoter			
chr12:109999046-109999169|Promoter	chr12:109997419-109999127|-|AC084876.2	chr12:110004565-110004927|Enhancer	chr12:109981404-109981582|Enhancer,chr12:110001584-110002207|Enhancer,chr12:109979129-109979273|Enhancer,chr12:109987641-109988553|Enhancer,chr12:110002859-110003184|Enhancer		chr12:109999591-109999668|Promoter		chr12:110001584-110002207|Enhancer
chr12:109999591-109999668|Promoter	chr12:109999523-110039763|+|ANKRD13A	chr12:110001584-110002207|Enhancer	chr12:110004565-110004927|Enhancer,chr12:109981404-109981582|Enhancer,chr12:109979129-109979273|Enhancer,chr12:109987641-109988553|Enhancer,chr12:110002859-110003184|Enhancer		chr12:109999046-109999169|Promoter		chr12:110004565-110004927|Enhancer
chr12:110581044-110581665|Promoter	chr12:110533245-110583318|-|PPTC7	chr12:110578402-110579163|Enhancer	chr12:110531659-110532872|Enhancer,chr12:110585298-110585595|Enhancer,chr12:110521245-110521851|Enhancer,chr12:110601903-110602996|Enhancer		chr12:110583335-110583561|Promoter		chr12:110531659-110532872|Enhancer
chr12:110583335-110583561|Promoter	chr12:110533245-110583318|-|PPTC7	chr12:110578402-110579163|Enhancer	chr12:110531659-110532872|Enhancer,chr12:110585298-110585595|Enhancer,chr12:110521245-110521851|Enhancer,chr12:110601903-110602996|Enhancer		chr12:110581044-110581665|Promoter		chr12:110531659-110532872|Enhancer
chr12:110741316-110741533|Promoter	chr12:110719680-110742939|-|PPP1CC	chr12:110776612-110777047|Enhancer	chr12:110780037-110780506|Enhancer				
chr12:111842810-111843118|Promoter	chr12:111839764-111842902|-|MAPKAPK5-AS1	chr12:111846620-111846935|Enhancer	chr12:111847724-111848810|Enhancer				
chr12:112409286-112409713|Promoter	chr12:112405199-112409641|-|RPL6	chr12:112422896-112423688|Enhancer					
chr12:112905716-112906391|Promoter	chr12:112906783-112933222|+|OAS1	chr12:112900340-112900574|Enhancer					
chr12:113135958-113135960|Promoter	chr12:113098819-113136239|-|RASAL1	chr12:113140721-113140723|Enhancer					
chr12:113221978-113222786|Promoter	chr12:113221438-113298585|+|TPCN1	chr12:113229841-113230393|Enhancer					
chr12:113420759-113420916|Promoter	chr12:113422380-113438276|+|SDSL			chr12:113421908-113422216|Promoter			
chr12:113421908-113422216|Promoter	chr12:113422380-113438276|+|SDSL			chr12:113420759-113420916|Promoter			
chr12:113966107-113966567|Promoter	chr12:113816742-113966325|-|RBM19	chr12:113962554-113962864|Enhancer					
chr12:116080473-116080909|Promoter	chr12:116082570-116082676|+|RNU6-1188P			chr12:116082231-116082328|Promoter			
chr12:116082231-116082328|Promoter	chr12:116082570-116082676|+|RNU6-1188P			chr12:116080473-116080909|Promoter			
chr12:11650162-11652117|Promoter	chr12:11649854-11895402|+|ETV6	chr12:11764587-11766545|Enhancer	chr12:11834463-11837062|Enhancer,chr12:11779609-11779890|Enhancer,chr12:11825445-11826408|Enhancer,chr12:11783926-11784511|Enhancer,chr12:11652872-11653878|Enhancer,chr12:11762680-11763897|Enhancer,chr12:11771617-11772538|Enhancer,chr12:11780777-11781448|Enhancer				chr12:11771617-11772538|Enhancer
chr12:118036776-118038115|Promoter	chr12:118037869-118038081|+|AC131159.1	chr12:118035060-118036065|Enhancer,chr12:118054891-118054892|Enhancer	chr12:118044030-118044844|Enhancer,chr12:118032924-118033346|Enhancer,chr12:118059541-118060618|Enhancer,chr12:118045615-118045980|Enhancer			chr12:118035060-118036065|Enhancer	chr12:118045615-118045980|Enhancer
chr12:118063972-118064018|Promoter	chr12:118032694-118062174|-|WSB2	chr12:118055284-118055387|Enhancer					
chr12:119988442-119988901|Promoter	chr12:119989869-120094494|+|BICDL1	chr12:119980299-119980909|Enhancer	chr12:119984202-119985256|Enhancer				
chr12:120195143-120195486|Promoter	chr12:120127202-120194715|-|GCN1			chr12:120196548-120196675|Promoter	chr12:120201160-120202693|Promoter,chr12:120200069-120200228|Promoter,chr12:120265964-120266137|Promoter		
chr12:120196548-120196675|Promoter	chr12:120127202-120194715|-|GCN1			chr12:120201160-120202693|Promoter,chr12:120195143-120195486|Promoter	chr12:120200069-120200228|Promoter,chr12:120265964-120266137|Promoter		
chr12:120200069-120200228|Promoter	chr12:120196699-120201211|-|RPLP0			chr12:120201160-120202693|Promoter	chr12:120195143-120195486|Promoter,chr12:120265964-120266137|Promoter,chr12:120196548-120196675|Promoter		
chr12:120201160-120202693|Promoter	chr12:120201291-120213138|+|PXN-AS1,chr12:120196699-120201211|-|RPLP0			chr12:120200069-120200228|Promoter,chr12:120265964-120266137|Promoter,chr12:120196548-120196675|Promoter	chr12:120195143-120195486|Promoter		
chr12:120265964-120266137|Promoter	chr12:120210439-120265771|-|PXN			chr12:120201160-120202693|Promoter	chr12:120195143-120195486|Promoter,chr12:120196548-120196675|Promoter,chr12:120200069-120200228|Promoter		
chr12:120686309-120687156|Promoter	chr12:120687149-120701859|+|MLEC	chr12:120684385-120685213|Enhancer					
chr12:121132612-121133277|Promoter	chr12:121132876-121188032|+|P2RX7	chr12:121143539-121145423|Enhancer					
chr12:121210295-121210298|Promoter	chr12:121209857-121234106|+|P2RX4	chr12:121216663-121216664|Enhancer					
chr12:121391590-121392163|Promoter	chr12:121391962-121399859|+|AC048337.1	chr12:121387032-121387915|Enhancer					
chr12:122500364-122501221|Promoter	chr12:122471600-122501073|-|ZCCHC8,chr12:122501187-122501641|+|AC127002.1	chr12:122523778-122525016|Enhancer					
chr12:122730139-122730905|Promoter	chr12:122726076-122730843|-|HCAR1	chr12:122733346-122733937|Enhancer			chr12:122732203-122732552|Promoter		
chr12:122732203-122732552|Promoter	chr12:122726076-122730843|-|HCAR1	chr12:122733346-122733937|Enhancer			chr12:122730139-122730905|Promoter		
chr12:122747469-122747729|Promoter	chr12:122749481-122749586|-|AC026333.2		chr12:122646800-122647015|Enhancer	chr12:122752474-122752749|Promoter			
chr12:122752474-122752749|Promoter	chr12:122752824-122771064|+|DENR	chr12:122646800-122647015|Enhancer		chr12:122747469-122747729|Promoter			
chr12:123435090-123435293|Promoter	chr12:123410683-123436717|-|RILPL2			chr12:123436439-123436965|Promoter			
chr12:123436439-123436965|Promoter	chr12:123410683-123436717|-|RILPL2			chr12:123435090-123435293|Promoter			
chr12:123602746-123602883|Promoter	chr12:123602099-123620943|+|DDX55	chr12:123604536-123604596|Enhancer					
chr12:123713553-123714567|Promoter	chr12:123712353-123761755|+|ATP6V0A2	chr12:123714993-123715766|Enhancer	chr12:123716793-123717533|Enhancer				
chr12:124992924-124993030|Promoter	chr12:124993645-125031231|+|BRI3BP	chr12:124919253-124919710|Enhancer					
chr12:12715963-12716183|Promoter	chr12:12717368-12722369|+|CDKN1B			chr12:12726860-12726951|Promoter			
chr12:12720128-12720295|Promoter	chr12:12718973-12719521|+|AC008115.3			chr12:12722366-12722809|Promoter			
chr12:12722366-12722809|Promoter	chr12:12723297-12724011|-|AC008115.1			chr12:12720128-12720295|Promoter			
chr12:12726860-12726951|Promoter	chr12:12725931-12791466|+|APOLD1			chr12:12715963-12716183|Promoter			
chr12:130873378-130874353|Promoter	chr12:130872066-130877678|+|RAN	chr12:130880339-130881101|Enhancer	chr12:130877943-130879442|Enhancer				
chr12:130980121-130980123|Promoter	chr12:130980667-130981367|-|AC073862.2	chr12:128887521-128887531|Enhancer					
chr12:13103084-13103751|Promoter	chr12:13083532-13103667|-|GSG1	chr12:13098611-13099144|Enhancer					
chr12:13195314-13196707|Promoter	chr12:13196723-13219941|+|EMP1	chr12:13179851-13180958|Enhancer,chr12:13210350-13212226|Enhancer				chr12:13210350-13212226|Enhancer	
chr12:14216648-14216888|Promoter	chr12:14216590-14221297|+|AC092112.1	chr12:14221026-14221690|Enhancer	chr12:14222386-14225285|Enhancer				
