loopId	typeAnchorA	typeAnchorB	nearestDistanceToGeneAnchorA	nearestDistanceToGeneAnchorB	nearestTargetGeneAnchorA	nearestTargetGeneAnchorB
loop_chr19-chr19-21220|K562_RAD21_17m	Enhancer	Enhancer	11770	11975	chr19:708935-748329|+|PALM	chr19:708935-748329|+|PALM
loop_chr19-chr19-21222|K562_RAD21_17m	Promoter	Promoter	1867	1649	chr19:1397026-1401570|-|GAMT	chr19:1397026-1401570|-|GAMT
loop_chr19-chr19-21225|K562_RAD21_17m	Enhancer	Enhancer	23743	23931	chr19:2641838-2643853|-|AC092068.3	chr19:2641838-2643853|-|AC092068.3
loop_chr19-chr19-21227|K562_RAD21_17m	Enhancer	Enhancer	6412	6196	chr19:41190927-41191229|-|RN7SL718P	chr19:41190927-41191229|-|RN7SL718P
loop_chr19-chr19-21230|K562_RAD21_17m	Promoter	Promoter	1178	1875	chr19:35867899-35879789|+|APLP1	chr19:35867899-35879789|+|APLP1
loop_chr19-chr19-21231|K562_RAD21_17m	Enhancer	Enhancer	15723	15439	chr19:34126973-34127423|+|CHCHD2P3	chr19:34126973-34127423|+|CHCHD2P3
loop_chr19-chr19-21233|K562_RAD21_17m	Promoter	Promoter	1773	1486	chr19:55262223-55280360|-|HSPBP1	chr19:55262223-55280360|-|HSPBP1
loop_chr19-chr19-21235|K562_RAD21_17m	Enhancer	Enhancer	5902	6229	chr19:2717769-2740048|-|AC006538.2	chr19:2717769-2740048|-|AC006538.2
loop_chr19-chr19-21238|K562_RAD21_17m	Enhancer	Enhancer	4629	4274	chr19:46120067-46124688|-|IGFL3	chr19:46120067-46124688|-|IGFL3
loop_chr19-chr19-21240|K562_RAD21_17m	Enhancer	Enhancer	4325	4071	chr19:53599628-53608451|-|AC011487.2	chr19:53599628-53608451|-|AC011487.2
loop_chr19-chr19-21241|K562_RAD21_17m	Promoter	Promoter	1272	1701	chr19:4347244-4354057|-|AC007292.3	chr19:4347244-4354057|-|AC007292.3
loop_chr19-chr19-21244|K562_RAD21_17m	Promoter	Promoter	1088	792	chr19:17226225-17229219|+|OCEL1	chr19:17226225-17229219|+|OCEL1
loop_chr19-chr19-21245|K562_RAD21_17m	Enhancer	Enhancer	7236	6904	chr19:50555370-50557969|-|AC008743.1	chr19:50555370-50557969|-|AC008743.1
loop_chr19-chr19-21248|K562_RAD21_17m	Enhancer	Enhancer	2986	2684	chr19:14267807-14269377|-|AC011509.1	chr19:14267807-14269377|-|AC011509.1
loop_chr19-chr19-21249|K562_RAD21_17m	Enhancer	Enhancer	44921	44607	chr19:5277734-5278133|+|RPL32P34	chr19:5277734-5278133|+|RPL32P34
loop_chr19-chr19-21254|K562_RAD21_17m	Promoter	Promoter	1221	921	chr19:48047843-48110817|-|PLA2G4C	chr19:48047843-48110817|-|PLA2G4C
loop_chr19-chr19-21255|K562_RAD21_17m	Enhancer	Enhancer	25722	25921	chr19:46838136-46850992|-|AP2S1	chr19:46838136-46850992|-|AP2S1
loop_chr19-chr19-21258|K562_RAD21_17m	Enhancer	Enhancer	8206	7981	chr19:39532412-39534422|+|AC011500.3	chr19:39532412-39534422|+|AC011500.3
loop_chr19-chr19-21259|K562_RAD21_17m	Promoter	Promoter	1694	1880	chr19:34092561-34093310|-|RPS4XP21	chr19:34092561-34093310|-|RPS4XP21
loop_chr19-chr19-21260|K562_RAD21_17m	Promoter	Promoter	402	208	chr19:6389638-6389703|-|MIR6885	chr19:6389638-6389703|-|MIR6885
loop_chr19-chr19-21261|K562_RAD21_17m	Enhancer	Enhancer	8093	7857	chr19:1228287-1238027|-|CBARP	chr19:1228287-1238027|-|CBARP
loop_chr19-chr19-21262|K562_RAD21_17m	Enhancer	Enhancer	27819	28102	chr19:30037423-30038181|+|AC008507.1	chr19:30037423-30038181|+|AC008507.1
loop_chr19-chr19-21263|K562_RAD21_17m	Enhancer	Enhancer	14608	15780	chr19:44536263-44536613|-|AC245748.3	chr19:44536263-44536613|-|AC245748.3
loop_chr19-chr19-21264|K562_RAD21_17m	Enhancer	Enhancer	19937	19727	chr19:11451326-11481046|-|ELAVL3	chr19:11451326-11481046|-|ELAVL3
loop_chr19-chr19-21265|K562_RAD21_17m	Enhancer	Enhancer	24609	24043	chr19:2997639-3047635|-|TLE2	chr19:2997639-3047635|-|TLE2
loop_chr19-chr19-21266|K562_RAD21_17m	Enhancer	Enhancer	15026	14736	chr19:53599628-53608451|-|AC011487.2	chr19:53599628-53608451|-|AC011487.2
loop_chr19-chr19-21268|K562_RAD21_17m	Enhancer	Enhancer	7355	7674	chr19:51077495-51084245|-|KLK14	chr19:51077495-51084245|-|KLK14
loop_chr19-chr19-21269|K562_RAD21_17m	Enhancer	Enhancer	9350	8985	chr19:44882027-44890876|-|AC011481.3	chr19:44882027-44890876|-|AC011481.3
loop_chr19-chr19-21271|K562_RAD21_17m	Enhancer	Enhancer	6603	6304	chr19:17972025-17972117|+|RNA5SP468	chr19:17972025-17972117|+|RNA5SP468
loop_chr19-chr19-21276|K562_RAD21_17m	Enhancer	Enhancer	10021	10255	chr19:48755559-48758333|+|FGF21	chr19:48755559-48758333|+|FGF21
loop_chr19-chr19-21280|K562_RAD21_17m	Enhancer	Enhancer	30917	31094	chr19:22298977-22299868|-|BNIP3P31	chr19:22298977-22299868|-|BNIP3P31
loop_chr19-chr19-21281|K562_RAD21_17m	Promoter	Promoter	1151	1447	chr19:4229523-4237528|+|EBI3	chr19:4229523-4237528|+|EBI3
loop_chr19-chr19-21282|K562_RAD21_17m	Enhancer	Enhancer	7913	8273	chr19:490046-507833|-|AC005775.1	chr19:490046-507833|-|AC005775.1
loop_chr19-chr19-21285|K562_RAD21_17m	Promoter	Promoter	254	539	chr19:51648862-51649610|+|RPL7P51	chr19:51648862-51649610|+|RPL7P51
loop_chr19-chr19-21286|K562_RAD21_17m	Enhancer	Enhancer	11802	11567	chr19:571277-583493|+|BSG	chr19:571277-583493|+|BSG
loop_chr19-chr19-21287|K562_RAD21_17m	Enhancer	Enhancer	3230	3025	chr19:55648035-55653161|+|CCDC106	chr19:55648035-55653161|+|CCDC106
loop_chr19-chr19-21290|K562_RAD21_17m	Enhancer	Enhancer	4971	5507	chr19:3482804-3483446|-|AC005551.1	chr19:3482804-3483446|-|AC005551.1
loop_chr19-chr19-21291|K562_RAD21_17m	Enhancer	Enhancer	18137	17991	chr19:28949437-28950200|-|AC011524.1	chr19:28949437-28950200|-|AC011524.1
loop_chr19-chr19-21292|K562_RAD21_17m	Enhancer	Enhancer	18782	18559	chr19:16712317-16712434|+|AC008737.2	chr19:16712317-16712434|+|AC008737.2
loop_chr19-chr19-21296|K562_RAD21_17m	Enhancer	Enhancer	11014	10939	chr19:35224800-35228729|-|FAM187B	chr19:35224800-35228729|-|FAM187B
loop_chr19-chr19-21297|K562_RAD21_17m	Enhancer	Enhancer	5758	5998	chr19:7830233-7864976|+|EVI5L	chr19:7830233-7864976|+|EVI5L
loop_chr19-chr19-21301|K562_RAD21_17m	Enhancer	Enhancer	14066	13777	chr19:14333743-14343916|+|LINC01842	chr19:14333743-14343916|+|LINC01842
loop_chr19-chr19-21304|K562_RAD21_17m	Enhancer	Enhancer	10071	9880	chr19:8520790-8577577|-|MYO1F	chr19:8520790-8577577|-|MYO1F
loop_chr19-chr19-21305|K562_RAD21_17m	Promoter	Promoter	1780	1988	chr19:896503-913245|-|R3HDM4	chr19:896503-913245|-|R3HDM4
loop_chr19-chr19-21307|K562_RAD21_17m	Enhancer	Enhancer	7845	7637	chr19:13764522-13774282|+|MRI1	chr19:13764522-13774282|+|MRI1
loop_chr19-chr19-21310|K562_RAD21_17m	Enhancer	Enhancer	3888	4167	chr19:51077495-51084245|-|KLK14	chr19:51077495-51084245|-|KLK14
loop_chr19-chr19-21311|K562_RAD21_17m	Enhancer	Enhancer	21182	21429	chr19:53520948-53580269|+|ZNF331	chr19:53520948-53580269|+|ZNF331
loop_chr19-chr19-21312|K562_RAD21_17m	Enhancer	Enhancer	8477	8863	chr19:2874950-2875592|-|AC006130.2	chr19:2874950-2875592|-|AC006130.2
loop_chr19-chr19-21313|K562_RAD21_17m	Enhancer	Enhancer	7933	8097	chr19:55428740-55442863|-|SHISA7	chr19:55428740-55442863|-|SHISA7
loop_chr19-chr19-21315|K562_RAD21_17m	Enhancer	Enhancer	5249	5134	chr19:2841444-2860471|+|ZNF555	chr19:2841444-2860471|+|ZNF555
loop_chr19-chr19-21316|K562_RAD21_17m	Enhancer	Enhancer	9342	8953	chr19:7348943-7383385|+|AC119396.1	chr19:7348943-7383385|+|AC119396.1
loop_chr19-chr19-21317|K562_RAD21_17m	Enhancer	Promoter	2092	1753	chr19:24004358-24004507|-|RNA5-8SP4	chr19:24004358-24004507|-|RNA5-8SP4
loop_chr19-chr19-21318|K562_RAD21_17m	Enhancer	Enhancer	12465	12299	chr19:1107637-1174268|-|SBNO2	chr19:1107637-1174268|-|SBNO2
loop_chr19-chr19-21319|K562_RAD21_17m	Promoter	Promoter	1464	1241	chr19:43727983-43754962|-|SMG9	chr19:43727983-43754962|-|SMG9
loop_chr19-chr19-21320|K562_RAD21_17m	Enhancer	Enhancer	10525	10336	chr19:29606283-29617237|+|POP4	chr19:29606283-29617237|+|POP4
loop_chr19-chr19-21321|K562_RAD21_17m	Enhancer	Enhancer	23436	23264	chr19:3804024-3869038|-|ZFR2	chr19:3804024-3869038|-|ZFR2
loop_chr19-chr19-21322|K562_RAD21_17m	Enhancer	Enhancer	30893	30560	chr19:42068477-42081552|+|ZNF574	chr19:42068477-42081552|+|ZNF574
loop_chr19-chr19-21324|K562_RAD21_17m	Enhancer	Enhancer	5079	5231	chr19:9294275-9309573|-|ZNF699	chr19:9294275-9309573|-|ZNF699
loop_chr19-chr19-21325|K562_RAD21_17m	Promoter	Promoter	1209	977	chr19:18531751-18543577|-|FKBP8	chr19:18531751-18543577|-|FKBP8
loop_chr19-chr19-21327|K562_RAD21_17m	Promoter	Enhancer	1783	2095	chr19:1573596-1592865|-|MBD3	chr19:1573596-1592865|-|MBD3
loop_chr19-chr19-21328|K562_RAD21_17m	Enhancer	Enhancer	24083	24328	chr19:18058995-18098944|-|IL12RB1	chr19:18058995-18098944|-|IL12RB1
loop_chr19-chr19-21329|K562_RAD21_17m	Enhancer	Enhancer	3738	3337	chr19:18193182-18196742|+|MPV17L2	chr19:18193182-18196742|+|MPV17L2
loop_chr19-chr19-21330|K562_RAD21_17m	Enhancer	Enhancer	115905	116432	chr19:13157959-13158788|-|RPL12P42	chr19:13157959-13158788|-|RPL12P42
loop_chr19-chr19-21331|K562_RAD21_17m	Enhancer	Enhancer	6428	6593	chr19:2511219-2702694|-|GNG7	chr19:2511219-2702694|-|GNG7
loop_chr19-chr19-21332|K562_RAD21_17m	Enhancer	Enhancer	9538	9103	chr19:4292232-4302431|-|TMIGD2	chr19:4292232-4302431|-|TMIGD2
loop_chr19-chr19-21333|K562_RAD21_17m	Enhancer	Enhancer	11501	11233	chr19:45349837-45370587|-|ERCC2	chr19:45349837-45370587|-|ERCC2
loop_chr19-chr19-21334|K562_RAD21_17m	Enhancer	Enhancer	8510	8381	chr19:8209313-8262421|+|CERS4	chr19:8209313-8262421|+|CERS4
loop_chr19-chr19-21336|K562_RAD21_17m	Enhancer	Enhancer	14584	14407	chr19:57664280-57665039|+|TPRG1LP1	chr19:57664280-57665039|+|TPRG1LP1
loop_chr19-chr19-21337|K562_RAD21_17m	Enhancer	Enhancer	8817	9046	chr19:28437060-28535277|-|AC005381.1	chr19:28437060-28535277|-|AC005381.1
loop_chr19-chr19-21338|K562_RAD21_17m	Enhancer	Enhancer	7134	7379	chr19:17747718-17788568|+|FCHO1	chr19:17747718-17788568|+|FCHO1
loop_chr19-chr19-21343|K562_RAD21_17m	Enhancer	Enhancer	4400	4627	chr19:49888175-49888230|+|MIR4750	chr19:49888175-49888230|+|MIR4750
loop_chr19-chr19-21346|K562_RAD21_17m	Enhancer	Enhancer	35811	35692	chr19:35224800-35228729|-|FAM187B	chr19:35224800-35228729|-|FAM187B
loop_chr19-chr19-21351|K562_RAD21_17m	Enhancer	Enhancer	4369	4609	chr19:48485271-48513935|-|AC008403.1	chr19:48485271-48513935|-|AC008403.1
loop_chr19-chr19-21352|K562_RAD21_17m	Enhancer	Enhancer	4019	4453	chr19:34677639-34686397|+|ZNF302	chr19:34677639-34686397|+|ZNF302
loop_chr19-chr19-21353|K562_RAD21_17m	Enhancer	Enhancer	33998	33728	chr19:31100304-31147981|+|AC020912.1	chr19:31100304-31147981|+|AC020912.1
loop_chr19-chr19-21356|K562_RAD21_17m	Enhancer	Enhancer	44848	44574	chr19:9853718-9936552|-|OLFM2	chr19:9853718-9936552|-|OLFM2
loop_chr19-chr19-21359|K562_RAD21_17m	Promoter	Promoter	877	786	chr19:17249176-17264796|-|USHBP1	chr19:17249176-17264796|-|USHBP1
loop_chr19-chr19-21360|K562_RAD21_17m	Enhancer	Enhancer	37342	37600	chr19:18683678-18782333|+|CRTC1	chr19:18683678-18782333|+|CRTC1
loop_chr19-chr19-21361|K562_RAD21_17m	Promoter	Enhancer	1973	2109	chr19:4429689-4430934|-|AC011498.3	chr19:4429689-4430934|-|AC011498.3
loop_chr19-chr19-21364|K562_RAD21_17m	Enhancer	Enhancer	3309	3935	chr19:18153163-18170532|+|PIK3R2	chr19:18153163-18170532|+|PIK3R2
loop_chr19-chr19-21365|K562_RAD21_17m	Enhancer	Enhancer	2229	2518	chr19:10817426-10817496|-|MIR199A1	chr19:10817426-10817496|-|MIR199A1
loop_chr19-chr19-21367|K562_RAD21_17m	Enhancer	Enhancer	67600	67924	chr19:13157959-13158788|-|RPL12P42	chr19:13157959-13158788|-|RPL12P42
loop_chr19-chr19-21372|K562_RAD21_17m	Enhancer	Enhancer	5198	4886	chr19:28509238-28518728|+|AC005616.1	chr19:28509238-28518728|+|AC005616.1
loop_chr19-chr19-21373|K562_RAD21_17m	Promoter	Promoter	566	350	chr19:17231883-17245940|-|NR2F6	chr19:17231883-17245940|-|NR2F6
loop_chr19-chr19-21374|K562_RAD21_17m	Enhancer	Enhancer	14677	14398	chr19:54031412-54031504|+|AC012314.22	chr19:54031412-54031504|+|AC012314.22
loop_chr19-chr19-21375|K562_RAD21_17m	Enhancer	Enhancer	37972	38290	chr19:45507479-45526983|+|VASP	chr19:45507479-45526983|+|VASP
loop_chr19-chr19-21381|K562_RAD21_17m	Promoter	Promoter	1240	1552	chr19:16355247-16472085|-|EPS15L1	chr19:16355247-16472085|-|EPS15L1
loop_chr19-chr19-21382|K562_RAD21_17m	Promoter	Promoter	1736	840	chr19:39254916-39255269|-|MSRB1P1	chr19:39254916-39255269|-|MSRB1P1
loop_chr19-chr19-21390|K562_RAD21_17m	Promoter	Enhancer	0	5678	chr19:38251237-38256532|-|PPP1R14A	chr19:38264573-38292615|+|SPINT2
loop_chr19-chr19-21392|K562_RAD21_17m	Enhancer	Enhancer	33807	33632	chr19:40665905-40690651|-|NUMBL	chr19:40665905-40690651|-|NUMBL
loop_chr19-chr19-21393|K562_RAD21_17m	Enhancer	Enhancer	6489	6722	chr19:13815062-13815319|-|RN7SL619P	chr19:13815062-13815319|-|RN7SL619P
loop_chr19-chr19-21395|K562_RAD21_17m	Enhancer	Enhancer	14434	13985	chr19:49422414-49423441|-|PTH2	chr19:49422414-49423441|-|PTH2
loop_chr19-chr19-21396|K562_RAD21_17m	Enhancer	Enhancer	12522	12843	chr19:8008729-8016025|+|AC008946.1	chr19:8008729-8016025|+|AC008946.1
loop_chr19-chr19-21398|K562_RAD21_17m	Promoter	Promoter	456	817	chr19:50996007-51002711|-|KLK8	chr19:50996007-51002711|-|KLK8
loop_chr19-chr19-21399|K562_RAD21_17m	Enhancer	Enhancer	24547	24727	chr19:53520948-53580269|+|ZNF331	chr19:53520948-53580269|+|ZNF331
loop_chr19-chr19-21408|K562_RAD21_17m	Enhancer	Enhancer	48262	47909	chr19:32824142-32824505|-|AC008805.1	chr19:32824142-32824505|-|AC008805.1
loop_chr19-chr19-21410|K562_RAD21_17m	Enhancer	Enhancer	24363	24577	chr19:7534004-7561764|+|PNPLA6	chr19:7534004-7561764|+|PNPLA6
loop_chr19-chr19-21411|K562_RAD21_17m	Enhancer	Enhancer	11085	11541	chr19:39202831-39204266|-|SYCN	chr19:39202831-39204266|-|SYCN
loop_chr19-chr19-21415|K562_RAD21_17m	Enhancer	Enhancer	3818	4260	chr19:41024268-41027720|-|CYP2A7P1	chr19:41024268-41027720|-|CYP2A7P1
loop_chr19-chr19-21417|K562_RAD21_17m	Enhancer	Enhancer	8685	8341	chr19:1905399-1926013|+|SCAMP4	chr19:1905399-1926013|+|SCAMP4
loop_chr19-chr19-21421|K562_RAD21_17m	Enhancer	Enhancer	6748	6236	chr19:17360932-17362753|+|AC010463.2	chr19:17360932-17362753|+|AC010463.2
loop_chr19-chr19-21423|K562_RAD21_17m	Enhancer	Enhancer	5291	5013	chr19:16283361-16293575|-|AC020911.2	chr19:16283361-16293575|-|AC020911.2
loop_chr19-chr19-21424|K562_RAD21_17m	Enhancer	Enhancer	2031	2426	chr19:55354908-55363260|-|FAM71E2	chr19:55354908-55363260|-|FAM71E2
loop_chr19-chr19-21427|K562_RAD21_17m	Enhancer	Enhancer	9429	9579	chr19:36115439-36125947|+|TBCB	chr19:36115439-36125947|+|TBCB
loop_chr19-chr19-21428|K562_RAD21_17m	Enhancer	Enhancer	9926	9545	chr19:45764785-45769053|+|AC074212.1	chr19:45764785-45769053|+|AC074212.1
loop_chr19-chr19-21433|K562_RAD21_17m	Enhancer	Enhancer	5093	4626	chr19:15851993-15864904|-|LINC01835	chr19:15851993-15864904|-|LINC01835
loop_chr19-chr19-21434|K562_RAD21_17m	Enhancer	Enhancer	95597	95826	chr19:31787148-31787255|-|RNU6-967P	chr19:31787148-31787255|-|RNU6-967P
loop_chr19-chr19-21435|K562_RAD21_17m	Enhancer	Enhancer	26377	26574	chr19:42670005-42670816|+|RPS10P28	chr19:42670005-42670816|+|RPS10P28
loop_chr19-chr19-21441|K562_RAD21_17m	Enhancer	Enhancer	16700	16323	chr19:40576855-40591397|+|SHKBP1	chr19:40576855-40591397|+|SHKBP1
loop_chr19-chr19-21443|K562_RAD21_17m	Enhancer	Enhancer	27334	27043	chr19:2425625-2427586|-|TIMM13	chr19:2425625-2427586|-|TIMM13
loop_chr19-chr19-21444|K562_RAD21_17m	Enhancer	Promoter	13273	0	chr19:2949035-2950644|+|AC006277.1	chr19:3094362-3123999|+|GNA11
loop_chr19-chr19-21446|K562_RAD21_17m	Enhancer	Enhancer	81838	91511	chr19:29002555-29013955|+|LINC01532	chr19:29205320-29213151|-|UQCRFS1
loop_chr19-chr19-21455|K562_RAD21_17m	Enhancer	Enhancer	2424	29113	chr19:18881680-18883376|+|AC005197.1	chr19:18957957-18958258|-|RN7SL70P
loop_chr19-chr19-21456|K562_RAD21_17m	Enhancer	Enhancer	5421	5174	chr19:19435063-19435158|+|MIR640	chr19:19435063-19435158|+|MIR640
loop_chr19-chr19-21457|K562_RAD21_17m	Promoter	Promoter	448	54	chr19:39498895-39508481|+|DLL3	chr19:39538705-39540333|-|EID2
loop_chr19-chr19-21458|K562_RAD21_17m	Promoter	Promoter	0	0	chr19:3672582-3674295|+|AC004637.1	chr19:3630183-3700479|-|PIP5K1C
loop_chr19-chr19-21459|K562_RAD21_17m	Promoter	Enhancer	0	3644	chr19:44653686-44653732|-|MIR4531	chr19:44653686-44653732|-|MIR4531
loop_chr19-chr19-21462|K562_RAD21_17m	Enhancer	Promoter	6287	507	chr19:39480412-39493779|+|TIMM50	chr19:39498895-39508481|+|DLL3
loop_chr19-chr19-21463|K562_RAD21_17m	Promoter	Promoter	536	1229	chr19:58475355-58475763|-|AC012313.7	chr19:58582596-58601316|+|AC016629.3
loop_chr19-chr19-21472|K562_RAD21_17m	Enhancer	Promoter	11883	0	chr19:12995608-13098796|+|NFIX	chr19:13081966-13082564|+|AC007787.2
loop_chr19-chr19-21473|K562_RAD21_17m	Enhancer	Enhancer	3437	4344	chr19:17414257-17422324|-|AC010319.4	chr19:17470489-17506168|+|SLC27A1
loop_chr19-chr19-21477|K562_RAD21_17m	Enhancer	Enhancer	18236	13175	chr19:53793603-53824394|-|NLRP12	chr19:53866153-53876435|+|MYADM
loop_chr19-chr19-21480|K562_RAD21_17m	Enhancer	Promoter	3448	803	chr19:19063999-19112888|+|SLC25A42	chr19:19119169-19138493|-|TMEM161A
loop_chr19-chr19-21484|K562_RAD21_17m	Promoter	Enhancer	0	9509	chr19:45864326-45873797|+|FOXA3	chr19:45864326-45873797|+|FOXA3
loop_chr19-chr19-21496|K562_RAD21_17m	Enhancer	Promoter	37823	1148	chr19:6661253-6670588|-|TNFSF14	chr19:6752160-6767435|-|SH2D3A
loop_chr19-chr19-21500|K562_RAD21_17m	Promoter	Enhancer	1492	2994	chr19:13874699-13874808|+|MIR181C	chr19:13877247-13880750|+|NANOS3
loop_chr19-chr19-21502|K562_RAD21_17m	Promoter	Enhancer	0	15358	chr19:1748160-1748745|+|AC005256.1	chr19:1752373-1780988|+|ONECUT3
loop_chr19-chr19-21506|K562_RAD21_17m	Promoter	Promoter	227	0	chr19:41833686-41835950|-|AC243967.3	chr19:41859918-41872926|+|RPS19
loop_chr19-chr19-21507|K562_RAD21_17m	Promoter	Enhancer	828	5988	chr19:11377207-11384314|-|EPOR	chr19:11420605-11435782|-|CCDC151
loop_chr19-chr19-21514|K562_RAD21_17m	Enhancer	Enhancer	19578	24311	chr19:29448038-29448380|+|AC011474.3	chr19:29698886-29715789|-|C19orf12
loop_chr19-chr19-21519|K562_RAD21_17m	Enhancer	Promoter	3574	0	chr19:49151198-49155396|-|HRC	chr19:49151198-49155396|-|HRC
loop_chr19-chr19-21522|K562_RAD21_17m	Promoter	Enhancer	744	14288	chr19:6440064-6459792|-|SLC25A23	chr19:6494319-6502338|-|TUBB4A
loop_chr19-chr19-21525|K562_RAD21_17m	Promoter	Promoter	1833	1468	chr19:13099033-13102867|-|LYL1	chr19:13150411-13154911|+|IER2
loop_chr19-chr19-21530|K562_RAD21_17m	Enhancer	Enhancer	6346	3810	chr19:48993562-49015970|+|RUVBL2	chr19:49055793-49065076|-|AC008687.8
loop_chr19-chr19-21534|K562_RAD21_17m	Enhancer	Enhancer	45687	4836	chr19:16283361-16293575|-|AC020911.2	chr19:16324817-16327874|+|KLF2
loop_chr19-chr19-21539|K562_RAD21_17m	Enhancer	Enhancer	7900	6286	chr19:49331659-49340303|-|AC011450.1	chr19:49356152-49357769|+|AC010524.1
loop_chr19-chr19-21541|K562_RAD21_17m	Enhancer	Enhancer	57032	83917	chr19:33373709-33382686|+|CEBPG	chr19:33621953-33773509|+|CHST8
loop_chr19-chr19-21543|K562_RAD21_17m	Enhancer	Enhancer	19989	33084	chr19:50555370-50557969|-|AC008743.1	chr19:50621977-50639881|-|SYT3
loop_chr19-chr19-21559|K562_RAD21_17m	Promoter	Enhancer	0	12732	chr19:44570304-44570564|-|AC243964.1	chr19:44570304-44570564|-|AC243964.1
loop_chr19-chr19-21572|K562_RAD21_17m	Enhancer	Enhancer	8955	6920	chr19:43727983-43754962|-|SMG9	chr19:43766533-43781257|-|KCNN4
loop_chr19-chr19-21573|K562_RAD21_17m	Enhancer	Enhancer	4056	7919	chr19:51468360-51468636|-|AC020914.3	chr19:51560122-51560590|-|AC020914.4
loop_chr19-chr19-21582|K562_RAD21_17m	Promoter	Promoter	0	197	chr19:48900312-48923372|+|NUCB1	chr19:48954875-48961798|+|BAX
loop_chr19-chr19-21583|K562_RAD21_17m	Promoter	Promoter	1105	1540	chr19:11925068-11950773|+|ZNF700	chr19:11965037-11980381|+|ZNF763
loop_chr19-chr19-21584|K562_RAD21_17m	Enhancer	Enhancer	7767	14896	chr19:3473986-3480542|-|SMIM24	chr19:3506273-3538330|+|FZR1
loop_chr19-chr19-21588|K562_RAD21_17m	Enhancer	Enhancer	15287	4279	chr19:1782075-1812276|-|ATP8B3	chr19:1822089-1824542|+|AC012615.6
loop_chr19-chr19-21610|K562_RAD21_17m	Enhancer	Enhancer	19337	16149	chr19:3804024-3869038|-|ZFR2	chr19:3804024-3869038|-|ZFR2
loop_chr19-chr19-21642|K562_RAD21_17m	Enhancer	Enhancer	2631	2808	chr19:48993562-49015970|+|RUVBL2	chr19:48993562-49015970|+|RUVBL2
loop_chr19-chr19-21644|K562_RAD21_17m	Enhancer	Enhancer	8120	4772	chr19:40426115-40426702|+|AC010271.2	chr19:40593166-40629818|+|LTBP4
loop_chr19-chr19-21647|K562_RAD21_17m	Promoter	Promoter	0	0	chr19:10285801-10289019|-|AC011511.5	chr19:10333436-10336248|+|AC114271.1,chr19:10316212-10333638|-|RAVER1
loop_chr19-chr19-21652|K562_RAD21_17m	Promoter	Enhancer	1396	10490	chr19:46787815-46789043|+|AC008622.2	chr19:46838136-46850992|-|AP2S1
loop_chr19-chr19-21654|K562_RAD21_17m	Enhancer	Promoter	17473	1429	chr19:48606742-48607714|+|SPACA4	chr19:48606742-48607714|+|SPACA4
loop_chr19-chr19-21655|K562_RAD21_17m	Enhancer	Promoter	12318	0	chr19:544034-549924|+|GZMM	chr19:567221-571736|-|AC009005.1,chr19:571277-583493|+|BSG
loop_chr19-chr19-21657|K562_RAD21_17m	Promoter	Enhancer	1908	19129	chr19:3672582-3674295|+|AC004637.1	chr19:3804024-3869038|-|ZFR2
loop_chr19-chr19-21661|K562_RAD21_17m	Enhancer	Promoter	12524	0	chr19:48332356-48364059|-|TMEM143	chr19:48445773-48457022|+|GRWD1
loop_chr19-chr19-21663|K562_RAD21_17m	Promoter	Promoter	1099	0	chr19:44905796-44909393|+|APOE	chr19:44914247-44919346|+|APOC1
loop_chr19-chr19-21664|K562_RAD21_17m	Promoter	Promoter	0	1365	chr19:58551566-58555124|-|CHMP2A	chr19:58582596-58601316|+|AC016629.3
loop_chr19-chr19-21666|K562_RAD21_17m	Enhancer	Promoter	12442	0	chr19:39236433-39237293|-|IFNL3P1	chr19:39412669-39428415|+|PLEKHG2
loop_chr19-chr19-21667|K562_RAD21_17m	Enhancer	Enhancer	7211	5310	chr19:48513207-48513660|-|AC008403.4	chr19:48793152-48793258|-|RNU6-317P
loop_chr19-chr19-21668|K562_RAD21_17m	Promoter	Promoter	0	1258	chr19:58573503-58605223|+|CENPBD1P1,chr19:58561932-58573575|-|MZF1	chr19:58582596-58601316|+|AC016629.3
loop_chr19-chr19-21674|K562_RAD21_17m	Enhancer	Enhancer	9976	7631	chr19:5916139-5978140|-|RANBP3	chr19:5978403-6020363|+|AC011444.1
loop_chr19-chr19-21678|K562_RAD21_17m	Enhancer	Enhancer	7314	4819	chr19:544034-549924|+|GZMM	chr19:589881-617159|+|HCN2
loop_chr19-chr19-21683|K562_RAD21_17m	Promoter	Enhancer	92	2351	chr19:45162928-45178237|-|TRAPPC6A	chr19:45212621-45245431|-|EXOC3L2
loop_chr19-chr19-21685|K562_RAD21_17m	Enhancer	Promoter	2632	0	chr19:55132698-55149206|-|TNNT1	chr19:55158661-55166722|-|DNAAF3
loop_chr19-chr19-21691|K562_RAD21_17m	Enhancer	Promoter	3014	124	chr19:1875016-1875992|+|AC012615.5	chr19:1874871-1876169|-|AC012615.1
loop_chr19-chr19-21692|K562_RAD21_17m	Enhancer	Enhancer	53306	47252	chr19:40576855-40591397|+|SHKBP1	chr19:40576855-40591397|+|SHKBP1
loop_chr19-chr19-21708|K562_RAD21_17m	Enhancer	Promoter	13882	0	chr19:590430-591300|-|AC005559.1	chr19:617221-633537|-|POLRMT
loop_chr19-chr19-21712|K562_RAD21_17m	Enhancer	Enhancer	2071	53475	chr19:40447765-40465840|-|BLVRB	chr19:40576855-40591397|+|SHKBP1
