Promoter	PromoterTarget	directEnhancer	indirectEnhancer	directPromoter	indirectPromoter	directEnhancerHub	indirectEnhancerHub
chr10:17808715-17809098|Promoter	chr10:17809348-17911164|+|MRC1			chr10:17808536-17808618|Promoter			
chr10:18140687-18140789|Promoter	chr10:18140677-18543557|+|CACNB2			chr10:18140945-18141078|Promoter			
chr10:18140945-18141078|Promoter	chr10:18140677-18543557|+|CACNB2			chr10:18140687-18140789|Promoter			
chr10:21452023-21452088|Promoter	chr10:21452197-21452412|+|AL158209.1			chr10:21452169-21452197|Promoter			
chr10:21452169-21452197|Promoter	chr10:21452197-21452412|+|AL158209.1			chr10:21452023-21452088|Promoter			
chr10:21494185-21497753|Promoter	chr10:21496562-21496641|-|MIR1915,chr10:21492658-21497260|-|CASC10	chr10:21533151-21534888|Enhancer,chr10:21448388-21450238|Enhancer,chr10:21951791-21954617|Enhancer,chr10:21675092-21676134|Enhancer,chr10:21276524-21280571|Enhancer,chr10:21732151-21735133|Enhancer	chr10:21516031-21516840|Enhancer			chr10:21276524-21280571|Enhancer	
chr10:22218475-22219081|Promoter	chr10:22218074-22221168|+|AL157831.2	chr10:21993325-21994213|Enhancer					
chr10:22712465-22716012|Promoter	chr10:22534854-22714578|-|PIP4K2A	chr10:22681890-22685528|Enhancer,chr10:22765897-22767781|Enhancer				chr10:22765897-22767781|Enhancer	
chr10:24722495-24724876|Promoter	chr10:24583609-24723887|-|ARHGAP21	chr10:24641711-24644850|Enhancer	chr10:24700218-24702104|Enhancer,chr10:25079172-25081504|Enhancer,chr10:24897458-24897936|Enhancer,chr10:24988768-24991683|Enhancer,chr10:24727595-24728117|Enhancer,chr10:25026482-25027051|Enhancer,chr10:24617911-24618021|Enhancer,chr10:24944767-24945079|Enhancer		chr10:24951705-24953980|Promoter,chr10:25016653-25018084|Promoter		chr10:25079172-25081504|Enhancer
chr10:24951705-24953980|Promoter	chr10:24952350-25161236|+|AL512598.2,chr10:24848614-24952606|-|PRTFDC1,chr10:24953241-24953513|+|AL512598.1	chr10:24641711-24644850|Enhancer,chr10:24897458-24897936|Enhancer,chr10:24944767-24945079|Enhancer	chr10:24700218-24702104|Enhancer,chr10:25079172-25081504|Enhancer,chr10:24988768-24991683|Enhancer,chr10:25026482-25027051|Enhancer,chr10:24727595-24728117|Enhancer,chr10:24617911-24618021|Enhancer		chr10:25016653-25018084|Promoter,chr10:24722495-24724876|Promoter	chr10:24641711-24644850|Enhancer	chr10:25079172-25081504|Enhancer
chr10:25016653-25018084|Promoter	chr10:25016612-25026664|+|THNSL1	chr10:25079172-25081504|Enhancer	chr10:24700218-24702104|Enhancer,chr10:24897458-24897936|Enhancer,chr10:25026482-25027051|Enhancer,chr10:24727595-24728117|Enhancer,chr10:24988768-24991683|Enhancer,chr10:24641711-24644850|Enhancer,chr10:24617911-24618021|Enhancer,chr10:24944767-24945079|Enhancer		chr10:24951705-24953980|Promoter,chr10:24722495-24724876|Promoter		chr10:24641711-24644850|Enhancer
chr10:25113323-25114827|Promoter	chr10:25113058-25161236|+|LINC01516	chr10:25226747-25227533|Enhancer,chr10:25117827-25119028|Enhancer				chr10:25117827-25119028|Enhancer	
chr10:26436190-26440441|Promoter	chr10:26438341-26567803|+|APBB1IP	chr10:26334717-26337922|Enhancer	chr10:26554001-26558131|Enhancer				
chr10:26859744-26861528|Promoter	chr10:26746593-26861087|-|ABI1	chr10:26858614-26858863|Enhancer,chr10:26878708-26883297|Enhancer,chr10:26724110-26730245|Enhancer				chr10:26878708-26883297|Enhancer	
chr10:28302468-28303533|Promoter	chr10:28303300-28307658|+|MPP7-DT	chr10:28381026-28382649|Enhancer	chr10:28250486-28251242|Enhancer				
chr10:28667370-28667449|Promoter	chr10:28667919-28668025|+|RNU6-1067P	chr10:28663032-28665305|Enhancer	chr10:28878502-28879164|Enhancer,chr10:29303025-29304934|Enhancer,chr10:28807632-28808926|Enhancer,chr10:28738289-28739020|Enhancer,chr10:28834511-28835058|Enhancer,chr10:28822350-28823256|Enhancer,chr10:28990319-28993208|Enhancer,chr10:28628291-28628667|Enhancer,chr10:29240048-29241722|Enhancer		chr10:28676794-28679323|Promoter		chr10:29303025-29304934|Enhancer
chr10:28676794-28679323|Promoter	chr10:28677521-28682932|+|BAMBI	chr10:28878502-28879164|Enhancer,chr10:28990319-28993208|Enhancer,chr10:28834511-28835058|Enhancer	chr10:29303025-29304934|Enhancer,chr10:28663032-28665305|Enhancer,chr10:28807632-28808926|Enhancer,chr10:28738289-28739020|Enhancer,chr10:28822350-28823256|Enhancer,chr10:28628291-28628667|Enhancer,chr10:29240048-29241722|Enhancer		chr10:28667370-28667449|Promoter	chr10:28878502-28879164|Enhancer	chr10:28663032-28665305|Enhancer
chr10:30349844-30350061|Promoter	chr10:30309801-30349319|-|MTPAP			chr10:30350105-30350572|Promoter			
chr10:30350105-30350572|Promoter	chr10:30309801-30349319|-|MTPAP			chr10:30349844-30350061|Promoter			
chr10:30380300-30380352|Promoter	chr10:30380174-30381062|+|NIFKP1			chr10:30381538-30381702|Promoter			
chr10:30381538-30381702|Promoter	chr10:30380174-30381062|+|NIFKP1			chr10:30380300-30380352|Promoter			
chr10:30433419-30434172|Promoter	chr10:30434021-30461833|+|MAP3K8	chr10:30411745-30415664|Enhancer	chr10:30581895-30582312|Enhancer,chr10:30359313-30360890|Enhancer,chr10:30418445-30418747|Enhancer,chr10:30391179-30394322|Enhancer,chr10:30589594-30593286|Enhancer,chr10:30529596-30540222|Enhancer,chr10:30453593-30457187|Enhancer				chr10:30529596-30540222|Enhancer
chr10:30578282-30578376|Promoter	chr10:30576699-30580182|+|AL590068.2			chr10:30578396-30578733|Promoter			
chr10:30578396-30578733|Promoter	chr10:30576699-30580182|+|AL590068.2			chr10:30578282-30578376|Promoter			
chr10:3171785-3172047|Promoter	chr10:3137728-3172841|-|PITRM1			chr10:3172058-3172352|Promoter			
chr10:3172058-3172352|Promoter	chr10:3137728-3172841|-|PITRM1			chr10:3171785-3172047|Promoter			
chr10:31927345-31930564|Promoter	chr10:31805404-31928876|-|ARHGAP12	chr10:31972558-31972963|Enhancer,chr10:31860911-31862671|Enhancer	chr10:31999053-32007397|Enhancer,chr10:31835811-31839226|Enhancer			chr10:31860911-31862671|Enhancer	chr10:31999053-32007397|Enhancer
chr10:32189572-32190980|Promoter	chr10:32188323-32188817|-|PPIAP31	chr10:32206279-32207657|Enhancer					
chr10:32344903-32349190|Promoter	chr10:32347397-32374488|+|AL391839.1,chr10:32346499-32347179|+|AL391839.2	chr10:32366183-32369594|Enhancer,chr10:32254259-32258194|Enhancer,chr10:32191043-32193723|Enhancer				chr10:32254259-32258194|Enhancer	
chr10:32377306-32377533|Promoter	chr10:32267751-32378798|-|EPC1			chr10:32377792-32377889|Promoter			
chr10:32377792-32377889|Promoter	chr10:32267751-32378798|-|EPC1			chr10:32377306-32377533|Promoter			
chr10:32379427-32380245|Promoter	chr10:32267751-32378798|-|EPC1			chr10:32446245-32447039|Promoter			
chr10:32446245-32447039|Promoter	chr10:32446140-32876393|+|CCDC7			chr10:32379427-32380245|Promoter			
chr10:32958905-32960661|Promoter	chr10:32958845-33082102|+|ITGB1-DT	chr10:32980841-32981156|Enhancer					
chr10:33115508-33116580|Promoter	chr10:33096257-33116672|-|IATPR	chr10:33155914-33156211|Enhancer					
chr10:34816963-34817465|Promoter	chr10:34815767-34816386|+|PARD3-AS1			chr10:34817504-34817731|Promoter			
chr10:34817504-34817731|Promoter	chr10:34815767-34816386|+|PARD3-AS1			chr10:34816963-34817465|Promoter			
chr10:35123575-35128362|Promoter	chr10:35126791-35212958|+|CREM,chr10:35098006-35127020|-|AL392046.1	chr10:35216445-35220228|Enhancer,chr10:35194599-35197184|Enhancer	chr10:35118770-35122587|Enhancer,chr10:34994832-34995217|Enhancer,chr10:34992296-34992330|Enhancer,chr10:35148637-35151697|Enhancer			chr10:35194599-35197184|Enhancer	chr10:34994832-34995217|Enhancer
chr10:35335575-35336971|Promoter	chr10:35314552-35336401|-|AL117336.2	chr10:35378036-35379553|Enhancer	chr10:35391636-35392080|Enhancer,chr10:35368466-35369372|Enhancer				chr10:35368466-35369372|Enhancer
chr10:3781581-3787231|Promoter	chr10:3775996-3785281|-|KLF6	chr10:3874010-3877450|Enhancer,chr10:3803030-3805364|Enhancer,chr10:3809590-3812903|Enhancer,chr10:3740357-3743729|Enhancer	chr10:3851503-3853232|Enhancer			chr10:3809590-3812903|Enhancer	
chr10:42690834-42691178|Promoter	chr10:42674197-42691723|-|LINC01518	chr10:42647264-42647551|Enhancer					
chr10:42753250-42755288|Promoter	chr10:42751178-42754297|-|AL022344.1			chr10:42782591-42783038|Promoter			
chr10:42782591-42783038|Promoter	chr10:42782795-42834937|+|BMS1			chr10:42753250-42755288|Promoter			
chr10:43348069-43350689|Promoter	chr10:43325833-43350792|-|AC068707.1	chr10:43394541-43397643|Enhancer,chr10:43291953-43295471|Enhancer,chr10:43453572-43456409|Enhancer	chr10:43461358-43462269|Enhancer,chr10:43390723-43392758|Enhancer		chr10:43404818-43410732|Promoter,chr10:43419748-43421796|Promoter,chr10:43417802-43418000|Promoter,chr10:43434960-43437061|Promoter	chr10:43453572-43456409|Enhancer	chr10:43390723-43392758|Enhancer
chr10:43404818-43410732|Promoter	chr10:43385617-43409166|-|HNRNPF	chr10:43453572-43456409|Enhancer	chr10:43461358-43462269|Enhancer,chr10:43394541-43397643|Enhancer,chr10:43291953-43295471|Enhancer,chr10:43390723-43392758|Enhancer	chr10:43434960-43437061|Promoter	chr10:43419748-43421796|Promoter,chr10:43417802-43418000|Promoter,chr10:43348069-43350689|Promoter		chr10:43394541-43397643|Enhancer
chr10:43417802-43418000|Promoter	chr10:43417249-43417438|-|SNORD3J	chr10:43453572-43456409|Enhancer	chr10:43461358-43462269|Enhancer,chr10:43394541-43397643|Enhancer,chr10:43291953-43295471|Enhancer,chr10:43390723-43392758|Enhancer		chr10:43404818-43410732|Promoter,chr10:43419748-43421796|Promoter,chr10:43434960-43437061|Promoter,chr10:43348069-43350689|Promoter		chr10:43394541-43397643|Enhancer
chr10:43419748-43421796|Promoter	chr10:43420738-43422100|+|AL450326.1	chr10:43453572-43456409|Enhancer	chr10:43461358-43462269|Enhancer,chr10:43394541-43397643|Enhancer,chr10:43291953-43295471|Enhancer,chr10:43390723-43392758|Enhancer		chr10:43404818-43410732|Promoter,chr10:43417802-43418000|Promoter,chr10:43434960-43437061|Promoter,chr10:43348069-43350689|Promoter		chr10:43394541-43397643|Enhancer
chr10:43434960-43437061|Promoter	chr10:43436848-43483181|+|ZNF487		chr10:43453572-43456409|Enhancer,chr10:43394541-43397643|Enhancer,chr10:43390723-43392758|Enhancer,chr10:43461358-43462269|Enhancer,chr10:43291953-43295471|Enhancer	chr10:43404818-43410732|Promoter	chr10:43419748-43421796|Promoter,chr10:43417802-43418000|Promoter,chr10:43348069-43350689|Promoter		chr10:43453572-43456409|Enhancer
chr10:43733901-43733989|Promoter	chr10:43732334-43732584|+|UQCRHP3			chr10:43734250-43734419|Promoter			
chr10:43734250-43734419|Promoter	chr10:43732334-43732584|+|UQCRHP3			chr10:43733901-43733989|Promoter			
chr10:437349-437359|Promoter	chr10:437561-441170|+|AL669841.1			chr10:437483-437552|Promoter			
chr10:437483-437552|Promoter	chr10:437561-441170|+|AL669841.1			chr10:437349-437359|Promoter			
chr10:44386611-44387192|Promoter	chr10:44370165-44385097|-|CXCL12	chr10:43670951-43672311|Enhancer	chr10:43690043-43690289|Enhancer,chr10:44030295-44030568|Enhancer				chr10:44030295-44030568|Enhancer
chr10:45672254-45673066|Promoter	chr10:45615501-45672752|-|ZFAND4	chr10:45469281-45471035|Enhancer					
chr10:45813949-45814133|Promoter	chr10:45812648-45812944|-|AC012044.1			chr10:45814287-45814300|Promoter			
chr10:45814287-45814300|Promoter	chr10:45812648-45812944|-|AC012044.1			chr10:45813949-45814133|Promoter			
chr10:45983788-45984281|Promoter	chr10:45984610-45984810|+|SNORA74C-1	chr10:46022528-46023587|Enhancer					
chr10:46030239-46030607|Promoter	chr10:46005088-46030714|-|NCOA4	chr10:46026317-46026351|Enhancer					
chr10:46273690-46273928|Promoter	chr10:46233885-46273557|-|ANTXRLP1	chr10:46324157-46325293|Enhancer	chr10:46228573-46229126|Enhancer				
chr10:46555491-46555594|Promoter	chr10:46549044-46555530|-|GPRIN2			chr10:46555683-46556004|Promoter			
chr10:46555683-46556004|Promoter	chr10:46549044-46555530|-|GPRIN2			chr10:46555491-46555594|Promoter			
chr10:48442690-48445537|Promoter	chr10:48443836-48445820|-|AC016397.2	chr10:48505216-48508316|Enhancer,chr10:48481208-48481594|Enhancer,chr10:48362008-48366254|Enhancer	chr10:48286873-48291909|Enhancer,chr10:48463570-48464052|Enhancer,chr10:48469312-48471205|Enhancer,chr10:48307820-48310384|Enhancer,chr10:48212600-48216244|Enhancer,chr10:48508348-48508414|Enhancer,chr10:48480637-48481033|Enhancer			chr10:48505216-48508316|Enhancer	chr10:48212600-48216244|Enhancer
chr10:48685094-48685345|Promoter	chr10:48684876-48982956|+|WDFY4			chr10:48685391-48685837|Promoter			
chr10:48685391-48685837|Promoter	chr10:48684876-48982956|+|WDFY4			chr10:48685094-48685345|Promoter			
chr10:48745613-48746082|Promoter	chr10:48745545-48746128|-|RPL13AP19	chr10:49517742-49519719|Enhancer	chr10:48655194-48664892|Enhancer,chr10:49405936-49409946|Enhancer,chr10:48605393-48610068|Enhancer,chr10:49364949-49366764|Enhancer,chr10:48696760-48699110|Enhancer,chr10:48701044-48702259|Enhancer,chr10:49511093-49514426|Enhancer,chr10:48975538-48977722|Enhancer,chr10:49001321-49001572|Enhancer,chr10:48980781-48983908|Enhancer,chr10:48524490-48524663|Enhancer,chr10:48548605-48553452|Enhancer,chr10:49161638-49166788|Enhancer,chr10:48800274-48803513|Enhancer				chr10:48655194-48664892|Enhancer
chr10:50591973-50593060|Promoter	chr10:50590652-50590712|-|RNU7-107P	chr10:50561109-50562587|Enhancer	chr10:50652193-50654984|Enhancer,chr10:50576766-50579737|Enhancer,chr10:50563855-50564060|Enhancer,chr10:50552524-50555995|Enhancer		chr10:50621992-50626171|Promoter		chr10:50652193-50654984|Enhancer
chr10:50621992-50626171|Promoter	chr10:50624951-50641451|+|SGMS1-AS1,chr10:50305586-50623977|-|SGMS1	chr10:50576766-50579737|Enhancer,chr10:50561109-50562587|Enhancer,chr10:50652193-50654984|Enhancer,chr10:50552524-50555995|Enhancer	chr10:50563855-50564060|Enhancer		chr10:50591973-50593060|Promoter	chr10:50652193-50654984|Enhancer	
chr10:50674861-50675077|Promoter	chr10:50676743-50686326|+|NUTM2HP			chr10:50675129-50675150|Promoter			
chr10:50675129-50675150|Promoter	chr10:50676743-50686326|+|NUTM2HP			chr10:50674861-50675077|Promoter			
chr10:5133222-5133342|Promoter	chr10:5122087-5135226|-|AKR1C5P			chr10:5133424-5133635|Promoter			
chr10:5133424-5133635|Promoter	chr10:5122087-5135226|-|AKR1C5P			chr10:5133222-5133342|Promoter			
chr10:5412265-5412591|Promoter	chr10:5412557-5459056|+|NET1			chr10:5412601-5413441|Promoter			
chr10:5412601-5413441|Promoter	chr10:5412557-5459056|+|NET1			chr10:5412265-5412591|Promoter			
chr10:5621015-5626631|Promoter	chr10:5624931-5625126|+|AL365356.2	chr10:5433172-5436026|Enhancer,chr10:5441301-5447816|Enhancer	chr10:5605403-5608496|Enhancer			chr10:5441301-5447816|Enhancer	
chr10:5665838-5666551|Promoter	chr10:5638867-5666595|-|ASB13		chr10:5628614-5630223|Enhancer	chr10:5684544-5686329|Promoter			
chr10:5684544-5686329|Promoter	chr10:5684838-5763740|+|TASOR2	chr10:5628614-5630223|Enhancer		chr10:5665838-5666551|Promoter			
chr10:5744377-5744492|Promoter	chr10:5712174-5744067|-|AL365356.1			chr10:5744617-5744920|Promoter			
chr10:5744617-5744920|Promoter	chr10:5712174-5744067|-|AL365356.1			chr10:5744377-5744492|Promoter			
chr10:58384192-58386745|Promoter	chr10:58385410-58399220|+|TFAM	chr10:58299160-58302100|Enhancer					
chr10:59904356-59908651|Promoter	chr10:59788747-59906556|-|CCDC6	chr10:59877747-59881512|Enhancer,chr10:59829094-59832210|Enhancer,chr10:59833675-59834830|Enhancer,chr10:59861649-59868491|Enhancer	chr10:60113561-60115318|Enhancer,chr10:59673067-59676456|Enhancer,chr10:60433471-60435440|Enhancer,chr10:60030657-60033524|Enhancer,chr10:60099224-60100825|Enhancer,chr10:59809223-59812771|Enhancer,chr10:60097184-60097407|Enhancer,chr10:59624565-59628803|Enhancer,chr10:60334811-60335950|Enhancer,chr10:60237576-60238865|Enhancer,chr10:60207020-60211025|Enhancer		chr10:60140856-60141349|Promoter	chr10:59861649-59868491|Enhancer	chr10:59624565-59628803|Enhancer
chr10:59961622-59961720|Promoter	chr10:59955430-59960882|-|LINC01553			chr10:59961859-59961873|Promoter			
chr10:59961859-59961873|Promoter	chr10:59955430-59960882|-|LINC01553			chr10:59961622-59961720|Promoter			
chr10:60140856-60141349|Promoter	chr10:60139912-60140877|+|AL592430.2	chr10:60113561-60115318|Enhancer	chr10:59673067-59676456|Enhancer,chr10:59829094-59832210|Enhancer,chr10:60433471-60435440|Enhancer,chr10:59877747-59881512|Enhancer,chr10:60030657-60033524|Enhancer,chr10:60099224-60100825|Enhancer,chr10:59809223-59812771|Enhancer,chr10:59624565-59628803|Enhancer,chr10:60097184-60097407|Enhancer,chr10:59833675-59834830|Enhancer,chr10:59861649-59868491|Enhancer,chr10:60334811-60335950|Enhancer,chr10:60237576-60238865|Enhancer,chr10:60207020-60211025|Enhancer		chr10:59904356-59908651|Promoter		chr10:59624565-59628803|Enhancer
chr10:6072293-6073061|Promoter	chr10:6071514-6071918|-|RPL32P23	chr10:6049162-6053156|Enhancer	chr10:6162714-6165737|Enhancer,chr10:6397051-6403637|Enhancer,chr10:6405554-6406466|Enhancer,chr10:6012632-6016345|Enhancer,chr10:6107875-6111983|Enhancer,chr10:5948445-5950177|Enhancer		chr10:6150009-6151888|Promoter,chr10:6086437-6090888|Promoter,chr10:6199751-6204429|Promoter		chr10:6107875-6111983|Enhancer
chr10:6086437-6090888|Promoter	chr10:6089034-6117457|+|RBM17	chr10:6397051-6403637|Enhancer,chr10:5948445-5950177|Enhancer,chr10:6012632-6016345|Enhancer	chr10:6162714-6165737|Enhancer,chr10:6405554-6406466|Enhancer,chr10:6049162-6053156|Enhancer,chr10:6107875-6111983|Enhancer		chr10:6072293-6073061|Promoter,chr10:6150009-6151888|Promoter,chr10:6199751-6204429|Promoter	chr10:6397051-6403637|Enhancer	chr10:6107875-6111983|Enhancer
chr10:6150009-6151888|Promoter	chr10:6152196-6152277|+|MIR3155A	chr10:6107875-6111983|Enhancer	chr10:6162714-6165737|Enhancer,chr10:6397051-6403637|Enhancer,chr10:6405554-6406466|Enhancer,chr10:6012632-6016345|Enhancer,chr10:5948445-5950177|Enhancer,chr10:6049162-6053156|Enhancer		chr10:6072293-6073061|Promoter,chr10:6086437-6090888|Promoter,chr10:6199751-6204429|Promoter		chr10:6397051-6403637|Enhancer
chr10:61819087-61819621|Promoter	chr10:61781745-61821246|-|LINC02625	chr10:61746952-61752798|Enhancer	chr10:61832755-61835693|Enhancer		chr10:61900440-61902663|Promoter		
chr10:61900440-61902663|Promoter	chr10:61901684-62096944|+|ARID5B	chr10:61746952-61752798|Enhancer	chr10:61832755-61835693|Enhancer		chr10:61819087-61819621|Promoter		
chr10:6199751-6204429|Promoter	chr10:6197612-6202693|-|AL157395.1	chr10:6107875-6111983|Enhancer,chr10:6397051-6403637|Enhancer,chr10:6405554-6406466|Enhancer	chr10:6162714-6165737|Enhancer,chr10:6049162-6053156|Enhancer,chr10:5948445-5950177|Enhancer,chr10:6012632-6016345|Enhancer		chr10:6072293-6073061|Promoter,chr10:6150009-6151888|Promoter,chr10:6086437-6090888|Promoter	chr10:6107875-6111983|Enhancer	chr10:6012632-6016345|Enhancer
