Promoter	PromoterTarget	directEnhancer	indirectEnhancer	directPromoter	indirectPromoter	directEnhancerHub	indirectEnhancerHub
chr11:34356102-34360722|Promoter	chr11:34150987-34358010|-|ABTB2	chr11:34170815-34177369|Enhancer,chr11:34143536-34147937|Enhancer				chr11:34143536-34147937|Enhancer	
chr11:34940166-34941107|Promoter	chr11:34941837-34941920|+|MIR1343	chr11:35389960-35393547|Enhancer	chr11:35304663-35307732|Enhancer,chr11:34924398-34928164|Enhancer,chr11:35238015-35239693|Enhancer,chr11:35159597-35165754|Enhancer,chr11:35313319-35314684|Enhancer,chr11:34995996-34999515|Enhancer				chr11:35304663-35307732|Enhancer
chr11:3852965-3856132|Promoter	chr11:3855702-4093210|+|STIM1,chr11:3854612-3855399|+|AC090587.2,chr11:3856062-3856141|+|MIR4687,chr11:3854318-3855509|-|AC090587.1			chr11:3894156-3895224|Promoter			
chr11:3894156-3895224|Promoter	chr11:3892398-3892887|-|PPIAP40			chr11:3852965-3856132|Promoter			
chr11:43311837-43312818|Promoter	chr11:43311963-43344529|+|API5			chr11:43358505-43361197|Promoter			
chr11:43358505-43361197|Promoter	chr11:43358920-43494931|+|TTC17,chr11:43328748-43359296|-|AC087276.2			chr11:43311837-43312818|Promoter			
chr11:44727615-44729837|Promoter	chr11:44727112-44932421|+|TSPAN18	chr11:44911225-44911590|Enhancer					
chr11:45771540-45772250|Promoter	chr11:45771432-45772358|+|AC044839.1	chr11:45338559-45340429|Enhancer					
chr11:46119026-46120574|Promoter	chr11:45932566-46121178|-|PHF21A	chr11:46100202-46100940|Enhancer					
chr11:46593162-46594912|Promoter	chr11:46396414-46594045|-|AMBRA1		chr11:46388284-46390323|Enhancer,chr11:46528586-46529622|Enhancer	chr11:46615272-46618681|Promoter			chr11:46388284-46390323|Enhancer
chr11:46615272-46618681|Promoter	chr11:46617541-46674818|+|ATG13,chr11:46602861-46617227|-|HARBI1	chr11:46388284-46390323|Enhancer	chr11:46528586-46529622|Enhancer	chr11:46593162-46594912|Promoter			
chr11:46916674-46920035|Promoter	chr11:46856717-46918550|-|LRP4	chr11:47160597-47161642|Enhancer					
chr11:47176408-47179709|Promoter	chr11:47164299-47177125|-|ARFGAP2	chr11:46888185-46889927|Enhancer,chr11:47256691-47259896|Enhancer				chr11:47256691-47259896|Enhancer	
chr11:47376809-47378765|Promoter	chr11:47354860-47378576|-|SPI1			chr11:47407385-47408302|Promoter			
chr11:47407385-47408302|Promoter	chr11:47407132-47416496|+|SLC39A13			chr11:47376809-47378765|Promoter			
chr11:47977138-47981493|Promoter	chr11:47980558-48170841|+|PTPRJ	chr11:48107068-48110828|Enhancer	chr11:48043115-48044282|Enhancer,chr11:48005460-48007435|Enhancer				chr11:48005460-48007435|Enhancer
chr11:5124087-5124698|Promoter	chr11:5120621-5124513|-|OR52A4P	chr11:5380239-5381064|Enhancer					
chr11:57456341-57460814|Promoter	chr11:57460528-57477534|+|RTN4RL2	chr11:57479333-57484565|Enhancer,chr11:57491910-57494190|Enhancer	chr11:57345193-57345816|Enhancer	chr11:57476089-57477321|Promoter		chr11:57479333-57484565|Enhancer	
chr11:57476089-57477321|Promoter	chr11:57476493-57477534|-|AP002893.1		chr11:57479333-57484565|Enhancer,chr11:57345193-57345816|Enhancer,chr11:57491910-57494190|Enhancer	chr11:57456341-57460814|Promoter			chr11:57479333-57484565|Enhancer
chr11:57565532-57569641|Promoter	chr11:57551656-57568284|-|UBE2L6			chr11:57640460-57648406|Promoter			
chr11:57640460-57648406|Promoter	chr11:57641198-57641286|+|MIR130A			chr11:57565532-57569641|Promoter			
chr11:59142223-59143074|Promoter	chr11:59130133-59142755|-|FAM111A-DT,chr11:59142748-59155039|+|FAM111A,chr11:59142121-59142610|-|AP001258.1	chr11:59151941-59152717|Enhancer					
chr11:59170706-59173424|Promoter	chr11:59171430-59208588|+|DTX4	chr11:59182209-59182641|Enhancer,chr11:59204372-59209522|Enhancer				chr11:59204372-59209522|Enhancer	
chr11:59263354-59264266|Promoter	chr11:59263389-59263802|-|SLC25A47P1	chr11:59429313-59430071|Enhancer		chr11:59284050-59284878|Promoter			
chr11:59284050-59284878|Promoter	chr11:59268876-59284033|-|AP002358.1		chr11:59429313-59430071|Enhancer	chr11:59263354-59264266|Promoter			
chr11:60334005-60334512|Promoter	chr11:60334831-60340968|+|MS4A6E	chr11:60479571-60486893|Enhancer	chr11:60634202-60635712|Enhancer,chr11:60618072-60619347|Enhancer,chr11:60264087-60268603|Enhancer,chr11:60342964-60348486|Enhancer,chr11:60469398-60470591|Enhancer,chr11:60363398-60367477|Enhancer		chr11:60455460-60461449|Promoter		chr11:60363398-60367477|Enhancer
chr11:60455460-60461449|Promoter	chr11:60455809-60470760|+|MS4A1	chr11:60363398-60367477|Enhancer,chr11:60479571-60486893|Enhancer	chr11:60634202-60635712|Enhancer,chr11:60618072-60619347|Enhancer,chr11:60264087-60268603|Enhancer,chr11:60342964-60348486|Enhancer,chr11:60469398-60470591|Enhancer		chr11:60334005-60334512|Promoter	chr11:60479571-60486893|Enhancer	chr11:60342964-60348486|Enhancer
chr11:60914060-60915805|Promoter	chr11:60914158-60923443|+|TMEM109	chr11:61128419-61131751|Enhancer	chr11:61042230-61043006|Enhancer,chr11:60944319-60945239|Enhancer		chr11:60968474-60972508|Promoter,chr11:61054629-61061835|Promoter		chr11:60944319-60945239|Enhancer
chr11:60968474-60972508|Promoter	chr11:60971680-61020377|+|CD6	chr11:61042230-61043006|Enhancer,chr11:61128419-61131751|Enhancer	chr11:60944319-60945239|Enhancer		chr11:61054629-61061835|Promoter,chr11:60914060-60915805|Promoter	chr11:61128419-61131751|Enhancer	
chr11:61054629-61061835|Promoter	chr11:61055737-61067535|+|AP003721.2	chr11:61128419-61131751|Enhancer	chr11:61042230-61043006|Enhancer,chr11:60944319-60945239|Enhancer		chr11:60968474-60972508|Promoter,chr11:60914060-60915805|Promoter		chr11:60944319-60945239|Enhancer
chr11:61294600-61294979|Promoter	chr11:61258286-61295316|-|VWCE	chr11:61254359-61254943|Enhancer					
chr11:61359885-61362039|Promoter	chr11:61348745-61362299|-|CYB561A3	chr11:61336052-61336693|Enhancer	chr11:61355722-61357283|Enhancer				
chr11:62081117-62082842|Promoter	chr11:62077277-62082184|-|AP003733.3	chr11:61896689-61901513|Enhancer,chr11:61963432-61964069|Enhancer	chr11:62106000-62108942|Enhancer			chr11:61896689-61901513|Enhancer	
chr11:62424832-62425009|Promoter	chr11:62421845-62426724|-|AP003064.2	chr11:62495714-62498583|Enhancer	chr11:62558753-62562376|Enhancer,chr11:62539472-62542989|Enhancer,chr11:62462743-62465774|Enhancer				chr11:62539472-62542989|Enhancer
chr11:62591658-62594831|Promoter	chr11:62575045-62592177|-|TUT1	chr11:62692753-62695150|Enhancer					
chr11:62786969-62787261|Promoter	chr11:62787402-62790400|+|TMEM179B			chr11:62855245-62857884|Promoter			
chr11:62855245-62857884|Promoter	chr11:62856102-62888875|+|SLC3A2,chr11:62855564-62855632|-|SNORD25,chr11:62855292-62855366|-|SNORD26,chr11:62851988-62855914|-|SNHG1			chr11:62786969-62787261|Promoter			
chr11:62903621-62910261|Promoter	chr11:62909546-62918361|+|AP000438.1	chr11:63020755-63027389|Enhancer					
chr11:63534495-63536106|Promoter	chr11:63536808-63546458|+|RARRES3	chr11:63479070-63480287|Enhancer					
chr11:64250620-64252040|Promoter	chr11:64251523-64269150|+|PLCB3			chr11:64300677-64302263|Promoter			
chr11:64300677-64302263|Promoter	chr11:64300358-64304770|+|CATSPERZ			chr11:64250620-64252040|Promoter			
chr11:64892664-64895855|Promoter	chr11:64889560-64893449|-|MIR194-2HG	chr11:64786427-64788005|Enhancer,chr11:64846453-64849095|Enhancer				chr11:64846453-64849095|Enhancer	
chr11:64916744-64918607|Promoter	chr11:64894546-64917211|-|ATG2A			chr11:64996772-64998544|Promoter			
chr11:64996772-64998544|Promoter	chr11:64987945-64996971|-|BATF2			chr11:64916744-64918607|Promoter			
chr11:65013453-65016577|Promoter	chr11:65014182-65040570|+|ARL2-SNX15,chr11:65014160-65022184|+|ARL2	chr11:65077626-65079858|Enhancer					
chr11:65109914-65113296|Promoter	chr11:65110714-65111695|-|AP003068.1,chr11:65111854-65116356|+|TM7SF2		chr11:65149310-65152146|Enhancer	chr11:65178396-65183466|Promoter	chr11:65130465-65135946|Promoter		
chr11:65130465-65135946|Promoter	chr11:65127279-65134533|-|SYVN1		chr11:65149310-65152146|Enhancer	chr11:65178396-65183466|Promoter	chr11:65109914-65113296|Promoter		
chr11:65178396-65183466|Promoter	chr11:65181194-65212006|+|CAPN1,chr11:65180021-65181834|-|AP003068.2	chr11:65149310-65152146|Enhancer		chr11:65130465-65135946|Promoter,chr11:65109914-65113296|Promoter			
chr11:65259979-65263046|Promoter	chr11:65261928-65326543|+|AP000944.2,chr11:65261962-65298685|+|POLA2			chr11:65315792-65316310|Promoter			
chr11:65315792-65316310|Promoter	chr11:65314866-65322417|+|CDC42EP2			chr11:65259979-65263046|Promoter			
chr11:65366242-65368965|Promoter	chr11:65367438-65375299|+|AP000944.1	chr11:65506717-65512015|Enhancer					
chr11:65454966-65457977|Promoter	chr11:65455258-65466720|+|AP000769.1		chr11:65467698-65469334|Enhancer	chr11:65495823-65499153|Promoter			
chr11:65495823-65499153|Promoter	chr11:65497688-65506516|+|MALAT1,chr11:65498010-65498405|-|AP000769.2	chr11:65467698-65469334|Enhancer		chr11:65454966-65457977|Promoter			
chr11:65572481-65575830|Promoter	chr11:65572349-65574198|+|FAM89B	chr11:65588008-65589246|Enhancer		chr11:65613537-65614464|Promoter			
chr11:65613537-65614464|Promoter	chr11:65597756-65614221|-|MAP3K11		chr11:65588008-65589246|Enhancer	chr11:65572481-65575830|Promoter			
chr11:65777131-65780897|Promoter	chr11:65775893-65780802|-|AP5B1	chr11:65814643-65819287|Enhancer	chr11:65706404-65706658|Enhancer				
chr11:65859364-65860853|Promoter	chr11:65860062-65866440|+|MUS81	chr11:65985480-65989855|Enhancer	chr11:65881461-65885514|Enhancer				
chr11:65887331-65888568|Promoter	chr11:65883921-65888539|-|FIBP			chr11:65960914-65962221|Promoter			
chr11:65960914-65962221|Promoter	chr11:65961734-65980137|+|SART1			chr11:65887331-65888568|Promoter			
chr11:6602833-6605755|Promoter	chr11:6603708-6610874|+|ILK,chr11:6603642-6604420|-|AC091564.2,chr11:6595072-6603616|-|RRP8	chr11:6705207-6706930|Enhancer		chr11:6682853-6684977|Promoter			
chr11:66067933-66072275|Promoter	chr11:66070272-66244744|+|PACS1,chr11:66067277-66069619|-|AP006287.2	chr11:66132083-66139203|Enhancer,chr11:66125553-66128084|Enhancer	chr11:66222109-66223168|Enhancer			chr11:66132083-66139203|Enhancer	
chr11:66311563-66312991|Promoter	chr11:66312853-66319237|+|AP001107.3	chr11:66327252-66330326|Enhancer		chr11:66389141-66389639|Promoter			
chr11:66389141-66389639|Promoter	chr11:66389609-66390168|+|BRD9P1		chr11:66327252-66330326|Enhancer	chr11:66311563-66312991|Promoter			
chr11:66677331-66681168|Promoter	chr11:66664998-66677887|-|RBM4B	chr11:66576963-66581172|Enhancer					
chr11:6682853-6684977|Promoter	chr11:6680782-6683401|-|MRPL17		chr11:6705207-6706930|Enhancer	chr11:6602833-6605755|Promoter			
chr11:67261511-67268657|Promoter	chr11:67266473-67286556|+|GRK2	chr11:67378539-67383569|Enhancer,chr11:67316679-67319667|Enhancer	chr11:67345400-67346657|Enhancer	chr11:67287673-67289762|Promoter	chr11:67350289-67358203|Promoter	chr11:67378539-67383569|Enhancer	
chr11:67287673-67289762|Promoter	chr11:67288547-67302485|+|ANKRD13D		chr11:67345400-67346657|Enhancer,chr11:67378539-67383569|Enhancer,chr11:67316679-67319667|Enhancer	chr11:67261511-67268657|Promoter	chr11:67350289-67358203|Promoter		chr11:67378539-67383569|Enhancer
chr11:67350289-67358203|Promoter	chr11:67353629-67354348|+|AP003419.2,chr11:67350772-67356972|-|POLD4	chr11:67378539-67383569|Enhancer	chr11:67345400-67346657|Enhancer,chr11:67316679-67319667|Enhancer		chr11:67261511-67268657|Promoter,chr11:67287673-67289762|Promoter		chr11:67316679-67319667|Enhancer
chr11:67389585-67392007|Promoter	chr11:67391986-67398410|+|RAD9A			chr11:67466677-67469395|Promoter			
chr11:67437710-67441414|Promoter	chr11:67435510-67437682|-|PTPRCAP			chr11:67484117-67485170|Promoter			
chr11:67466677-67469395|Promoter	chr11:67461710-67469251|-|TMEM134			chr11:67389585-67392007|Promoter			
chr11:67469437-67469885|Promoter	chr11:67461710-67469251|-|TMEM134	chr11:67459330-67461506|Enhancer			chr11:67506201-67508866|Promoter		
chr11:67484117-67485170|Promoter	chr11:67483026-67491103|+|AIP			chr11:67437710-67441414|Promoter			
chr11:67506201-67508866|Promoter	chr11:67506497-67508631|-|CDK2AP2	chr11:67459330-67461506|Enhancer			chr11:67469437-67469885|Promoter		
chr11:67628174-67631470|Promoter	chr11:67627938-67629937|-|NUDT8	chr11:67658428-67660725|Enhancer,chr11:67690018-67691589|Enhancer	chr11:67645224-67646916|Enhancer			chr11:67658428-67660725|Enhancer	
chr11:69292311-69294450|Promoter	chr11:69294155-69297287|+|MYEOV			chr11:69641599-69643932|Promoter			
chr11:69641599-69643932|Promoter	chr11:69641087-69654474|+|CCND1			chr11:69292311-69294450|Promoter			
chr11:72352243-72354676|Promoter	chr11:72354516-72363555|+|AP002892.1	chr11:72412204-72414500|Enhancer,chr11:72430456-72431406|Enhancer				chr11:72430456-72431406|Enhancer	
chr11:72585479-72586980|Promoter	chr11:72584572-72587979|+|AP005019.1	chr11:72471333-72471908|Enhancer					
chr11:72793744-72794004|Promoter	chr11:72754729-72793681|-|STARD10	chr11:72822064-72822947|Enhancer					
chr11:73139566-73145393|Promoter	chr11:72836745-73142318|-|FCHSD2	chr11:73157030-73158048|Enhancer,chr11:72924678-72926549|Enhancer	chr11:73183310-73187778|Enhancer,chr11:73288631-73291641|Enhancer,chr11:73241664-73243004|Enhancer,chr11:73152334-73156482|Enhancer	chr11:73174884-73178558|Promoter	chr11:73235757-73239319|Promoter,chr11:73218065-73218665|Promoter	chr11:72924678-72926549|Enhancer	chr11:73288631-73291641|Enhancer
chr11:73174884-73178558|Promoter	chr11:73176694-73181696|+|AP002761.2	chr11:73288631-73291641|Enhancer,chr11:73152334-73156482|Enhancer	chr11:73183310-73187778|Enhancer,chr11:72924678-72926549|Enhancer,chr11:73241664-73243004|Enhancer,chr11:73157030-73158048|Enhancer	chr11:73139566-73145393|Promoter	chr11:73235757-73239319|Promoter,chr11:73218065-73218665|Promoter	chr11:73288631-73291641|Enhancer	chr11:73183310-73187778|Enhancer
chr11:73218065-73218665|Promoter	chr11:73218298-73236352|+|P2RY2	chr11:73183310-73187778|Enhancer	chr11:73152334-73156482|Enhancer,chr11:73157030-73158048|Enhancer,chr11:73241664-73243004|Enhancer,chr11:72924678-72926549|Enhancer,chr11:73288631-73291641|Enhancer		chr11:73139566-73145393|Promoter,chr11:73235757-73239319|Promoter,chr11:73174884-73178558|Promoter		chr11:73288631-73291641|Enhancer
chr11:73235757-73239319|Promoter	chr11:73238975-73242335|+|AP002761.4	chr11:73183310-73187778|Enhancer	chr11:73152334-73156482|Enhancer,chr11:73157030-73158048|Enhancer,chr11:73241664-73243004|Enhancer,chr11:72924678-72926549|Enhancer,chr11:73288631-73291641|Enhancer		chr11:73139566-73145393|Promoter,chr11:73174884-73178558|Promoter,chr11:73218065-73218665|Promoter		chr11:73288631-73291641|Enhancer
chr11:73302121-73308977|Promoter	chr11:73308289-73369388|+|ARHGEF17	chr11:73331670-73338605|Enhancer					
chr11:73376214-73377513|Promoter	chr11:73376399-73397474|+|RELT	chr11:73348423-73352763|Enhancer			chr11:73393500-73396522|Promoter		
chr11:73393500-73396522|Promoter	chr11:73395559-73396436|-|AP000763.4	chr11:73348423-73352763|Enhancer			chr11:73376214-73377513|Promoter		
chr11:73981830-73982972|Promoter	chr11:73974672-73982843|-|UCP2	chr11:73964276-73964725|Enhancer					
chr11:7512560-7515811|Promoter	chr11:7513999-7653760|+|PPFIBP2	chr11:7548118-7549839|Enhancer					
chr11:75241378-75242162|Promoter	chr11:75208054-75241173|-|AP001972.3	chr11:75248525-75248867|Enhancer					
chr11:75766387-75768882|Promoter	chr11:75758455-75768647|-|AP001922.1,chr11:75768733-75801535|+|DGAT2	chr11:75706041-75706495|Enhancer					
chr11:75803199-75803627|Promoter	chr11:75800877-75803415|-|AP003031.1	chr11:75810162-75811380|Enhancer	chr11:75867584-75867958|Enhancer				
chr11:76205525-76210349|Promoter	chr11:76186325-76206502|-|WNT11	chr11:76316805-76319488|Enhancer	chr11:76248408-76249501|Enhancer				
chr11:77473254-77474831|Promoter	chr11:77473371-77477030|+|AP003680.1,chr11:77321707-77474062|-|PAK1	chr11:77444946-77446936|Enhancer					
chr11:78045712-78046739|Promoter	chr11:78015715-78046191|-|KCTD14	chr11:78000094-78000984|Enhancer					
chr11:78414782-78418009|Promoter	chr11:78215293-78417820|-|GAB2	chr11:78560433-78564904|Enhancer,chr11:78309479-78310873|Enhancer	chr11:78226373-78229722|Enhancer			chr11:78309479-78310873|Enhancer	
chr11:79440624-79441680|Promoter	chr11:78652831-79440651|-|TENM4	chr11:79492337-79494522|Enhancer	chr11:79461042-79465331|Enhancer				
chr11:83193640-83193794|Promoter	chr11:83184491-83193794|-|AP000873.2,chr11:83193739-83256099|+|ANKRD42	chr11:83117595-83118526|Enhancer					
chr11:86066758-86070338|Promoter	chr11:85957175-86069882|-|PICALM	chr11:86201999-86203187|Enhancer	chr11:86218070-86220226|Enhancer,chr11:86040083-86043490|Enhancer	chr11:86192714-86195481|Promoter			chr11:86040083-86043490|Enhancer
chr11:86192714-86195481|Promoter	chr11:86195132-86196266|+|AP003097.1,chr11:86192787-86193482|-|AP003097.2	chr11:86040083-86043490|Enhancer	chr11:86218070-86220226|Enhancer,chr11:86201999-86203187|Enhancer	chr11:86066758-86070338|Promoter			chr11:86201999-86203187|Enhancer
chr11:88337072-88337850|Promoter	chr11:88293592-88337761|-|CTSC	chr11:88542472-88545914|Enhancer	chr11:88013654-88018205|Enhancer,chr11:88102846-88104574|Enhancer,chr11:88552532-88554001|Enhancer,chr11:88230987-88233662|Enhancer				chr11:88230987-88233662|Enhancer
chr11:9265159-9266550|Promoter	chr11:9138825-9265350|-|DENND5A	chr11:9209028-9213481|Enhancer					
chr11:9572191-9578139|Promoter	chr11:9573670-9589985|+|WEE1	chr11:9612191-9615577|Enhancer	chr11:9534811-9535858|Enhancer,chr11:9510632-9511281|Enhancer,chr11:9687976-9692457|Enhancer,chr11:9601910-9602828|Enhancer,chr11:9745471-9751392|Enhancer		chr11:9660318-9665171|Promoter		chr11:9745471-9751392|Enhancer
chr11:96090788-96091886|Promoter	chr11:96092374-96137827|+|AP000779.1		chr11:96075523-96076084|Enhancer,chr11:96292937-96294623|Enhancer,chr11:96242712-96244154|Enhancer	chr11:96341865-96344612|Promoter			chr11:96242712-96244154|Enhancer
chr11:96341865-96344612|Promoter	chr11:95976598-96343195|-|MAML2	chr11:96292937-96294623|Enhancer,chr11:96075523-96076084|Enhancer,chr11:96242712-96244154|Enhancer		chr11:96090788-96091886|Promoter		chr11:96242712-96244154|Enhancer	
chr11:9660318-9665171|Promoter	chr11:9664077-9752993|+|SWAP70,chr11:9660438-9660920|+|AC011979.1	chr11:9745471-9751392|Enhancer	chr11:9534811-9535858|Enhancer,chr11:9510632-9511281|Enhancer,chr11:9687976-9692457|Enhancer,chr11:9601910-9602828|Enhancer,chr11:9612191-9615577|Enhancer		chr11:9572191-9578139|Promoter		chr11:9612191-9615577|Enhancer
chr11:9758161-9759059|Promoter	chr11:9758301-9811335|+|SBF2-AS1	chr11:10076920-10078867|Enhancer					
chr12:101830757-101831146|Promoter	chr12:101745499-101830959|-|GNPTAB	chr12:101916716-101918742|Enhancer	chr12:102740558-102741470|Enhancer,chr12:102477239-102479494|Enhancer,chr12:101938773-101942447|Enhancer,chr12:102300612-102304020|Enhancer,chr12:102094601-102097856|Enhancer				chr12:101938773-101942447|Enhancer
chr12:103496173-103496657|Promoter	chr12:103301943-103496010|-|C12orf42		chr12:103325423-103326776|Enhancer	chr12:103547853-103549589|Promoter	chr12:103503884-103504379|Promoter		
