loopId	chrA	startA	endA	chrB	startB	endB	distance(bp)	centerA	centerB	rawTargetAnchorAReads	rawTargetAnchorBReads	rawControlAnchorAReads	rawControlAnchorBReads	scaledTargetAnchorAReads	scaledTargetAnchorBReads	rawTargetCounts	scaledTargetCounts	rawControlCounts	rawTargetNearbyMedianCounts	scaledTargetNearbyMedianCounts	rawControlNearbyMedianCounts	rawTargetES	rawControlES	targetDensity	controlDensity	rawFc	scaledFc	poissonPvalue	significant
loop_chr19-chr19-10814|GM12878_RAD21_17m	chr19	46750193	46750386	chr19	46840569	46840950	90470.0	46750289.5	46840759.5	37	204	31	193	15.169220616625859	56.68054375601793	0	0.0	6	0.0	0.0	0.5	0.0	6.0	0.10248001639680264	0.6148800622114003	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10819|GM12878_RAD21_17m	chr19	48788116	48788388	chr19	48839700	48843574	53385.0	48788252.0	48841637.0	251	266	219	194	66.52093068338957	69.56997039391908	0	0.0	11	0.0	0.0	0.0	0.0	11.0	0.014188019636219174	0.15606820681792818	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10827|GM12878_RAD21_17m	chr19	18278596	18282054	chr19	18303451	18307806	25303.5	18280325.0	18305628.5	422	184	615	249	99.35236084886223	52.33998096508161	4	2.7226210766002983	37	3.0	2.1803171536093853	9.0	1.3333333333333333	4.111111111111111	0.030115719652765757	0.27857039040158965	-3.2094532807645386	-3.764457157742132	2.3139200098942287e-24	1
loop_chr19-chr19-10830|GM12878_RAD21_17m	chr19	39121625	39124553	chr19	39187281	39189235	65169.0	39123089.0	39188258.0	267	101	296	64	69.7718249005234	32.93816415289218	0	0.0	11	0.25	0.3200837953572311	2.75	0.0	4.0	0.012049063787743694	0.13253969386872802	-inf	-inf	2.4445977466122137e-09	1
loop_chr19-chr19-10839|GM12878_RAD21_17m	chr19	35898844	35902049	chr19	35929847	35931796	30375.0	35900446.5	35930821.5	86	195	153	405	29.092953165564165	54.73988911451747	0	0.0	16	0.5	0.5466313891930411	3.5	0.0	4.571428571428571	0.011413179940194937	0.1826108683013032	-inf	-inf	6.576861281562677e-14	1
loop_chr19-chr19-10840|GM12878_RAD21_17m	chr19	18593823	18594949	chr19	18847265	18847765	253129.0	18594386.0	18847515.0	159	82	198	124	46.759004356551245	28.042507387141963	0	0.0	6	0.0	0.0	1.0	0.0	6.0	0.03617683235655887	0.2170609813710601	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10842|GM12878_RAD21_17m	chr19	39678373	39680545	chr19	39700448	39702606	22068.0	39679459.0	39701527.0	21	6	248	92	9.795703754299797	3.7234930722711774	0	0.0	11	0.0	0.0	2.75	0.0	4.0	0.013585110718652356	0.14943620911481068	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10843|GM12878_RAD21_17m	chr19	45523468	45524067	chr19	45643269	45645417	120575.5	45523767.5	45644343.0	171	282	235	283	49.46106029472131	72.7794077132742	0	0.0	7	0.0	0.0	0.0	0.0	7.0	0.021413734769481142	0.14989613456894835	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10849|GM12878_RAD21_17m	chr19	29664027	29665281	chr19	29690742	29691258	26346.0	29664654.0	29691000.0	51	195	88	124	19.43444983622744	54.73988911451747	0	0.0	11	0.0	0.0	1.5	0.0	7.333333333333332	0.033233632436025264	0.365569935292164	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10851|GM12878_RAD21_17m	chr19	18161067	18161773	chr19	18167983	18169386	7264.5	18161420.0	18168684.5	61	179	73	229	22.31577299327485	51.238371844090175	0	0.0	9	0.0	0.0	1.0	0.0	9.0	0.027891668758541825	0.2510250040606998	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10856|GM12878_RAD21_17m	chr19	51338075	51342168	chr19	51438167	51443063	100493.5	51340121.5	51440615.0	474	269	397	357	108.67855306536104	70.17501808026043	2	1.594249625518776	29	0.5	0.5466313891930411	7.0	2.0	4.142857142857143	0.013087891736959551	0.1897744190227124	-3.857980910263159	-4.185103452811778	6.571257457029642e-22	1
loop_chr19-chr19-10857|GM12878_RAD21_17m	chr19	4567153	4568201	chr19	4635742	4636972	68680.0	4567677.0	4636357.0	85	333	44	288	28.83140530440895	82.74689774186268	1	0.9335239083803982	12	0.5	0.5466313891930411	3.25	1.0	3.692307692307693	0.02582244486908021	0.3098693202013554	-3.584962415856744	-3.6842036239763867	1.4017861213359188e-05	1
loop_chr19-chr19-10858|GM12878_RAD21_17m	chr19	10717348	10718285	chr19	10775769	10777545	58840.5	10717816.5	10776657.0	171	13	237	48	49.46106029472131	6.764285036394197	0	0.0	8	0.0	0.0	2.25	0.0	3.555555555555556	0.021682097092430783	0.17345676653610706	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10859|GM12878_RAD21_17m	chr19	8413004	8413881	chr19	8505068	8506520	92351.5	8413442.5	8505794.0	91	169	110	185	30.390501774693433	49.013797764397154	1	0.9335239083803982	10	0.25	0.3200837953572311	2.0	1.0	5.0	0.025256989871947064	0.25256988386241863	-3.3219280100229516	-3.421169218142593	0.002152963339572613	1
loop_chr19-chr19-10861|GM12878_RAD21_17m	chr19	46757179	46758008	chr19	46823808	46826460	67540.5	46757593.5	46825134.0	264	106	279	183	69.16574157080854	34.190220932609265	0	0.0	9	0.0	0.0	0.0	0.0	9.0	0.0168984571708603	0.1520861055915012	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10869|GM12878_RAD21_17m	chr19	49442878	49447585	chr19	49469161	49474412	26555.0	49445231.5	49471786.5	349	294	362	524	85.80022377693912	75.15925939946581	5	3.2345452573958706	23	2.5	1.8940103746519041	6.0	2.0	3.8333333333333335	0.029535815129425942	0.13586474160331571	-2.2016337763052403	-2.829999057135942	3.385947643698107e-08	1
loop_chr19-chr19-10873|GM12878_RAD21_17m	chr19	2252863	2253869	chr19	2272827	2273881	19988.0	2253366.0	2273354.0	43	93	90	130	17.0355801944176	30.90493770578741	0	0.0	8	0.0	0.0	1.5	0.0	5.333333333333333	0.028555111364934323	0.2284408774817759	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10875|GM12878_RAD21_17m	chr19	16370531	16372666	chr19	16382791	16383546	11570.0	16371598.5	16383168.5	46	278	205	252	17.94617106839203	71.98102912062541	0	0.0	8	0.0	0.0	0.75	0.0	8.0	0.020354162426216158	0.16283328983130047	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10876|GM12878_RAD21_17m	chr19	46401760	46402414	chr19	46513533	46513902	111630.5	46402087.0	46513717.5	76	190	57	178	26.444583186395608	53.65295356524397	0	0.0	7	0.0	0.0	0.75	0.0	7.0	0.057501006267609685	0.4025070201963841	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10878|GM12878_RAD21_17m	chr19	35352890	35353335	chr19	35462498	35462939	109606.0	35353112.5	35462718.5	209	14	278	60	57.75022750539394	7.162626325318151	0	0.0	6	0.0	0.0	1.5	0.0	4.0	0.06639224538573894	0.39835344888187785	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10881|GM12878_RAD21_17m	chr19	51605280	51609996	chr19	51655471	51657840	49017.5	51607638.0	51656655.5	214	207	253	362	58.814094903660205	57.32306158776414	0	0.0	19	1.0	0.9335239083803982	2.0	0.0	9.5	0.008302544729959732	0.1577483405899208	-inf	-inf	3.3214792515909516e-14	1
loop_chr19-chr19-10882|GM12878_RAD21_17m	chr19	48319402	48320201	chr19	48390919	48394060	72688.0	48319801.5	48392489.5	190	114	163	102	53.65295356524397	36.16596636965597	0	0.0	8	0.0	0.0	0.0	0.0	8.0	0.014929829799940281	0.1194386313737204	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10883|GM12878_RAD21_17m	chr19	27973148	27974590	chr19	28324548	28325609	351209.5	27973869.0	28325078.5	64	76	111	98	23.15851547084796	26.444583186395608	0	0.0	8	0.0	0.0	1.75	0.0	4.571428571428571	0.023501210312331086	0.18800967143925626	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10887|GM12878_RAD21_17m	chr19	41859487	41864449	chr19	41934585	41935146	72897.5	41861968.0	41934865.5	149	112	229	148	44.47163808409106	35.67507790928664	0	0.0	11	0.0	0.0	0.0	0.0	11.0	0.010650648091936395	0.11715712211970496	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10893|GM12878_RAD21_17m	chr19	49226121	49226670	chr19	49301409	49301467	75042.5	49226395.5	49301438.0	104	26	120	29	33.691049164604586	11.551882913082707	0	0.0	5	0.0	0.0	0.0	0.0	5.0	0.09690861517588914	0.4845430473769135	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10895|GM12878_RAD21_17m	chr19	47436528	47436838	chr19	47743529	47746713	308438.0	47436683.0	47745121.0	248	254	202	149	65.90620147659546	67.13398779755455	0	0.0	8	0.0	0.0	0.0	0.0	8.0	0.016835583689686514	0.134684661594865	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10897|GM12878_RAD21_17m	chr19	2610485	2614650	chr19	2636102	2637368	24167.5	2612567.5	2636735.0	422	170	672	370	99.35236084886223	49.23757891694418	0	0.0	20	1.5	1.2766998079638479	0.0	0.0	20.0	0.01083106783497785	0.21662134395712504	-inf	-inf	5.849275338941624e-13	1
loop_chr19-chr19-10903|GM12878_RAD21_17m	chr19	42108790	42109576	chr19	42121606	42122054	12647.0	42109183.0	42121830.0	156	4	220	35	46.07633035684815	2.7226210766002983	0	0.0	6	0.0	0.0	1.25	0.0	4.8	0.047668986557345784	0.2860139025197276	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10906|GM12878_RAD21_17m	chr19	51473060	51473665	chr19	51660946	51661186	187703.5	51473362.5	51661066.0	261	54	203	70	68.55808667994499	20.31135997561164	0	0.0	8	0.0	0.0	0.75	0.0	8.0	0.06961364427427777	0.556909121434862	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10907|GM12878_RAD21_17m	chr19	2171146	2172528	chr19	2182688	2183589	11301.5	2171837.0	2183138.5	78	13	147	46	26.98031431843965	6.764285036394197	0	0.0	7	0.0	0.0	0.75	0.0	7.0	0.025765891113344156	0.18036122718392514	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10908|GM12878_RAD21_17m	chr19	11963952	11965368	chr19	11987398	11990029	24053.5	11964660.0	11988713.5	117	197	229	224	36.89863944557912	55.172878895845926	0	0.0	18	0.0	0.0	4.75	0.0	3.7894736842105265	0.01453509498684574	0.2616316943731236	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10915|GM12878_RAD21_17m	chr19	6753232	6753739	chr19	6862598	6864091	109859.0	6753485.5	6863344.5	112	375	134	492	35.67507790928664	90.69493474683505	0	0.0	8	0.0	0.0	0.75	0.0	8.0	0.029411764705882356	0.2352941038062292	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10921|GM12878_RAD21_17m	chr19	10942128	10942839	chr19	11034285	11036302	92810.0	10942483.5	11035293.5	115	221	138	321	36.410673453219964	60.2940530922864	0	0.0	7	0.0	0.0	0.75	0.0	7.0	0.021562877350353636	0.15094013257364408	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10922|GM12878_RAD21_17m	chr19	6165374	6168274	chr19	6216989	6219059	51200.0	6166824.0	6218024.0	271	188	262	252	70.57752870721292	53.21636042732929	2	1.594249625518776	12	0.75	0.7475804136827622	3.0	2.0	4.0	0.02367144040714877	0.14202863408826713	-2.584962415856744	-2.9120849584053623	0.00470931948221935	1
loop_chr19-chr19-10923|GM12878_RAD21_17m	chr19	7679370	7681925	chr19	7701359	7702307	21185.5	7680647.5	7701833.0	396	9	716	100	94.5919951148651	5.09229902699635	0	0.0	16	0.0	0.0	0.75	0.0	16.0	0.016792329263992208	0.2686772524193311	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10928|GM12878_RAD21_17m	chr19	11036033	11037463	chr19	11130494	11134189	95593.5	11036748.0	11132341.5	216	80	280	147	59.23805086037701	27.512923861625247	1	0.9335239083803982	10	0.5	0.5466313891930411	2.75	1.0	3.636363636363636	0.011477761836441894	0.11477761161279472	-3.3219280100229516	-3.421169218142593	0.002152963339572613	1
loop_chr19-chr19-10930|GM12878_RAD21_17m	chr19	41887579	41887969	chr19	41934851	41935187	47245.0	41887774.0	41935019.0	23	114	59	145	10.508504746097707	36.16596636965597	0	0.0	5	0.0	0.0	1.25	0.0	4.0	0.08102414519526817	0.40512070214571133	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10935|GM12878_RAD21_17m	chr19	18113067	18113283	chr19	18161055	18161422	48063.5	18113175.0	18161238.5	140	33	113	37	42.382928366513895	13.88667917264068	0	0.0	5	0.0	0.0	1.25	0.0	4.0	0.1008979921299566	0.5044899309739047	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10938|GM12878_RAD21_17m	chr19	48788225	48788750	chr19	48969185	48971176	181693.0	48788487.5	48970180.5	328	360	255	250	81.78593067360524	87.8808645570723	0	0.0	9	0.0	0.0	0.0	0.0	9.0	0.023379781165248296	0.21041801810970415	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10940|GM12878_RAD21_17m	chr19	41752710	41755686	chr19	41784791	41786351	31373.0	41754198.0	41785571.0	106	107	96	141	34.190220932609265	34.43900055767892	0	0.0	13	0.0	0.0	1.5	0.0	8.666666666666666	0.012968150223052182	0.1685859429828582	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10949|GM12878_RAD21_17m	chr19	11922853	11924436	chr19	12139571	12141398	216840.0	11923644.5	12140484.5	241	314	291	346	64.46518975765393	79.0772272697739	1	0.9335239083803982	11	0.5	0.5466313891930411	2.5	1.0	4.4	0.017250301880282905	0.18975330952115255	-3.4594315337728863	-3.5586727418925284	0.00018134117309513058	1
loop_chr19-chr19-10950|GM12878_RAD21_17m	chr19	953909	955478	chr19	982697	982904	28107.0	954693.5	982800.5	69	135	77	166	24.543424063399762	41.20936397209222	0	0.0	6	0.0	0.0	0.0	0.0	6.0	0.033121356650768416	0.1987281282147206	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10953|GM12878_RAD21_17m	chr19	16111315	16111832	chr19	16117679	16118229	6380.5	16111573.5	16117954.0	99	13	177	102	32.433411222759005	6.764285036394197	0	0.0	5	0.0	0.0	1.5	0.0	3.333333333333333	0.05512983075141959	0.2756491375424428	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10959|GM12878_RAD21_17m	chr19	11964014	11964887	chr19	12139948	12141156	176101.5	11964450.5	12140552.0	94	178	191	186	31.16120837082505	51.01721349817397	0	0.0	9	0.5	0.5466313891930411	2.5	0.0	3.6	0.0282669531051248	0.2544025629812665	-inf	-inf	0.0002661519051658436	1
loop_chr19-chr19-10960|GM12878_RAD21_17m	chr19	17079018	17080495	chr19	17125413	17126832	46366.0	17079756.5	17126122.5	24	25	147	149	10.859561952439837	11.207300561046672	0	0.0	6	0.0	0.0	1.5	0.0	4.0	0.020311992200194997	0.12187194603223195	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10965|GM12878_RAD21_17m	chr19	42113915	42114823	chr19	42132380	42133321	18481.5	42114369.0	42132850.5	13	228	59	369	6.764285036394197	61.76336548399786	0	0.0	9	0.0	0.0	2.25	0.0	4.0	0.03181369897878027	0.2863232739664769	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10966|GM12878_RAD21_17m	chr19	41326191	41329274	chr19	41351378	41355870	25891.5	41327732.5	41353624.0	82	289	134	285	28.042507387141963	74.17039699250002	0	0.0	20	3.25	2.3193171678736664	3.0	0.0	6.666666666666668	0.0077654824305960005	0.15530963947605886	-inf	-inf	3.3350105906475716e-08	1
loop_chr19-chr19-10967|GM12878_RAD21_17m	chr19	7681417	7682044	chr19	7693999	7694913	12725.5	7681730.5	7694456.0	41	3	139	44	16.420484394539155	2.1803171536093853	0	0.0	7	0.0	0.0	2.0	0.0	3.5	0.03817230980646639	0.2672061529272557	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10968|GM12878_RAD21_17m	chr19	50419066	50419870	chr19	50430815	50432121	12000.0	50419468.0	50431468.0	22	19	57	57	10.1539507837345	9.067237032661367	0	0.0	8	0.0	0.0	1.0	0.0	8.0	0.027878449958182325	0.2230275865461888	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10969|GM12878_RAD21_17m	chr19	7239045	7239680	chr19	7293890	7294821	54993.0	7239362.5	7294355.5	8	35	40	143	4.649626638197297	14.532127616788811	0	0.0	7	0.0	0.0	2.0	0.0	3.5	0.03756291788746149	0.26294040974514754	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10971|GM12878_RAD21_17m	chr19	10716442	10718330	chr19	10759115	10760958	42650.5	10717386.0	10760036.5	219	16	291	108	59.87231240218241	7.940520280416436	1	0.9335239083803982	14	0.25	0.3200837953572311	3.5	1.0	4.0	0.015766156368738866	0.22072617617845144	-3.8073548371931913	-3.9065960453128348	6.644593939707943e-08	1
loop_chr19-chr19-10972|GM12878_RAD21_17m	chr19	13154043	13155959	chr19	13167480	13168654	13066.0	13155001.0	13168067.0	128	22	159	88	39.54955442011621	10.1539507837345	0	0.0	9	0.25	0.3200837953572311	2.0	0.0	4.5	0.01903674090995621	0.17133065811133194	-inf	-inf	2.6390146384262266e-06	1
loop_chr19-chr19-10973|GM12878_RAD21_17m	chr19	47013124	47013687	chr19	47121775	47125635	110299.5	47013405.5	47123705.0	187	301	195	353	52.99766732898564	76.53725816488634	0	0.0	14	0.0	0.0	0.0	0.0	14.0	0.013299464031599529	0.18619248548989425	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10976|GM12878_RAD21_17m	chr19	14217575	14220411	chr19	14347781	14348727	129261.0	14218993.0	14348254.0	54	233	54	260	20.31135997561164	62.80657917773901	0	0.0	8	0.0	0.0	0.75	0.0	8.0	0.015553550875664913	0.12442839968600168	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10981|GM12878_RAD21_17m	chr19	58475679	58477050	chr19	58519083	58519646	43000.0	58476364.5	58519364.5	97	201	100	224	31.926329046149363	56.03586902233555	0	0.0	9	0.0	0.0	0.75	0.0	9.0	0.030415475393880405	0.2737392624426141	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10984|GM12878_RAD21_17m	chr19	43555291	43555774	chr19	43594613	43595550	39549.0	43555532.5	43595081.5	62	174	64	199	22.597714870320054	50.12972715223954	0	0.0	5	0.0	0.0	1.5	0.0	3.333333333333333	0.04142502071251036	0.2071250913787229	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10988|GM12878_RAD21_17m	chr19	12775565	12775853	chr19	12791892	12794697	17585.5	12775709.0	12793294.5	90	209	131	219	30.132319498388487	57.75022750539394	0	0.0	8	0.0	0.0	0.0	0.0	8.0	0.01901827656377779	0.15214620356044564	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10996|GM12878_RAD21_17m	chr19	40751196	40751873	chr19	40776466	40777486	25441.5	40751534.5	40776976.0	31	20	58	68	13.232248431196867	9.433546384775648	0	0.0	5	0.0	0.0	1.25	0.0	4.0	0.03466324655967278	0.173316222603292	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-10997|GM12878_RAD21_17m	chr19	16342057	16343365	chr19	16366148	16368628	24677.0	16342711.0	16367388.0	7	10	90	190	4.1941254458839925	5.523878412791145	0	0.0	9	0.0	0.0	1.5	0.0	6.0	0.015528914839431019	0.13976022533368945	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-11003|GM12878_RAD21_17m	chr19	10505500	10510845	chr19	10564192	10572496	60171.5	10508172.5	10568344.0	212	321	195	387	58.38923505749717	80.434944402595	6	3.7234930722711774	21	2.75	2.0386488117697805	7.5	2.1818181818181817	2.8	0.025858390832338502	0.09050436258939873	-1.807354837193195	-2.495660749426033	2.009350420115001e-05	1
loop_chr19-chr19-11004|GM12878_RAD21_17m	chr19	45137286	45137696	chr19	45187555	45188470	50521.5	45137491.0	45188012.5	2	120	48	135	1.594249625518776	37.62704339474471	0	0.0	5	0.0	0.0	0.75	0.0	5.0	0.04439511653718091	0.2219755696285181	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-11006|GM12878_RAD21_17m	chr19	17109911	17110705	chr19	17125275	17125943	15301.0	17110308.0	17125609.0	15	3	73	97	7.554530147022621	2.1803171536093853	0	0.0	5	0.0	0.0	1.0	0.0	5.0	0.04023497223786916	0.20117484935553112	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-11007|GM12878_RAD21_17m	chr19	39391541	39392176	chr19	39411735	39411967	19992.5	39391858.5	39411851.0	22	182	31	168	10.1539507837345	51.9001662825008	0	0.0	5	0.0	0.0	1.25	0.0	4.0	0.0678472080873872	0.33923602048187607	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-11009|GM12878_RAD21_17m	chr19	7148517	7150088	chr19	7293078	7297474	145973.5	7149302.5	7295276.0	146	62	253	361	43.778682137187396	22.597714870320054	0	0.0	9	0.0	0.0	1.0	0.0	9.0	0.00985814134603062	0.08872326689525988	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-11010|GM12878_RAD21_17m	chr19	52138777	52140175	chr19	52189250	52190251	50274.5	52139476.0	52189750.5	166	28	237	56	48.34063371767034	12.232160563172519	0	0.0	6	0.0	0.0	1.5	0.0	4.0	0.0245200205968173	0.1471201149267794	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-11017|GM12878_RAD21_17m	chr19	16324948	16325925	chr19	16367473	16367866	42233.0	16325436.5	16367669.5	66	3	98	46	23.71533591366845	2.1803171536093853	0	0.0	6	0.0	0.0	1.0	0.0	6.0	0.04293688278231	0.257621281539667	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-11019|GM12878_RAD21_17m	chr19	12563986	12564468	chr19	12639023	12640435	75502.0	12564227.0	12639729.0	157	127	265	108	46.30421803658431	39.310771456848606	0	0.0	5	0.0	0.0	0.5	0.0	5.0	0.031057829678862038	0.15528913925965496	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-11020|GM12878_RAD21_17m	chr19	45668933	45670013	chr19	45681577	45681866	12248.5	45669473.0	45681721.5	37	91	35	80	15.169220616625859	30.390501774693433	0	0.0	5	0.0	0.0	0.0	0.0	5.0	0.042968246465861726	0.21484121969158987	-inf	-inf	3.6203999999999977e-296	1
loop_chr19-chr19-11021|GM12878_RAD21_17m	chr19	45506540	45508158	chr19	45523531	45524427	16630.0	45507349.0	45523979.0	91	195	110	253	30.390501774693433	54.73988911451747	0	0.0	8	0.0	0.0	1.25	0.0	6.4	0.023398380832046425	0.1871870356453693	-inf	-inf	3.6203999999999977e-296	1
