Promoter	PromoterTarget	directEnhancer	indirectEnhancer	directPromoter	indirectPromoter	directEnhancerHub	indirectEnhancerHub
chr11:73178135-73178351|Promoter	chr11:73176694-73181696|+|AP002761.2	chr11:72849122-72849359|Enhancer					
chr11:75334274-75334328|Promoter	chr11:75335092-75335186|-|MIR326			chr11:75334397-75334514|Promoter			
chr11:75334397-75334514|Promoter	chr11:75335092-75335186|-|MIR326			chr11:75334274-75334328|Promoter			
chr11:75561863-75565432|Promoter	chr11:75562056-75572783|+|SERPINH1	chr11:75546180-75547981|Enhancer			chr11:75643636-75644092|Promoter		
chr11:75643636-75644092|Promoter	chr11:75642600-75642889|+|AP001922.4	chr11:75546180-75547981|Enhancer			chr11:75561863-75565432|Promoter		
chr11:76380194-76380230|Promoter	chr11:76349956-76381132|-|THAP12			chr11:76380382-76380412|Promoter			
chr11:76380382-76380412|Promoter	chr11:76349956-76381132|-|THAP12			chr11:76380194-76380230|Promoter			
chr11:77820734-77820839|Promoter	chr11:77659996-77821017|-|RSF1	chr11:77999661-78000434|Enhancer					
chr11:83211204-83211620|Promoter	chr11:83213005-83213404|+|AP000873.1			chr11:83211674-83211722|Promoter			
chr11:83211674-83211722|Promoter	chr11:83213005-83213404|+|AP000873.1			chr11:83211204-83211620|Promoter			
chr11:86193470-86193740|Promoter	chr11:86192787-86193482|-|AP003097.2	chr11:86172917-86175430|Enhancer					
chr11:86955806-86956410|Promoter	chr11:86955619-87000959|+|AP001528.1	chr11:86978534-86979201|Enhancer					
chr11:8962904-8963024|Promoter	chr11:8964675-8976283|+|TMEM9B-AS1	chr11:8962374-8962495|Enhancer					
chr11:9002737-9004424|Promoter	chr11:9004162-9065154|+|AC079296.1,chr11:8980576-9004049|-|NRIP3	chr11:8988101-8988429|Enhancer					
chr11:93542099-93543824|Promoter	chr11:93478472-93543391|-|SMCO4	chr11:93294259-93294846|Enhancer					
chr11:93663248-93663902|Promoter	chr11:93661682-93730358|+|CEP295	chr11:93664478-93664709|Enhancer					
chr11:95057830-95057897|Promoter	chr11:95057282-95057984|+|AP001264.1			chr11:95057975-95058169|Promoter			
chr11:95057975-95058169|Promoter	chr11:95057282-95057984|+|AP001264.1			chr11:95057830-95057897|Promoter			
chr11:95758715-95758796|Promoter	chr11:95756959-95757442|-|AP001877.1			chr11:95759120-95759190|Promoter			
chr11:95759120-95759190|Promoter	chr11:95756959-95757442|-|AP001877.1			chr11:95758715-95758796|Promoter			
chr12:101837000-101837022|Promoter	chr12:101836820-101836927|+|RNA5SP369			chr12:101837052-101837346|Promoter			
chr12:101837052-101837346|Promoter	chr12:101836820-101836927|+|RNA5SP369			chr12:101837000-101837022|Promoter			
chr12:102480313-102480879|Promoter	chr12:102395874-102481744|-|IGF1	chr12:102300982-102301222|Enhancer					
chr12:103769767-103771663|Promoter	chr12:103746315-103768858|-|AC025265.1	chr12:103870588-103870822|Enhancer					
chr12:104137304-104138665|Promoter	chr12:104117086-104138241|-|NFYB	chr12:104201253-104201632|Enhancer					
chr12:10453312-10453447|Promoter	chr12:10442264-10454685|-|KLRC1			chr12:10453612-10453751|Promoter			
chr12:10453612-10453751|Promoter	chr12:10442264-10454685|-|KLRC1			chr12:10453312-10453447|Promoter			
chr12:104593448-104593643|Promoter	chr12:104591633-104591716|+|MIR3922	chr12:104593851-104593888|Enhancer					
chr12:106732801-106732924|Promoter	chr12:106714924-106733066|-|AC079385.3			chr12:106733028-106733048|Promoter			
chr12:106733028-106733048|Promoter	chr12:106714924-106733066|-|AC079385.3			chr12:106732801-106732924|Promoter			
chr12:107615790-107616072|Promoter	chr12:107610034-107617721|-|AC007540.1			chr12:107616368-107616455|Promoter			
chr12:107616368-107616455|Promoter	chr12:107610034-107617721|-|AC007540.1			chr12:107615790-107616072|Promoter			
chr12:107878930-107878952|Promoter	chr12:107880581-107883386|+|AC126177.5			chr12:107879018-107879103|Promoter			
chr12:107879018-107879103|Promoter	chr12:107880581-107883386|+|AC126177.5			chr12:107878930-107878952|Promoter			
chr12:108729683-108730545|Promoter	chr12:108645109-108731596|-|CORO1C	chr12:108664923-108665041|Enhancer					
chr12:109775266-109775453|Promoter	chr12:109734323-109773484|-|FAM222A-AS1	chr12:109517817-109520255|Enhancer					
chr12:111686354-111687530|Promoter	chr12:111686071-111757097|+|ACAD10	chr12:111775013-111775919|Enhancer					
chr12:112382256-112382990|Promoter	chr12:112160188-112382439|-|HECTD4	chr12:112387160-112387564|Enhancer					
chr12:113058994-113059042|Promoter	chr12:113057690-113098028|+|DTX1			chr12:113059085-113059326|Promoter			
chr12:113059085-113059326|Promoter	chr12:113057690-113098028|+|DTX1			chr12:113058994-113059042|Promoter			
chr12:113966368-113966599|Promoter	chr12:113816742-113966325|-|RBM19	chr12:113980309-113980782|Enhancer	chr12:113990815-113990949|Enhancer				
chr12:114408585-114408648|Promoter	chr12:114353931-114408442|-|TBX5			chr12:114408837-114408900|Promoter			
chr12:114408837-114408900|Promoter	chr12:114353931-114408442|-|TBX5			chr12:114408585-114408648|Promoter			
chr12:116697267-116697480|Promoter	chr12:116698336-116703130|+|AC125603.1	chr12:115947700-115948002|Enhancer					
chr12:117001739-117002005|Promoter	chr12:117002463-117003152|+|AC026368.1			chr12:117002022-117002201|Promoter			
chr12:117002022-117002201|Promoter	chr12:117002463-117003152|+|AC026368.1			chr12:117001739-117002005|Promoter			
chr12:120196490-120196643|Promoter	chr12:120127202-120194715|-|GCN1	chr12:120196996-120197100|Enhancer					
chr12:121060310-121062068|Promoter	chr12:121053732-121059670|-|OASL2P	chr12:121064112-121064197|Enhancer,chr12:108696812-108696814|Enhancer,chr12:121228121-121230672|Enhancer	chr12:121223758-121223922|Enhancer			chr12:121228121-121230672|Enhancer	
chr12:121802986-121804156|Promoter	chr12:121795267-121803906|-|LINC01089	chr12:121811971-121812160|Enhancer					
chr12:123514797-123514906|Promoter	chr12:123515275-123515513|-|AC145423.2			chr12:123515003-123515086|Promoter			
chr12:123515003-123515086|Promoter	chr12:123515275-123515513|-|AC145423.2			chr12:123514797-123514906|Promoter			
chr12:124935602-124935882|Promoter	chr12:124935455-124935895|-|RPL22P19			chr12:124935989-124936195|Promoter			
chr12:124935989-124936195|Promoter	chr12:124935455-124935895|-|RPL22P19			chr12:124935602-124935882|Promoter			
chr12:13001422-13001486|Promoter	chr12:13000451-13040679|+|AC023790.2	chr12:12986164-12987141|Enhancer					
chr12:130839575-130840912|Promoter	chr12:130789600-130839266|-|STX2			chr12:130869012-130871848|Promoter			
chr12:130869012-130871848|Promoter	chr12:130869736-130869837|-|RNU6-1077P			chr12:130839575-130840912|Promoter			
chr12:132188043-132188079|Promoter	chr12:132186735-132189695|-|LINC02361			chr12:132188211-132188336|Promoter			
chr12:132188211-132188336|Promoter	chr12:132186735-132189695|-|LINC02361			chr12:132188043-132188079|Promoter			
chr12:132345854-132345910|Promoter	chr12:132344477-132345352|+|AC148477.10			chr12:132345999-132346181|Promoter			
chr12:132345999-132346181|Promoter	chr12:132344477-132345352|+|AC148477.10			chr12:132345854-132345910|Promoter			
chr12:132460690-132460903|Promoter	chr12:132462242-132462856|+|AC079031.2	chr12:132560790-132561318|Enhancer					
chr12:15971997-15972199|Promoter	chr12:15971890-15972609|-|EGLN3P1			chr12:15972217-15972356|Promoter			
chr12:15972217-15972356|Promoter	chr12:15971890-15972609|-|EGLN3P1			chr12:15971997-15972199|Promoter			
chr12:22575237-22575331|Promoter	chr12:22573425-22575105|+|LRRC34P1	chr12:22575452-22575506|Enhancer					
chr12:25386695-25387660|Promoter	chr12:25385670-25386241|-|AC087239.1	chr12:24989403-24991794|Enhancer,chr12:24960260-24960427|Enhancer				chr12:24960260-24960427|Enhancer	
chr12:27014430-27014577|Promoter	chr12:26971579-27014384|-|TM7SF3	chr12:26844559-26845565|Enhancer					
chr12:27465932-27465995|Promoter	chr12:27466810-27502185|+|SMCO2			chr12:27466094-27466335|Promoter			
chr12:27466094-27466335|Promoter	chr12:27466810-27502185|+|SMCO2			chr12:27465932-27465995|Promoter			
chr12:31959188-31959699|Promoter	chr12:31959415-31993107|+|RESF1	chr12:32312315-32312342|Enhancer					
chr12:41189800-41189994|Promoter	chr12:41188448-41574724|+|PDZRN4	chr12:41190512-41190694|Enhancer					
chr12:4539282-4539806|Promoter	chr12:4538890-4560048|+|RAD51AP1			chr12:4540379-4540726|Promoter			
chr12:4540379-4540726|Promoter	chr12:4538890-4560048|+|RAD51AP1			chr12:4539282-4539806|Promoter			
chr12:47942350-47942851|Promoter	chr12:47841537-47943048|-|VDR			chr12:48189612-48189678|Promoter			
chr12:48011118-48011319|Promoter	chr12:48005277-48011227|-|AC004801.5,chr12:48011304-48025469|+|AC004801.4			chr12:48011538-48011715|Promoter			
chr12:48011538-48011715|Promoter	chr12:48011304-48025469|+|AC004801.4			chr12:48011118-48011319|Promoter			
chr12:48189612-48189678|Promoter	chr12:48189349-48191207|+|AC074029.4			chr12:47942350-47942851|Promoter			
chr12:48506958-48506978|Promoter	chr12:48507354-48529897|+|AC089987.1			chr12:48507256-48507443|Promoter			
chr12:48507256-48507443|Promoter	chr12:48507354-48529897|+|AC089987.1			chr12:48506958-48506978|Promoter			
chr12:48938607-48938608|Promoter	chr12:48921963-48939663|-|AC073610.2	chr12:105095263-105095265|Enhancer					
chr12:48996914-48997201|Promoter	chr12:48998372-49019197|+|DDN-AS1	chr12:49092061-49092362|Enhancer					
chr12:49088471-49088805|Promoter	chr12:49090208-49093201|+|AC011603.1	chr12:49097235-49098613|Enhancer	chr12:49233359-49235120|Enhancer,chr12:49121011-49121745|Enhancer				chr12:49121011-49121745|Enhancer
chr12:49904120-49904131|Promoter	chr12:49866896-49903900|-|FAIM2			chr12:49904347-49904395|Promoter			
chr12:49904347-49904395|Promoter	chr12:49866896-49903900|-|FAIM2			chr12:49904120-49904131|Promoter			
chr12:49966405-49967614|Promoter	chr12:49967239-49977139|+|AQP6	chr12:50175536-50175701|Enhancer		chr12:50084870-50085161|Promoter			
chr12:50053323-50057971|Promoter	chr12:50057548-50083611|+|ASIC1	chr12:50037656-50040185|Enhancer					
chr12:50084870-50085161|Promoter	chr12:50084972-50100712|+|SMARCD1		chr12:50175536-50175701|Enhancer	chr12:49966405-49967614|Promoter			
chr12:50110426-50113085|Promoter	chr12:50112197-50165618|+|AC074032.1,chr12:50112082-50120457|+|COX14	chr12:50088760-50088900|Enhancer					
chr12:50503405-50505297|Promoter	chr12:50504985-50748657|+|DIP2B	chr12:50589709-50591542|Enhancer					
chr12:51814460-51816013|Promoter	chr12:51815043-51842106|+|AC068987.3,chr12:51813940-51814926|-|AC068987.5	chr12:51819869-51820146|Enhancer					
chr12:52734477-52734574|Promoter	chr12:52729517-52736142|-|KRT125P			chr12:52734612-52734771|Promoter			
chr12:52734612-52734771|Promoter	chr12:52729517-52736142|-|KRT125P			chr12:52734477-52734574|Promoter			
chr12:53007929-53007988|Promoter	chr12:53006158-53042209|+|EIF4B	chr12:53008114-53008764|Enhancer					
chr12:53241766-53241776|Promoter	chr12:53241889-53242723|+|AC021072.1			chr12:53241880-53241937|Promoter			
chr12:53241880-53241937|Promoter	chr12:53241889-53242723|+|AC021072.1			chr12:53241766-53241776|Promoter			
chr12:53423454-53423637|Promoter	chr12:53423855-53431672|+|AMHR2	chr12:53421573-53421986|Enhancer			chr12:53440114-53441458|Promoter		
chr12:53440114-53441458|Promoter	chr12:53441678-53446645|+|PRR13	chr12:53421573-53421986|Enhancer			chr12:53423454-53423637|Promoter		
chr12:53508387-53508759|Promoter	chr12:53506690-53507638|-|NPFF	chr12:53327474-53328160|Enhancer					
chr12:53983449-53985014|Promoter	chr12:53985146-53990279|+|HOXC10	chr12:54214735-54214961|Enhancer					
chr12:54260655-54260870|Promoter	chr12:54262615-54279063|+|SCAT2			chr12:54261216-54261244|Promoter			
chr12:54261216-54261244|Promoter	chr12:54262615-54279063|+|SCAT2			chr12:54260655-54260870|Promoter			
chr12:54322338-54326768|Promoter	chr12:54325129-54351846|+|COPZ1	chr12:54288415-54296727|Enhancer					
chr12:55830220-55830809|Promoter	chr12:55820960-55830781|-|DNAJC14			chr12:55842772-55842961|Promoter			
chr12:55842772-55842961|Promoter	chr12:55835433-55842950|-|MMP19			chr12:55830220-55830809|Promoter			
chr12:56099443-56099531|Promoter	chr12:56101331-56109289|+|AC034102.2	chr12:56099132-56099268|Enhancer					
chr12:56118229-56120164|Promoter	chr12:56118266-56127514|+|ZC3H10,chr12:56118968-56119939|-|AC034102.7			chr12:56223463-56224466|Promoter			
chr12:56223463-56224466|Promoter	chr12:56224342-56229854|+|NABP2			chr12:56118229-56120164|Promoter			
chr12:56376830-56377711|Promoter	chr12:56376818-56377331|-|APONP	chr12:56464341-56464537|Enhancer					
chr12:56450758-56450837|Promoter	chr12:56416363-56449426|-|TIMELESS			chr12:56450979-56451045|Promoter			
chr12:56450979-56451045|Promoter	chr12:56416363-56449426|-|TIMELESS			chr12:56450758-56450837|Promoter			
chr12:57513833-57513999|Promoter	chr12:57512688-57512750|+|MIR6758			chr12:57514059-57514098|Promoter			
chr12:57514059-57514098|Promoter	chr12:57512688-57512750|+|MIR6758			chr12:57513833-57513999|Promoter			
chr12:57751812-57751877|Promoter	chr12:57747727-57752447|-|CDK4			chr12:57756602-57757520|Promoter			
chr12:57756602-57757520|Promoter	chr12:57755103-57760411|+|MARCH9			chr12:57751812-57751877|Promoter			
chr12:6345376-6345557|Promoter	chr12:6344554-6344837|+|RN7SL391P	chr12:6336007-6336217|Enhancer					
chr12:63669025-63669159|Promoter	chr12:63558913-63668577|-|DPY19L2			chr12:63669592-63669617|Promoter			
chr12:63669592-63669617|Promoter	chr12:63558913-63668577|-|DPY19L2			chr12:63669025-63669159|Promoter			
chr12:6496034-6496038|Promoter	chr12:6494102-6531955|+|NCAPD2			chr12:6496079-6496087|Promoter			
chr12:6496079-6496087|Promoter	chr12:6494102-6531955|+|NCAPD2			chr12:6496034-6496038|Promoter			
chr12:65601977-65604051|Promoter	chr12:65602869-65612997|+|LINC02454	chr12:65685552-65685748|Enhancer					
chr12:66234052-66234070|Promoter	chr12:66234079-66235234|-|RBMS1P1			chr12:66234167-66234213|Promoter			
chr12:66234167-66234213|Promoter	chr12:66234079-66235234|-|RBMS1P1			chr12:66234052-66234070|Promoter			
chr12:6944609-6944804|Promoter	chr12:6943508-6944604|-|U47924.2			chr12:7188487-7190300|Promoter			
chr12:7188487-7190300|Promoter	chr12:7169785-7189024|-|AC018653.1,chr12:7189163-7218571|+|PEX5			chr12:6944609-6944804|Promoter			
chr12:74170688-74171116|Promoter	chr12:74170445-74171830|+|AC090502.4			chr12:74171121-74171308|Promoter			
chr12:74171121-74171308|Promoter	chr12:74170445-74171830|+|AC090502.4			chr12:74170688-74171116|Promoter			
chr12:77227865-77227935|Promoter	chr12:77219603-77228693|-|LINC02464			chr12:77228136-77228217|Promoter			
chr12:77228136-77228217|Promoter	chr12:77219603-77228693|-|LINC02464			chr12:77227865-77227935|Promoter			
chr12:79934791-79934972|Promoter	chr12:79934901-79942712|+|PPP1R12A-AS1	chr12:79971884-79972509|Enhancer					
chr12:83173322-83173641|Promoter	chr12:83171590-83172740|+|AC090680.1	chr12:83174051-83174246|Enhancer					
chr12:8823228-8824115|Promoter	chr12:8822621-8876787|+|A2ML1	chr12:8777624-8777983|Enhancer					
chr12:89353231-89353435|Promoter	chr12:89347235-89352501|-|DUSP6			chr12:89353604-89353724|Promoter			
chr12:89353604-89353724|Promoter	chr12:89347235-89352501|-|DUSP6			chr12:89353231-89353435|Promoter			
chr12:93313263-93313432|Promoter	chr12:93314809-93315941|+|AC124947.2			chr12:93314661-93314773|Promoter			
chr12:93314661-93314773|Promoter	chr12:93314809-93315941|+|AC124947.2			chr12:93313263-93313432|Promoter			
chr12:98420284-98420381|Promoter	chr12:98420448-98423721|+|AC008055.2			chr12:98420457-98420637|Promoter			
chr12:98420457-98420637|Promoter	chr12:98420448-98423721|+|AC008055.2			chr12:98420284-98420381|Promoter			
chr13:107867387-107869017|Promoter	chr13:107163510-107866735|-|FAM155A	chr13:107994266-107995943|Enhancer					
chr13:113453573-113453758|Promoter	chr13:113399610-113453524|-|ADPRHL1			chr13:113453873-113453926|Promoter			
chr13:113453873-113453926|Promoter	chr13:113399610-113453524|-|ADPRHL1			chr13:113453573-113453758|Promoter			
chr13:25204261-25204507|Promoter	chr13:25206049-25206506|+|RPL23AP69			chr13:25204706-25204832|Promoter			
chr13:25204706-25204832|Promoter	chr13:25206049-25206506|+|RPL23AP69			chr13:25204261-25204507|Promoter			
chr13:27171353-27171915|Promoter	chr13:27066156-27171811|-|USP12	chr13:27203849-27204205|Enhancer					
chr13:27969991-27970051|Promoter	chr13:27962137-27971139|-|CDX2			chr13:27970160-27970285|Promoter			
chr13:27970160-27970285|Promoter	chr13:27962137-27971139|-|CDX2			chr13:27969991-27970051|Promoter			
chr13:36429927-36430456|Promoter	chr13:36431520-36442870|+|CCNA1			chr13:36430513-36430636|Promoter			
chr13:36430513-36430636|Promoter	chr13:36431520-36442870|+|CCNA1			chr13:36429927-36430456|Promoter			
chr13:37870425-37870847|Promoter	chr13:37636636-37870425|-|TRPC4	chr13:38044171-38046795|Enhancer					
chr13:44437051-44438210|Promoter	chr13:44437057-44464921|+|AL139184.1	chr13:44381668-44383314|Enhancer					
chr13:45001037-45001177|Promoter	chr13:45002150-45002447|+|RN7SL49P			chr13:45001304-45001360|Promoter			
chr13:45001304-45001360|Promoter	chr13:45002150-45002447|+|RN7SL49P			chr13:45001037-45001177|Promoter			
chr13:45553984-45554194|Promoter	chr13:45552863-45553136|-|TIMM9P3			chr13:45554278-45554345|Promoter			
chr13:45554278-45554345|Promoter	chr13:45552863-45553136|-|TIMM9P3			chr13:45553984-45554194|Promoter			
chr13:52127876-52128822|Promoter	chr13:52128891-52132723|+|AL139082.1	chr13:51934688-51936142|Enhancer					
chr13:52169145-52169220|Promoter	chr13:52167954-52168321|-|AL139082.2			chr13:52169397-52169649|Promoter			
chr13:52169397-52169649|Promoter	chr13:52167954-52168321|-|AL139082.2			chr13:52169145-52169220|Promoter			
chr13:60163834-60164795|Promoter	chr13:59665583-60163987|-|DIAPH3	chr13:60226374-60227038|Enhancer					
chr13:78603626-78603923|Promoter	chr13:78598362-78603552|-|POU4F1			chr13:78605039-78605743|Promoter			
chr13:78605039-78605743|Promoter	chr13:78598362-78603552|-|POU4F1			chr13:78603626-78603923|Promoter			
chr13:92484647-92484936|Promoter	chr13:92484606-92510094|+|GPC5-IT1			chr13:92485132-92485325|Promoter			
chr13:92485132-92485325|Promoter	chr13:92484606-92510094|+|GPC5-IT1			chr13:92484647-92484936|Promoter			
chr14:100885116-100885691|Promoter	chr14:100884702-100884783|+|MIR136			chr14:100885703-100885781|Promoter			
chr14:100885703-100885781|Promoter	chr14:100884702-100884783|+|MIR136			chr14:100885116-100885691|Promoter			
chr14:101969490-101969667|Promoter	chr14:101969364-101969601|-|AL118558.2			chr14:101970362-101970475|Promoter			
chr14:101970362-101970475|Promoter	chr14:101969364-101969601|-|AL118558.2			chr14:101969490-101969667|Promoter			
chr14:103281800-103281986|Promoter	chr14:103282933-103283468|+|AL138976.1	chr14:103105196-103106231|Enhancer					
chr14:104086554-104086717|Promoter	chr14:104085691-104115582|+|ASPG			chr14:104086820-104086993|Promoter			
chr14:104086820-104086993|Promoter	chr14:104085691-104115582|+|ASPG			chr14:104086554-104086717|Promoter			
chr14:104768709-104768914|Promoter	chr14:104769349-104770271|+|AL583722.2			chr14:104816189-104817612|Promoter			
chr14:104816189-104817612|Promoter	chr14:104815449-104815753|-|AL590326.1			chr14:104768709-104768914|Promoter			
