Promoter	PromoterTarget	directEnhancer	indirectEnhancer	directPromoter	indirectPromoter	directEnhancerHub	indirectEnhancerHub
chr10:71318081-71319735|Promoter	chr10:71319259-71363385|+|SLC29A3	chr10:71706463-71712284|Enhancer,chr10:71381002-71385338|Enhancer	chr10:71486340-71487924|Enhancer,chr10:71978348-71978683|Enhancer,chr10:71746837-71747527|Enhancer,chr10:71888693-71889546|Enhancer,chr10:72340251-72341866|Enhancer,chr10:71894910-71897339|Enhancer,chr10:71566483-71570963|Enhancer,chr10:72061612-72061890|Enhancer,chr10:71810169-71817029|Enhancer,chr10:71835478-71838817|Enhancer,chr10:71970216-71972427|Enhancer,chr10:71483882-71484172|Enhancer,chr10:72319045-72321551|Enhancer,chr10:72308383-72309750|Enhancer,chr10:71780028-71784813|Enhancer,chr10:72295640-72299543|Enhancer,chr10:71693409-71696941|Enhancer,chr10:72222438-72224916|Enhancer,chr10:72327450-72330158|Enhancer,chr10:72243176-72245436|Enhancer,chr10:72335837-72338022|Enhancer,chr10:71609081-71610292|Enhancer,chr10:71313710-71315170|Enhancer,chr10:72044525-72051279|Enhancer,chr10:72125924-72127184|Enhancer,chr10:72247112-72249498|Enhancer,chr10:71955501-71958421|Enhancer,chr10:71647577-71648321|Enhancer,chr10:72260383-72261645|Enhancer,chr10:71522587-71524274|Enhancer,chr10:71303620-71305261|Enhancer		chr10:72272174-72277039|Promoter,chr10:71396002-71396516|Promoter,chr10:71771258-71773787|Promoter	chr10:71706463-71712284|Enhancer	chr10:71894910-71897339|Enhancer
chr10:71396002-71396516|Promoter	chr10:71396934-71815947|+|CDH23	chr10:71706463-71712284|Enhancer	chr10:71486340-71487924|Enhancer,chr10:71978348-71978683|Enhancer,chr10:71746837-71747527|Enhancer,chr10:71888693-71889546|Enhancer,chr10:72340251-72341866|Enhancer,chr10:71894910-71897339|Enhancer,chr10:71566483-71570963|Enhancer,chr10:72061612-72061890|Enhancer,chr10:71810169-71817029|Enhancer,chr10:71835478-71838817|Enhancer,chr10:71970216-71972427|Enhancer,chr10:71483882-71484172|Enhancer,chr10:72319045-72321551|Enhancer,chr10:72308383-72309750|Enhancer,chr10:71780028-71784813|Enhancer,chr10:72295640-72299543|Enhancer,chr10:71693409-71696941|Enhancer,chr10:72222438-72224916|Enhancer,chr10:72327450-72330158|Enhancer,chr10:72243176-72245436|Enhancer,chr10:72335837-72338022|Enhancer,chr10:71609081-71610292|Enhancer,chr10:71313710-71315170|Enhancer,chr10:72044525-72051279|Enhancer,chr10:72125924-72127184|Enhancer,chr10:71381002-71385338|Enhancer,chr10:72247112-72249498|Enhancer,chr10:71955501-71958421|Enhancer,chr10:71647577-71648321|Enhancer,chr10:72260383-72261645|Enhancer,chr10:71522587-71524274|Enhancer,chr10:71303620-71305261|Enhancer		chr10:72272174-72277039|Promoter,chr10:71771258-71773787|Promoter,chr10:71318081-71319735|Promoter		chr10:71894910-71897339|Enhancer
chr10:71771258-71773787|Promoter	chr10:71747556-71773520|-|VSIR	chr10:71894910-71897339|Enhancer,chr10:71810169-71817029|Enhancer,chr10:71706463-71712284|Enhancer,chr10:71746837-71747527|Enhancer	chr10:71486340-71487924|Enhancer,chr10:71978348-71978683|Enhancer,chr10:71888693-71889546|Enhancer,chr10:72340251-72341866|Enhancer,chr10:72061612-72061890|Enhancer,chr10:71566483-71570963|Enhancer,chr10:71835478-71838817|Enhancer,chr10:71970216-71972427|Enhancer,chr10:71483882-71484172|Enhancer,chr10:72319045-72321551|Enhancer,chr10:72308383-72309750|Enhancer,chr10:71780028-71784813|Enhancer,chr10:72295640-72299543|Enhancer,chr10:71693409-71696941|Enhancer,chr10:72222438-72224916|Enhancer,chr10:72327450-72330158|Enhancer,chr10:72243176-72245436|Enhancer,chr10:72335837-72338022|Enhancer,chr10:71609081-71610292|Enhancer,chr10:71313710-71315170|Enhancer,chr10:72044525-72051279|Enhancer,chr10:72125924-72127184|Enhancer,chr10:71381002-71385338|Enhancer,chr10:72247112-72249498|Enhancer,chr10:71955501-71958421|Enhancer,chr10:72260383-72261645|Enhancer,chr10:71647577-71648321|Enhancer,chr10:71522587-71524274|Enhancer,chr10:71303620-71305261|Enhancer		chr10:72272174-72277039|Promoter,chr10:71396002-71396516|Promoter,chr10:71318081-71319735|Promoter	chr10:71894910-71897339|Enhancer	chr10:72044525-72051279|Enhancer
chr10:71845207-71845284|Promoter	chr10:71844735-71844794|-|RNU7-38P			chr10:71845407-71845535|Promoter			
chr10:71845407-71845535|Promoter	chr10:71844735-71844794|-|RNU7-38P			chr10:71845207-71845284|Promoter			
chr10:71850891-71851477|Promoter	chr10:71816298-71851325|-|PSAP	chr10:71860546-71860930|Enhancer					
chr10:72272174-72277039|Promoter	chr10:72274915-72275980|-|DDIT4-AS1,chr10:72273924-72276036|+|DDIT4	chr10:72247112-72249498|Enhancer,chr10:72222438-72224916|Enhancer,chr10:72260383-72261645|Enhancer,chr10:72319045-72321551|Enhancer,chr10:72243176-72245436|Enhancer,chr10:72308383-72309750|Enhancer	chr10:71486340-71487924|Enhancer,chr10:71978348-71978683|Enhancer,chr10:71746837-71747527|Enhancer,chr10:71888693-71889546|Enhancer,chr10:72340251-72341866|Enhancer,chr10:71894910-71897339|Enhancer,chr10:72061612-72061890|Enhancer,chr10:71566483-71570963|Enhancer,chr10:71810169-71817029|Enhancer,chr10:71835478-71838817|Enhancer,chr10:71970216-71972427|Enhancer,chr10:71483882-71484172|Enhancer,chr10:71780028-71784813|Enhancer,chr10:72295640-72299543|Enhancer,chr10:71693409-71696941|Enhancer,chr10:71706463-71712284|Enhancer,chr10:72327450-72330158|Enhancer,chr10:72335837-72338022|Enhancer,chr10:71609081-71610292|Enhancer,chr10:71313710-71315170|Enhancer,chr10:72044525-72051279|Enhancer,chr10:72125924-72127184|Enhancer,chr10:71381002-71385338|Enhancer,chr10:71955501-71958421|Enhancer,chr10:71647577-71648321|Enhancer,chr10:71522587-71524274|Enhancer,chr10:71303620-71305261|Enhancer		chr10:71396002-71396516|Promoter,chr10:71771258-71773787|Promoter,chr10:71318081-71319735|Promoter	chr10:72222438-72224916|Enhancer	chr10:71894910-71897339|Enhancer
chr10:72691057-72695159|Promoter	chr10:72692131-72887694|+|MCU	chr10:72361708-72366041|Enhancer	chr10:72874637-72875593|Enhancer,chr10:72832920-72836363|Enhancer,chr10:72567553-72569474|Enhancer				chr10:72567553-72569474|Enhancer
chr10:73246717-73247390|Promoter	chr10:73247360-73276984|+|DNAJC9-AS1	chr10:73366608-73368557|Enhancer		chr10:73252606-73253426|Promoter			
chr10:73252606-73253426|Promoter	chr10:73252791-73254349|+|AC016394.1,chr10:73248849-73252693|-|MRPS16		chr10:73366608-73368557|Enhancer	chr10:73246717-73247390|Promoter			
chr10:73413949-73414186|Promoter	chr10:73375101-73414058|-|ANXA7			chr10:73495577-73496764|Promoter			
chr10:73432739-73432878|Promoter	chr10:73423579-73433561|-|MSS51			chr10:73433008-73433040|Promoter			
chr10:73433008-73433040|Promoter	chr10:73423579-73433561|-|MSS51			chr10:73432739-73432878|Promoter			
chr10:73495577-73496764|Promoter	chr10:73436428-73496024|-|PPP3CB			chr10:73413949-73414186|Promoter			
chr10:73527895-73531654|Promoter	chr10:73529051-73529157|-|RNU6-883P			chr10:73641254-73645375|Promoter			
chr10:73641254-73645375|Promoter	chr10:73631654-73641757|-|MYOZ1			chr10:73527895-73531654|Promoter			
chr10:73908472-73912877|Promoter	chr10:73911104-73917496|+|PLAU	chr10:73882117-73889413|Enhancer	chr10:73939403-73942062|Enhancer,chr10:74078205-74083238|Enhancer,chr10:74058388-74059335|Enhancer,chr10:73845758-73849416|Enhancer,chr10:73991335-73993297|Enhancer,chr10:73956205-73958100|Enhancer,chr10:74102481-74106945|Enhancer,chr10:76547500-76547546|Enhancer,chr10:73878589-73880253|Enhancer,chr10:73774753-73775065|Enhancer		chr10:73997358-73999532|Promoter		chr10:73939403-73942062|Enhancer
chr10:73997358-73999532|Promoter	chr10:73998114-74121363|+|VCL	chr10:73956205-73958100|Enhancer	chr10:73939403-73942062|Enhancer,chr10:73882117-73889413|Enhancer,chr10:74078205-74083238|Enhancer,chr10:74058388-74059335|Enhancer,chr10:73845758-73849416|Enhancer,chr10:73991335-73993297|Enhancer,chr10:74102481-74106945|Enhancer,chr10:76547500-76547546|Enhancer,chr10:73878589-73880253|Enhancer,chr10:73774753-73775065|Enhancer		chr10:73908472-73912877|Promoter		chr10:73882117-73889413|Enhancer
chr10:7407864-7411668|Promoter	chr10:7411599-7413467|+|AL139125.1,chr10:7158624-7411486|-|SFMBT2	chr10:7259099-7261734|Enhancer	chr10:7252283-7253798|Enhancer	chr10:6918531-6921371|Promoter			
chr10:74150878-74153143|Promoter	chr10:74151185-74709303|+|ADK,chr10:74120255-74151063|-|AP3M1	chr10:74176488-74178556|Enhancer					
chr10:75107773-75109049|Promoter	chr10:75094432-75109221|-|DUSP13		chr10:75165756-75167258|Enhancer,chr10:75186500-75192753|Enhancer,chr10:75138282-75138564|Enhancer,chr10:75229395-75232378|Enhancer,chr10:75233376-75233555|Enhancer	chr10:75233805-75236361|Promoter	chr10:75110999-75113075|Promoter		chr10:75186500-75192753|Enhancer
chr10:75110999-75113075|Promoter	chr10:75111656-75182123|+|SAMD8	chr10:75165756-75167258|Enhancer,chr10:75138282-75138564|Enhancer	chr10:75186500-75192753|Enhancer,chr10:75229395-75232378|Enhancer,chr10:75233376-75233555|Enhancer	chr10:75233805-75236361|Promoter	chr10:75107773-75109049|Promoter	chr10:75138282-75138564|Enhancer	chr10:75186500-75192753|Enhancer
chr10:75233805-75236361|Promoter	chr10:75233969-75236011|-|COMTD1	chr10:75186500-75192753|Enhancer	chr10:75165756-75167258|Enhancer,chr10:75138282-75138564|Enhancer,chr10:75229395-75232378|Enhancer,chr10:75233376-75233555|Enhancer	chr10:75107773-75109049|Promoter,chr10:75110999-75113075|Promoter			chr10:75229395-75232378|Enhancer
chr10:79066986-79070287|Promoter	chr10:78943328-79067895|-|ZMIZ1-AS1,chr10:79068966-79316528|+|ZMIZ1	chr10:79142711-79143134|Enhancer,chr10:79193972-79197864|Enhancer	chr10:79124412-79125776|Enhancer,chr10:78301598-78302374|Enhancer,chr10:78045440-78047628|Enhancer,chr10:79178882-79180247|Enhancer,chr10:78852803-78854856|Enhancer,chr10:79078842-79080998|Enhancer			chr10:79193972-79197864|Enhancer	chr10:78045440-78047628|Enhancer
chr10:79346084-79346192|Promoter	chr10:79347469-79355334|+|PPIF			chr10:79346995-79347617|Promoter			
chr10:79346995-79347617|Promoter	chr10:79347469-79355334|+|PPIF			chr10:79346084-79346192|Promoter			
chr10:79562151-79562537|Promoter	chr10:79555852-79560402|-|SFTPA2			chr10:79608703-79609357|Promoter			
chr10:79608703-79609357|Promoter	chr10:79610939-79615455|+|SFTPA1			chr10:79562151-79562537|Promoter			
chr10:80203272-80204709|Promoter	chr10:80150889-80205572|-|ANXA11	chr10:80143594-80145097|Enhancer	chr10:80221599-80222904|Enhancer				
chr10:86522084-86525334|Promoter	chr10:86521945-86525101|+|AL731569.1	chr10:86581385-86586276|Enhancer	chr10:86377144-86377624|Enhancer				
chr10:86958292-86961561|Promoter	chr10:86958599-86963258|+|SNCG	chr10:86939210-86942059|Enhancer,chr10:86685959-86691399|Enhancer	chr10:86709682-86713335|Enhancer,chr10:86897392-86900599|Enhancer		chr10:86965139-86968765|Promoter	chr10:86685959-86691399|Enhancer	chr10:86897392-86900599|Enhancer
chr10:86965139-86968765|Promoter	chr10:86968192-86970915|+|ADIRF	chr10:86939210-86942059|Enhancer	chr10:86685959-86691399|Enhancer,chr10:86709682-86713335|Enhancer,chr10:86897392-86900599|Enhancer		chr10:86958292-86961561|Promoter		chr10:86685959-86691399|Enhancer
chr10:88880018-88881390|Promoter	chr10:88879734-88975153|+|STAMBPL1	chr10:88836142-88837102|Enhancer					
chr10:88932799-88935519|Promoter	chr10:88932643-88940340|+|ACTA2-AS1	chr10:89215002-89218255|Enhancer	chr10:89425782-89428146|Enhancer,chr10:89028525-89030232|Enhancer,chr10:89562831-89565414|Enhancer				chr10:89562831-89565414|Enhancer
chr10:92592945-92593246|Promoter	chr10:92593130-92655395|+|KIF11	chr10:92590919-92591215|Enhancer					
chr10:92879096-92879220|Promoter	chr10:92878092-92878289|-|AL392103.1			chr10:92879294-92879448|Promoter			
chr10:92879294-92879448|Promoter	chr10:92878092-92878289|-|AL392103.1			chr10:92879096-92879220|Promoter			
chr10:93510423-93513060|Promoter	chr10:93510548-93510680|-|RNA5SP323	chr10:93375710-93376771|Enhancer,chr10:93482767-93485932|Enhancer				chr10:93482767-93485932|Enhancer	
chr10:94402451-94402807|Promoter	chr10:94402504-94535930|+|TBC1D12			chr10:94402868-94403128|Promoter			
chr10:94402868-94403128|Promoter	chr10:94402504-94535930|+|TBC1D12			chr10:94402451-94402807|Promoter			
chr10:95183350-95184686|Promoter	chr10:95183653-95184217|+|PAWRP1	chr10:95360555-95364931|Enhancer,chr10:95243154-95243432|Enhancer	chr10:95208379-95209421|Enhancer,chr10:95132268-95133621|Enhancer,chr10:95284047-95285096|Enhancer,chr10:95243598-95247928|Enhancer			chr10:95360555-95364931|Enhancer	chr10:95208379-95209421|Enhancer
chr10:95692500-95696096|Promoter	chr10:95663396-95694143|-|TCTN3	chr10:95864742-95868153|Enhancer,chr10:95840964-95843921|Enhancer				chr10:95840964-95843921|Enhancer	
chr10:96043303-96043640|Promoter	chr10:96043394-96060870|+|CCNJ	chr10:96017030-96018008|Enhancer	chr10:96292595-96293958|Enhancer				
chr10:96585749-96587152|Promoter	chr10:96518110-96587012|-|TM9SF3			chr10:96618145-96619414|Promoter			
chr10:96618145-96619414|Promoter	chr10:96619376-96619483|+|RNA5SP324			chr10:96585749-96587152|Promoter			
chr10:96719879-96720722|Promoter	chr10:96593315-96720514|-|PIK3AP1	chr10:96764135-96766193|Enhancer	chr10:96789604-96790020|Enhancer,chr10:96767615-96767793|Enhancer				chr10:96767615-96767793|Enhancer
chr10:96742958-96744551|Promoter	chr10:96743167-96743273|+|RNU6-1274P	chr10:96640834-96644054|Enhancer	chr10:96690967-96692051|Enhancer				
chr10:97274290-97275015|Promoter	chr10:97275012-97278097|+|AL359385.1	chr10:97277805-97278906|Enhancer	chr10:97356091-97357319|Enhancer		chr10:97332197-97335315|Promoter		
chr10:97332197-97335315|Promoter	chr10:97334564-97343203|+|AL355490.1,chr10:97332497-97334709|-|FRAT2	chr10:97277805-97278906|Enhancer	chr10:97356091-97357319|Enhancer		chr10:97274290-97275015|Promoter		
chr10:97426045-97426634|Promoter	chr10:97426191-97433444|+|PGAM1,chr10:97356701-97426074|-|RRP12	chr10:97407630-97407821|Enhancer					
chr10:97444921-97445412|Promoter	chr10:97436142-97446017|-|EXOSC1			chr10:97445487-97445771|Promoter			
chr10:97445487-97445771|Promoter	chr10:97436142-97446017|-|EXOSC1			chr10:97444921-97445412|Promoter			
chr10:97570676-97572463|Promoter	chr10:97572499-97583884|+|ANKRD2	chr10:97611684-97612651|Enhancer					
chr10:98134417-98135145|Promoter	chr10:98134624-98244897|+|R3HCC1L			chr10:98135182-98136745|Promoter			
chr10:98135182-98136745|Promoter	chr10:98134624-98244897|+|R3HCC1L			chr10:98134417-98135145|Promoter			
chr11:102340698-102348319|Promoter	chr11:102347214-102378670|+|BIRC2	chr11:102288005-102288726|Enhancer,chr11:102492810-102499394|Enhancer	chr11:102611861-102614843|Enhancer,chr11:102366261-102368593|Enhancer,chr11:102390530-102392751|Enhancer			chr11:102492810-102499394|Enhancer	chr11:102390530-102392751|Enhancer
chr11:10694965-10695293|Promoter	chr11:10573091-10693988|-|MRVI1	chr11:10734239-10737970|Enhancer	chr11:10622171-10626947|Enhancer,chr11:10403204-10408105|Enhancer,chr11:10732219-10732614|Enhancer,chr11:10653602-10657699|Enhancer,chr11:10412331-10416655|Enhancer		chr11:10750007-10752298|Promoter		chr11:10653602-10657699|Enhancer
chr11:107315074-107315689|Promoter	chr11:107312132-107316271|-|AP000766.1			chr11:107315795-107316061|Promoter			
chr11:107315795-107316061|Promoter	chr11:107312132-107316271|-|AP000766.1			chr11:107315074-107315689|Promoter			
chr11:10750007-10752298|Promoter	chr11:10751246-10779746|+|CTR9	chr11:10734239-10737970|Enhancer	chr11:10622171-10626947|Enhancer,chr11:10403204-10408105|Enhancer,chr11:10732219-10732614|Enhancer,chr11:10653602-10657699|Enhancer,chr11:10412331-10416655|Enhancer		chr11:10694965-10695293|Promoter		chr11:10653602-10657699|Enhancer
chr11:107562458-107565125|Promoter	chr11:107502726-107565746|-|ALKBH8	chr11:107685535-107691279|Enhancer,chr11:107769371-107772544|Enhancer	chr11:107741103-107741395|Enhancer,chr11:107598585-107598828|Enhancer,chr11:107548241-107549882|Enhancer,chr11:106319553-106319611|Enhancer			chr11:107685535-107691279|Enhancer	chr11:106319553-106319611|Enhancer
chr11:108008908-108009272|Promoter	chr11:108008898-108107761|+|CUL5	chr11:108026568-108028392|Enhancer					
chr11:108221056-108221259|Promoter	chr11:108157215-108222638|-|NPAT			chr11:108222562-108223023|Promoter			
chr11:108222562-108223023|Promoter	chr11:108157215-108222638|-|NPAT,chr11:108222832-108369102|+|ATM			chr11:108221056-108221259|Promoter			
chr11:10898829-10899363|Promoter	chr11:10884885-10899322|-|AC069360.1	chr11:10896600-10896716|Enhancer					
chr11:110092481-110094124|Promoter	chr11:110093392-110171841|+|ZC3H12C	chr11:109945818-109946615|Enhancer	chr11:109998662-110001967|Enhancer				
chr11:111446317-111446682|Promoter	chr11:111448450-111475397|+|AP002008.2			chr11:111447972-111448187|Promoter			
chr11:111447972-111448187|Promoter	chr11:111448450-111475397|+|AP002008.2			chr11:111446317-111446682|Promoter			
chr11:111600169-111604997|Promoter	chr11:111602449-111730855|+|SIK2	chr11:111839967-111842809|Enhancer	chr11:111586242-111588621|Enhancer	chr11:111763532-111768379|Promoter,chr11:111776085-111777893|Promoter			
chr11:111763532-111768379|Promoter	chr11:111726908-111766427|-|PPP2R1B		chr11:111586242-111588621|Enhancer,chr11:111839967-111842809|Enhancer	chr11:111600169-111604997|Promoter	chr11:111776085-111777893|Promoter		chr11:111839967-111842809|Enhancer
chr11:111776085-111777893|Promoter	chr11:111768668-111778306|-|AP001781.1	chr11:111586242-111588621|Enhancer	chr11:111839967-111842809|Enhancer	chr11:111600169-111604997|Promoter	chr11:111763532-111768379|Promoter		
chr11:111877256-111879786|Promoter	chr11:111786286-111879425|-|AP001781.2,chr11:111878935-111885975|+|C11orf1,chr11:111874056-111879165|-|FDXACB1	chr11:111980637-111983313|Enhancer		chr11:111926920-111931972|Promoter			
chr11:111926920-111931972|Promoter	chr11:111928400-111928508|+|RNA5SP351,chr11:111927144-112022584|+|DIXDC1		chr11:111980637-111983313|Enhancer	chr11:111877256-111879786|Promoter			
chr11:112085421-112085544|Promoter	chr11:112084800-112086798|-|TIMM8B			chr11:112085716-112086080|Promoter			
chr11:112085716-112086080|Promoter	chr11:112084800-112086798|-|TIMM8B			chr11:112085421-112085544|Promoter			
chr11:112174625-112177097|Promoter	chr11:112175467-112224699|+|BCO2	chr11:112112169-112116496|Enhancer	chr11:112278075-112281044|Enhancer		chr11:112226129-112227272|Promoter		
chr11:112219719-112219951|Promoter	chr11:112218326-112218720|+|RPS12P21	chr11:112222255-112222560|Enhancer	chr11:112288234-112292090|Enhancer,chr11:112583412-112584989|Enhancer,chr11:113289694-113290125|Enhancer	chr11:112554733-112556130|Promoter			chr11:112288234-112292090|Enhancer
chr11:112226129-112227272|Promoter	chr11:112226428-112233973|+|PTS	chr11:112278075-112281044|Enhancer	chr11:112112169-112116496|Enhancer		chr11:112174625-112177097|Promoter		
chr11:112554733-112556130|Promoter	chr11:112534220-112555802|-|AP003063.2	chr11:112288234-112292090|Enhancer	chr11:112583412-112584989|Enhancer,chr11:112222255-112222560|Enhancer,chr11:113289694-113290125|Enhancer	chr11:112219719-112219951|Promoter			chr11:113289694-113290125|Enhancer
chr11:114257865-114258373|Promoter	chr11:114257831-114313285|+|NNMT	chr11:114259634-114263263|Enhancer	chr11:113993925-113995405|Enhancer,chr11:114033465-114036831|Enhancer,chr11:114193011-114193385|Enhancer,chr11:113897985-113898174|Enhancer,chr11:113894737-113896900|Enhancer				chr11:113894737-113896900|Enhancer
chr11:115334422-115335777|Promoter	chr11:115333577-115340262|+|AP000462.3	chr11:116275482-116277513|Enhancer	chr11:114774836-114776582|Enhancer,chr11:116222546-116226267|Enhancer,chr11:115323933-115326070|Enhancer				chr11:115323933-115326070|Enhancer
